seed	cohort	lineage_id	scenario_id	passage_id	passage_index	passage_duration	endpoint_day	selected_day	closest_day_diagnostic	predicted_initial_cells	predicted_final_cells	observed_initial_cells	observed_final_cells	predicted_growth	observed_growth	passage_recorded	available_cells	required_cells	supply_ratio	reseed_mode	boundary_scale	cell_number_before	cell_number_after	cumulative_time
340	2N	C	2N-C	SUM-159_NLS_2N_C_A12_seed	12	3	3	3	3	441031	3206466.03449135	441031	6546749	0.661269839355644	0.899202900591717	TRUE	3206466.03449135	NA	NA	terminal_no_reseed	1	3206466.03449135	3206466.03449135	29
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A1_seed	1	3	3	3	3	763799	5512530.55158246	763799	6742373	0.658824798809874	0.725954184515258	TRUE	5512530.55158246	404570	13.6256532901166	downsample_to_observed_inoculum	0.0733909764697561	5512530.55158246	404570	3
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A2_seed	2	5	5	5	4	404570	10915477.8287671	404570	6311159	0.659022454120974	0.559363522840898	TRUE	10915477.8287671	396157	27.553413996893	downsample_to_observed_inoculum	0.0362931432058751	10915477.8287671	396157	8
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A3_seed	3	5	5	5	4	396157	10703363.3813644	396157	7094357	0.659300541686909	0.564954728131389	TRUE	10703363.3813644	546906	19.5707550865495	downsample_to_observed_inoculum	0.0510966488302374	10703363.3813644	546906	13
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A4_seed	4	5	5	5	4	546906	14797941.1925586	546906	7027045	0.659593280049042	0.496979906893512	TRUE	14797941.1925586	733415	20.1767637593431	downsample_to_observed_inoculum	0.049561962063264	14797941.1925586	733415	18
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A5_seed	5	5	5	5	4	733415	19870963.424831	733415	11809671	0.659860622531883	0.541080883402784	TRUE	19870963.424831	480997	41.3120319353988	downsample_to_observed_inoculum	0.0242060231160679	19870963.424831	480997	23
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A6_seed	6	5	5	5	4	480997	12970001.3010301	480997	8016385	0.658906668908227	0.550021801500845	TRUE	12970001.3010301	365305	35.504581927513	downsample_to_observed_inoculum	0.0281653788246718	12970001.3010301	365305	28
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A7_seed	7	5	5	5	1	365305	193460.791608804	365305	6872790	-0.127131551298868	0.563777709266853	TRUE	193460.791608804	273453	0.707473648520235	carry_forward_insufficient	1	193460.791608804	193460.791608804	33
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A8_seed	8	4	4	4	1	193460.791608804	123777.061030624	273453	4268740	-0.111648203013903	0.664335909437413	TRUE	123777.061030624	433335	0.28563827300039	carry_forward_insufficient	1	123777.061030624	123777.061030624	37
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A9_seed	9	7	7	7	1	123777.061030624	71862.8104474514	433335	8047333	-0.0776747373682247	0.435214147229313	TRUE	71862.8104474514	745247	0.0964281781039728	carry_forward_insufficient	1	71862.8104474514	71862.8104474514	44
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A10_seed	10	5	5	5	1	71862.8104474514	62020.9855570773	745247	8643308	-0.0294572172916908	0.50185981787835	TRUE	62020.9855570773	491262	0.126248286163142	carry_forward_insufficient	1	62020.9855570773	62020.9855570773	49
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A11_seed	11	5	5	5	5	62020.9855570773	63782.032776714	491262	5817161	0.0055997456534616	0.502224726321462	TRUE	63782.032776714	414398	0.153914914591079	carry_forward_insufficient	1	63782.032776714	63782.032776714	54
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A12_seed	12	7	7	7	7	63782.032776714	78722.134993037	414398	8287951	0.0300646915659613	0.432618047777567	TRUE	78722.134993037	639420	0.123114908812732	carry_forward_insufficient	1	78722.134993037	78722.134993037	61
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A13_seed	13	6	6	6	6	78722.134993037	101141.003141774	639420	7866870	0.0417652067033935	0.42734132525493	TRUE	101141.003141774	485692	0.208241031645105	carry_forward_insufficient	1	101141.003141774	101141.003141774	67
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A14_seed	14	7	7	7	7	101141.003141774	139552.16797651	485692	5816047	0.0459889830560596	0.359204449551509	TRUE	139552.16797651	722968	0.193026756338469	carry_forward_insufficient	1	139552.16797651	139552.16797651	74
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A15_seed	15	4	4	4	4	139552.16797651	168779.663729578	722968	4910388	0.0475389010061962	0.47893581972953	TRUE	168779.663729578	451159	0.37410239788983	carry_forward_insufficient	1	168779.663729578	168779.663729578	78
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A16_seed	16	9	9	9	9	168779.663729578	260901.961729955	451159	8159844	0.0483945124259551	0.313471183522771	TRUE	260901.961729955	394346	0.661606715244875	carry_forward_insufficient	1	260901.961729955	260901.961729955	87
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A17_seed	17	7	7	7	7	260901.961729955	367733.729444839	394346	7737649	0.0490306291112722	0.437413363577022	TRUE	367733.729444839	578151	0.636051359324535	carry_forward_insufficient	1	367733.729444839	367733.729444839	94
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A18_seed	18	5	5	5	5	367733.729444839	470694.417409829	578151	10139372	0.0493699946337045	0.571675739310715	TRUE	470694.417409829	1129568	0.41670303816134	carry_forward_insufficient	1	470694.417409829	470694.417409829	99
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A19_seed	19	5	5	5	5	470694.417409829	603202.973854638	1129568	13953612	0.0496089317325033	0.514139394650451	TRUE	603202.973854638	588177	1.02554668722959	downsample_to_observed_inoculum	0.975089688701934	603202.973854638	588177.000000001	104
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A20_seed	20	5	5	5	5	588177.000000001	754563.170829553	588177	5379370	0.0498222154228205	0.426979996229704	TRUE	754563.170829553	585949	1.28776253706304	downsample_to_observed_inoculum	0.776540682943508	754563.170829553	585949	109
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A21_seed	21	5	5	5	5	585949	752431.647423924	585949	6572434	0.0500154806872672	0.474305889804198	TRUE	752431.647423924	502401	1.49767147641809	downsample_to_observed_inoculum	0.667703175059229	752431.647423924	502401	114
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A22_seed	22	3	3	3	3	502401	583984.188879108	502401	4186306	0.0501584343422371	0.706725131849525	TRUE	583984.188879108	694004	0.841470926506343	carry_forward_insufficient	1	583984.188879108	583984.188879108	117
340	2N	O1	2N-O1	SUM-159_NLS_2N_O1_A23_seed	23	5	5	5	5	583984.188879108	750944.507555625	694004	7355557	0.0502915698010977	0.450464700528303	TRUE	750944.507555625	NA	NA	terminal_no_reseed	1	750944.507555625	750944.507555625	122
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A1_seed	1	3	3	3	3	580562	4190067.40013469	580562	6323079	0.658825166274718	0.795988317378729	TRUE	4190067.40013469	366708	11.4261685050086	downsample_to_observed_inoculum	0.0875184012524983	4190067.40013469	366708	3
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A2_seed	2	5	5	5	4	366708	9893953.71809844	366708	6273296	0.659022644592862	0.582583674486393	TRUE	9893953.71809844	402467	24.583266996048	downsample_to_observed_inoculum	0.0406780758700933	9893953.71809844	402466.999999999	8
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A3_seed	3	5	5	5	4	402466.999999999	10873845.1431575	402467	7647573	0.659300510133094	0.576460809243452	TRUE	10873845.1431575	523768	20.7608046752712	downsample_to_observed_inoculum	0.0481676898194186	10873845.1431575	523768	13
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A4_seed	4	5	5	5	4	523768	14171891.6869204	523768	7184807	0.659593397003344	0.510656518381784	TRUE	14171891.6869204	809842	17.4995760740002	downsample_to_observed_inoculum	0.0571442414245532	14171891.6869204	809841.999999999	18
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A5_seed	5	5	5	5	4	809841.999999999	21941615.2365536	809842	11919753	0.65986023696703	0.517179620389222	TRUE	21941615.2365536	480296	45.6835269012308	downsample_to_observed_inoculum	0.0218897284826986	21941615.2365536	480296	23
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A6_seed	6	5	5	5	4	480296	12951099.1928158	480296	7765369	0.658906672554374	0.544215937493151	TRUE	12951099.1928158	420697	30.7848622472131	downsample_to_observed_inoculum	0.0324834976349628	12951099.1928158	420697	28
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A7_seed	7	5	5	5	1	420697	222795.682647718	420697	7241601	-0.127131545887345	0.547099402696607	TRUE	222795.682647718	291683	0.763828137559328	carry_forward_insufficient	1	222795.682647718	222795.682647718	33
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A8_seed	8	4	4	4	1	222795.682647718	142545.654187155	291683	7415711	-0.111648200375872	0.792805650404954	TRUE	142545.654187155	385434	0.369831551412578	carry_forward_insufficient	1	142545.654187155	142545.654187155	37
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A9_seed	9	7	7	7	1	142545.654187155	82759.5297528916	385434	5507477	-0.0776747368364725	0.399949129792322	TRUE	82759.5297528916	675067	0.122594542101586	carry_forward_insufficient	1	82759.5297528916	82759.5297528916	44
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A10_seed	10	5	5	5	1	82759.5297528916	71425.3665486064	675067	6544585	-0.0294572181525172	0.459209606978143	TRUE	71425.3665486064	520225	0.137297066747285	carry_forward_insufficient	1	71425.3665486064	71425.3665486064	49
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A11_seed	11	5	5	5	5	71425.3665486064	73453.4448672973	520225	5685713	0.00559974446549631	0.477939108571687	TRUE	73453.4448672973	364269	0.201646159479114	carry_forward_insufficient	1	73453.4448672973	73453.4448672973	54
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A12_seed	12	7	7	7	7	73453.4448672973	90658.9474464626	364269	7249729	0.0300646904538621	0.43743905615452	TRUE	90658.9474464626	563670	0.160836921330677	carry_forward_insufficient	1	90658.9474464626	90658.9474464626	61
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A13_seed	13	6	6	6	6	90658.9474464626	116477.23769857	563670	8451705	0.0417652056348009	0.455260826116619	TRUE	116477.23769857	455615	0.255648382293318	carry_forward_insufficient	1	116477.23769857	116477.23769857	67
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A14_seed	14	7	7	7	7	116477.23769857	160712.771238957	455615	6241585	0.0459889818260975	0.398345550086726	TRUE	160712.771238957	915685	0.175510979473243	carry_forward_insufficient	1	160712.771238957	160712.771238957	74
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A15_seed	15	4	4	4	4	160712.771238957	194372.095515994	915685	6207051	0.0475388995005273	0.47844219096022	TRUE	194372.095515994	467868	0.415442166414447	carry_forward_insufficient	1	194372.095515994	194372.095515994	78
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A16_seed	16	9	9	9	9	194372.095515994	300463.094786909	467868	5397194	0.0483945104005714	0.265837402863243	TRUE	300463.094786909	363155	0.827368740033619	carry_forward_insufficient	1	300463.094786909	300463.094786909	87
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A17_seed	17	7	7	7	7	300463.094786909	423493.987503183	363155	7128306	0.0490306261554804	0.438440022649343	TRUE	423493.987503183	642762	0.658865937163651	carry_forward_insufficient	1	423493.987503183	423493.987503183	94
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A18_seed	18	5	5	5	5	423493.987503183	542066.815802556	642762	9890957	0.0493699906795687	0.547427136693007	TRUE	542066.815802556	1088351	0.498062496200726	carry_forward_insufficient	1	542066.815802556	542066.815802556	99
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A19_seed	19	5	5	5	5	542066.815802556	694667.909687043	1088351	10719752	0.0496089266700142	0.470226829493655	TRUE	694667.909687043	568126	1.22273564259872	downsample_to_observed_inoculum	0.817838267865214	694667.909687043	568126	104
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A20_seed	20	5	5	5	5	568126	728840.058109591	568126	4805675	0.049822216760867	0.410942181415078	TRUE	728840.058109591	524681	1.38911082754968	downsample_to_observed_inoculum	0.719884965380301	728840.058109591	524681	109
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A21_seed	21	5	5	5	5	524681	673755.90297759	524681	5128727	0.0500154849385687	0.445568191284352	TRUE	673755.90297759	567012	1.18825686754	downsample_to_observed_inoculum	0.841568879017093	673755.90297759	567012	114
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A22_seed	22	3	3	3	3	567012	659087.140669742	567012	3580306	0.0501584299681716	0.614274361025784	TRUE	659087.140669742	571468	1.15332291689078	downsample_to_observed_inoculum	0.867059854057072	659087.140669742	571468.000000001	117
340	2N	O2	2N-O2	SUM-159_NLS_2N_O2_A23_seed	23	5	5	5	5	571468.000000001	734849.959644401	571468	6965666	0.0502915706339166	0.480890952237371	TRUE	734849.959644401	NA	NA	terminal_no_reseed	1	734849.959644401	734849.959644401	122
340	4N	C	4N-C	SUM-159_NLS_4N_C_A1_seed	1	3	3	3	3	987937	8377759.94548055	987937	6428954	0.712572305867142	0.624316066168315	TRUE	8377759.94548055	575654	14.5534643127305	downsample_to_observed_inoculum	0.0687121621705741	8377759.94548055	575654	3
340	4N	C	4N-C	SUM-159_NLS_4N_C_A2_seed	2	2	2	2	2	575654	2393872.2287067	575654	4791040	0.712580363731906	1.05949800003685	TRUE	2393872.2287067	427709	5.59696482586689	downsample_to_observed_inoculum	0.178668265946287	2393872.2287067	427709	5
340	4N	C	4N-C	SUM-159_NLS_4N_C_A3_seed	3	1	1	1	1	427709	872208.405922864	427709	2982042	0.712585335173095	1.94192052193407	TRUE	872208.405922864	448744	1.94366588951131	downsample_to_observed_inoculum	0.514491716604352	872208.405922864	448744	6
340	4N	C	4N-C	SUM-159_NLS_4N_C_A4_seed	4	3	3	3	3	448744	3805589.31235971	448744	6498369	0.712591189158779	0.890951310693594	TRUE	3805589.31235971	884866	4.30075210524499	downsample_to_observed_inoculum	0.232517470323493	3805589.31235971	884866	9
340	4N	C	4N-C	SUM-159_NLS_4N_C_A5_seed	5	2	2	2	2	884866	3679879.00276496	884866	9118611	0.712599464912231	1.16631827386152	TRUE	3679879.00276496	411582	8.94081617457752	downsample_to_observed_inoculum	0.111846612263813	3679879.00276496	411582	11
340	4N	C	4N-C	SUM-159_NLS_4N_C_A6_seed	6	3	3	3	3	411582	3490619.73935793	411582	7374120	0.712608767984606	0.961907860276492	TRUE	3490619.73935793	621931	5.61255145564046	downsample_to_observed_inoculum	0.178172085887075	3490619.73935793	621931	14
340	4N	C	4N-C	SUM-159_NLS_4N_C_A7_seed	7	2	2	2	2	621931	2586511.12739	621931	6654027	0.712618018713854	1.185074180085	TRUE	2586511.12739	1532740	1.68750807533567	downsample_to_observed_inoculum	0.592589756822992	2586511.12739	1532740	16
340	4N	C	4N-C	SUM-159_NLS_4N_C_A8_seed	8	3	3	3	2	1532740	12999763.6193669	1532740	9561746	0.712624730250797	0.610237787650816	TRUE	12999763.6193669	955684	13.6025753485115	downsample_to_observed_inoculum	0.0735154905875545	12999763.6193669	955684	19
340	4N	C	4N-C	SUM-159_NLS_4N_C_A9_seed	9	2	2	2	2	955684	3974683.91606644	955684	8405530	0.712636595739673	1.08710889354088	TRUE	3974683.91606644	728507	5.45593098771383	downsample_to_observed_inoculum	0.183286775850335	3974683.91606644	728507	21
340	4N	C	4N-C	SUM-159_NLS_4N_C_A10_seed	10	3	3	3	3	728507	6179147.40929221	728507	9314937	0.712646115632901	0.849459095117841	TRUE	6179147.40929221	512549	12.0557203492587	downsample_to_observed_inoculum	0.0829481748937124	6179147.40929221	512549	24
340	4N	C	4N-C	SUM-159_NLS_4N_C_A11_seed	11	2	2	2	2	512549	2131775.35928832	512549	4394883	0.712657048674262	1.07439993620309	TRUE	2131775.35928832	537090	3.96912130050517	downsample_to_observed_inoculum	0.251944932968595	2131775.35928832	537090	26
340	4N	C	4N-C	SUM-159_NLS_4N_C_A12_seed	12	3	3	3	3	537090	4555841.92982035	537090	8632005	0.712666650262217	0.925688802648849	TRUE	4555841.92982035	NA	NA	terminal_no_reseed	1	4555841.92982035	4555841.92982035	29
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A1_seed	1	3	3	3	2	1496747	12692350.9071592	1496747	5464856	0.712568478253719	0.431681228435326	TRUE	12692350.9071592	469077	27.0581395104838	downsample_to_observed_inoculum	0.0369574559851961	12692350.9071592	469077	3
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A2_seed	2	5	5	5	3	469077	16541335.007941	469077	3281438	0.712570149029553	0.399917181450665	TRUE	16541335.007941	979523	16.8871328268361	downsample_to_observed_inoculum	0.0592166835101133	16541335.007941	979523	8
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A3_seed	3	5	5	5	2	979523	34535418.5810886	979523	5965486	0.712534996692338	0.344146831898379	TRUE	34535418.5810886	477491	72.3268471679855	downsample_to_observed_inoculum	0.0138261245879751	34535418.5810886	477491	13
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A4_seed	4	5	5	5	3	477491	16825594.4836228	477491	5131103	0.712422235132729	0.462592398960382	TRUE	16825594.4836228	487308	34.5276385440478	downsample_to_observed_inoculum	0.0289623050451097	16825594.4836228	487308	18
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A5_seed	5	5	5	5	3	487308	17147735.4391561	487308	6266284	0.712145006561019	0.493160438290141	TRUE	17147735.4391561	647172	26.4964112154978	downsample_to_observed_inoculum	0.0377409601574684	17147735.4391561	647172	23
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A6_seed	6	5	5	5	3	647172	22562424.5778383	647172	5181587	0.710285814147754	0.40078440531454	TRUE	22562424.5778383	267844	84.2371849951402	downsample_to_observed_inoculum	0.0118712418993784	22562424.5778383	267844	28
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A7_seed	7	5	5	5	5	267844	352065.91845078	267844	5124092	0.0546827409825859	0.571921242468194	TRUE	352065.91845078	358294	0.982617399260887	carry_forward_insufficient	1	352065.91845078	352065.91845078	33
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A8_seed	8	4	4	4	4	352065.91845078	437792.726834555	358294	5832757	0.0544817863931786	0.671802019601772	TRUE	437792.726834555	515769	0.848815510111222	carry_forward_insufficient	1	437792.726834555	437792.726834555	37
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A9_seed	9	5	5	5	5	437792.726834555	574302.090796689	515769	4745520	0.0542819952998894	0.43989081937769	TRUE	574302.090796689	447817	1.28244816698939	downsample_to_observed_inoculum	0.779758609930837	574302.090796689	447817	42
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A10_seed	10	5	5	5	5	447817	586814.115332543	447817	4731039	0.0540646867835758	0.474021738864105	TRUE	586814.115332543	451159	1.30068139022505	downsample_to_observed_inoculum	0.768827790968067	586814.115332543	451159	47
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A11_seed	11	5	5	5	5	451159	590574.68550965	451159	5387168	0.053855255760692	0.498582784895203	TRUE	590574.68550965	465640	1.26830745964618	downsample_to_observed_inoculum	0.788452352301836	590574.68550965	465640	52
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A12_seed	12	5	5	5	5	465640	608923.676897592	465640	4086049	0.0536560262369353	0.440115624122669	TRUE	608923.676897592	764185	0.796827570415006	carry_forward_insufficient	1	608923.676897592	608923.676897592	57
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A13_seed	13	2	2	2	2	608923.676897592	677723.334798223	764185	1605234	0.0535231046633227	0.371107456439524	TRUE	677723.334798223	444475	1.52477267517458	downsample_to_observed_inoculum	0.655835467333189	677723.334798223	444475	59
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A14_seed	14	10	10	10	10	444475	757498.9391774	444475	7571667	0.0533128326554033	0.295310180980102	TRUE	757498.9391774	296317	2.55638029265078	downsample_to_observed_inoculum	0.391178105571716	757498.9391774	296317	69
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A15_seed	15	12	12	12	12	296317	559550.059782264	296317	6271662	0.0529752640739522	0.276107884181598	TRUE	559550.059782264	403258	1.3875733644026	downsample_to_observed_inoculum	0.72068261445083	559550.059782264	403258	81
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A16_seed	16	14	14	14	14	403258	842870.347449455	403258	8329168	0.0526597565402166	0.225290065289268	TRUE	842870.347449455	824339	1.02248025078209	downsample_to_observed_inoculum	0.978014000011352	842870.347449455	824339	95
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A17_seed	17	5	5	5	5	824339	1071665.31152131	824339	6259408	0.0524774460819991	0.416428545920834	TRUE	1071665.31152131	627166	1.70874267980298	downsample_to_observed_inoculum	0.585225623389534	1071665.31152131	627166	100
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A18_seed	18	5	5	5	5	627166	815014.557110229	627166	4309957	0.0523989432366275	0.368994265221723	TRUE	815014.557110229	601545	1.35486880800311	downsample_to_observed_inoculum	0.738078841355766	815014.557110229	601545	105
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A19_seed	19	7	7	7	7	601545	867595.183715679	601545	5339267	0.0523176974400715	0.315246218861754	TRUE	867595.183715679	812086	1.06835382424482	downsample_to_observed_inoculum	0.936019488400168	867595.183715679	812086	112
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A20_seed	20	3	3	3	3	812086	949924.202448353	812086	4743292	0.052258649543818	0.588293480836589	TRUE	949924.202448353	607115	1.56465282928004	downsample_to_observed_inoculum	0.639119414407181	949924.202448353	607115	115
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A21_seed	21	5	5	5	5	607115	788243.182167795	607115	7502229	0.0522176839205869	0.484315596857106	TRUE	788243.182167795	618254	1.27495039606342	downsample_to_observed_inoculum	0.784344240440751	788243.182167795	618254	120
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A22_seed	22	5	5	5	5	618254	802524.225530531	618254	7237475	0.0521725331740559	0.471867487676023	TRUE	802524.225530531	NA	NA	terminal_no_reseed	1	802524.225530531	802524.225530531	125
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A1_seed	1	3	3	3	2	1201324	10187198.1541151	1201324	4830305	0.712569189060569	0.463828443588774	TRUE	10187198.1541151	462066	22.0470628743839	downsample_to_observed_inoculum	0.0453575156789652	10187198.1541151	462066	3
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A2_seed	2	5	5	5	3	462066	16294105.8161788	462066	3662870	0.712570195401723	0.423293978638455	TRUE	16294105.8161788	990041	16.4580111492138	downsample_to_observed_inoculum	0.0607606831064622	16294105.8161788	990041	8
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A3_seed	3	5	5	5	2	990041	34906243.6110645	990041	5321118	0.712534927161562	0.317783675910682	TRUE	34906243.6110645	572148	61.0091158425172	downsample_to_observed_inoculum	0.0163909931522578	34906243.6110645	572148	13
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A4_seed	4	5	5	5	3	572148	20161008.5346862	572148	5808426	0.712421609657072	0.456626491222531	TRUE	20161008.5346862	584068	34.518255639217	downsample_to_observed_inoculum	0.0289701777068907	20161008.5346862	584068	18
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A5_seed	5	5	5	5	3	584068	20552528.5219112	584068	7072621	0.712144368075615	0.479793771189265	TRUE	20552528.5219112	530780	38.7213695352334	downsample_to_observed_inoculum	0.0258255328260039	20552528.5219112	530780	23
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A6_seed	6	5	5	5	3	530780	18504708.5955527	530780	6287319	0.710286574917501	0.484268660954678	TRUE	18504708.5955527	423502	43.6945010780414	downsample_to_observed_inoculum	0.0228861750409721	18504708.5955527	423502	28
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A7_seed	7	5	5	5	5	423502	556669.597893784	423502	5273439	0.0546827291550301	0.486227151372419	TRUE	556669.597893784	281867	1.97493710825951	downsample_to_observed_inoculum	0.506345237940912	556669.597893784	281867	33
