seed	cohort	lineage_id	scenario_id	passage_id	passage_recorded	reseed_mode	available_cells	required_cells	supply_ratio	boundary_scale	cell_number_before	cell_number_after	n_state_components	max_abs_state_difference	insufficient_state_identical	proportional_downsample_exact	boundary_scale_at_most_one
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A19_seed	TRUE	downsample_to_observed_inoculum	867595.183715679	812086	1.06835382424482	0.936019488400168	867595.183715679	812086	133	0	NA	TRUE	TRUE
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A20_seed	TRUE	downsample_to_observed_inoculum	949924.202448353	607115	1.56465282928004	0.639119414407181	949924.202448353	607115	133	0	NA	TRUE	TRUE
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A21_seed	TRUE	downsample_to_observed_inoculum	788243.182167795	618254	1.27495039606342	0.784344240440751	788243.182167795	618254	133	0	NA	TRUE	TRUE
340	4N	O1	4N-O1	SUM-159_NLS_4N_O1_A22_seed	TRUE	terminal_no_reseed	802524.225530531	NA	NA	1	802524.225530531	802524.225530531	133	0	NA	NA	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A1_seed	TRUE	downsample_to_observed_inoculum	10187198.1541151	462066	22.0470628743839	0.0453575156789652	10187198.1541151	462066	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A2_seed	TRUE	downsample_to_observed_inoculum	16294105.8161788	990041	16.4580111492138	0.0607606831064622	16294105.8161788	990041	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A3_seed	TRUE	downsample_to_observed_inoculum	34906243.6110645	572148	61.0091158425172	0.0163909931522578	34906243.6110645	572148	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A4_seed	TRUE	downsample_to_observed_inoculum	20161008.5346862	584068	34.518255639217	0.0289701777068907	20161008.5346862	584068	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A5_seed	TRUE	downsample_to_observed_inoculum	20552528.5219112	530780	38.7213695352334	0.0258255328260039	20552528.5219112	530780	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A6_seed	TRUE	downsample_to_observed_inoculum	18504708.5955527	423502	43.6945010780414	0.0228861750409721	18504708.5955527	423502	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A7_seed	TRUE	downsample_to_observed_inoculum	556669.597893784	281867	1.97493710825951	0.506345237940912	556669.597893784	281867	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A8_seed	TRUE	carry_forward_insufficient	350500.626878401	565898	0.619370676126088	1	350500.626878401	350500.626878401	133	0	TRUE	NA	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A9_seed	TRUE	carry_forward_insufficient	459791.214384091	507971	0.905152487807554	1	459791.214384091	459791.214384091	133	0	TRUE	NA	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A10_seed	TRUE	downsample_to_observed_inoculum	602504.981975369	404372	1.48997700626	0.671151296831154	602504.981975369	404372	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A11_seed	TRUE	carry_forward_insufficient	529329.728395821	570354	0.928072264586242	1	529329.728395821	529329.728395821	133	0	TRUE	NA	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A12_seed	TRUE	downsample_to_observed_inoculum	692211.573008982	623824	1.10962638982947	0.90120423339398	692211.573008982	623824	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A13_seed	TRUE	downsample_to_observed_inoculum	694307.179700558	465640	1.49108147861128	0.670654162327432	694307.179700558	465640	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A14_seed	TRUE	downsample_to_observed_inoculum	793569.491502404	613799	1.29288169498876	0.773465974401236	793569.491502404	613799	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A15_seed	TRUE	downsample_to_observed_inoculum	1042826.74180364	341989	3.04929907629671	0.327944217664104	1042826.74180364	341989	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A16_seed	TRUE	carry_forward_insufficient	715240.49439637	841049	0.850414772975617	1	715240.49439637	715240.49439637	133	0	TRUE	NA	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A17_seed	TRUE	downsample_to_observed_inoculum	929993.516762252	584835	1.59018101988125	0.628859222627796	929993.516762252	584835	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A18_seed	TRUE	downsample_to_observed_inoculum	760119.378596863	636078	1.19500969786231	0.836813292635907	760119.378596863	636078	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A19_seed	TRUE	carry_forward_insufficient	826420.521396136	981409	0.84207554790728	1	826420.521396136	826420.521396136	133	0	TRUE	NA	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A20_seed	TRUE	downsample_to_observed_inoculum	966825.514121643	678409	1.42513662719929	0.701687109091584	966825.514121643	678409	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A21_seed	TRUE	downsample_to_observed_inoculum	880988.579204058	559214	1.57540508500155	0.634757377337661	880988.579204058	559214	133	0	NA	TRUE	TRUE
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A22_seed	TRUE	terminal_no_reseed	726016.546133898	NA	NA	1	726016.546133898	726016.546133898	133	0	NA	NA	TRUE
