harvest	treatment_day	ploidy	label	cell_count	cell_count_int
SUM159-2N-0-RR_harvest	25	3.27272727272727	O2_dead	77.7807815989543	78
SUM159-2N-0-RR_harvest	25	3.31818181818182	O2_dead	67.4316492249167	67
SUM159-2N-0-RR_harvest	25	3.36363636363636	O2_dead	58.5700630607798	59
SUM159-2N-0-RR_harvest	25	3.40909090909091	O2_dead	50.8558461306848	51
SUM159-2N-0-RR_harvest	25	3.45454545454545	O2_dead	44.2906775914361	44
SUM159-2N-0-RR_harvest	25	3.5	O2_dead	38.5069932097462	39
SUM159-2N-0-RR_harvest	25	3.54545454545455	O2_dead	33.6454800444989	34
SUM159-2N-0-RR_harvest	25	3.59090909090909	O2_dead	29.2726333873883	29
SUM159-2N-0-RR_harvest	25	3.63636363636364	O2_dead	25.679947864187	26
SUM159-2N-0-RR_harvest	25	3.68181818181818	O2_dead	22.3384463746395	22
SUM159-2N-0-RR_harvest	25	3.72727272727273	O2_dead	19.6900717258534	20
SUM159-2N-0-RR_harvest	25	3.77272727272727	O2_dead	17.1096599173225	17
SUM159-2N-0-RR_harvest	25	3.81818181818182	O2_dead	15.1543224392578	15
SUM159-2N-0-RR_harvest	25	3.86363636363636	O2_dead	13.1512888050944	13
SUM159-2N-0-RR_harvest	25	3.90909090909091	O2_dead	11.6946070859158	12
SUM159-2N-0-RR_harvest	25	3.95454545454545	O2_dead	10.1440738751972	10
SUM159-2N-0-RR_harvest	25	4	O2_dead	9.528336568355	10
SUM159-2N-0-RR_harvest	25	4.04545454545455	O2_dead	7.8520505193239	8
SUM159-2N-0-RR_harvest	25	4.09090909090909	O2_dead	7.06883444707104	7
SUM159-2N-0-RR_harvest	25	4.13636363636364	O2_dead	6.099474716123	6
SUM159-2N-0-RR_harvest	25	4.18181818181818	O2_dead	5.55525362337137	6
SUM159-2N-0-RR_harvest	25	4.22727272727273	O2_dead	4.75492630493927	5
SUM159-2N-0-RR_harvest	25	4.27272727272727	O2_dead	4.37853545823079	4
SUM159-2N-0-RR_harvest	25	4.31818181818182	O2_dead	3.72067701669465	4
SUM159-2N-0-RR_harvest	25	4.36363636363636	O2_dead	3.45333678772653	3
SUM159-2N-0-RR_harvest	25	4.40909090909091	O2_dead	2.92486237394036	3
SUM159-2N-0-RR_harvest	25	4.45454545454545	O2_dead	2.72893344740555	3
SUM159-2N-0-RR_harvest	25	4.5	O2_dead	2.31271617208686	2
SUM159-2N-0-RR_harvest	25	4.54545454545455	O2_dead	2.16640959508006	2
SUM159-2N-0-RR_harvest	25	4.59090909090909	O2_dead	1.83827691106499	2
SUM159-2N-0-RR_harvest	25	4.63636363636364	O2_dead	1.72702313071753	2
SUM159-2N-0-RR_harvest	25	4.68181818181818	O2_dead	1.46363732269525	1
SUM159-2N-0-RR_harvest	25	4.72727272727273	O2_dead	1.37760033502474	1
SUM159-2N-0-RR_harvest	25	4.77272727272727	O2_dead	1.16341594215654	1
SUM159-2N-0-RR_harvest	25	4.81818181818182	O2_dead	1.0972444411745	1
SUM159-2N-0-RR_harvest	25	4.86363636363636	O2_dead	0.923686696348413	1
SUM159-2N-0-RR_harvest	25	4.90909090909091	O2_dead	0.87411593889545	1
SUM159-2N-0-RR_harvest	25	4.95454545454545	O2_dead	0.734947463054041	1
SUM159-2N-0-RR_harvest	25	5	O2_dead	0.69859958506419	1
SUM159-2N-0-RR_harvest	25	5.04545454545455	O2_dead	0.587562834036429	1
SUM159-2N-0-RR_harvest	25	5.09090909090909	O2_dead	0.560944982203683	1
SUM159-2N-0-RR_harvest	25	5.13636363636364	O2_dead	0.472132193262022	0
SUM159-2N-0-RR_harvest	25	5.18181818181818	O2_dead	0.452427599127849	0
SUM159-2N-0-RR_harvest	25	5.22727272727273	O2_dead	0.381005642612378	0
SUM159-2N-0-RR_harvest	25	5.27272727272727	O2_dead	0.366278945532755	0
SUM159-2N-0-RR_harvest	25	5.31818181818182	O2_dead	0.308552682770335	0
SUM159-2N-0-RR_harvest	25	5.36363636363636	O2_dead	0.297478538904058	0
SUM159-2N-0-RR_harvest	25	5.40909090909091	O2_dead	0.250614242020404	0
SUM159-2N-0-RR_harvest	25	5.45454545454545	O2_dead	0.242214606672441	0
SUM159-2N-0-RR_harvest	25	5.5	O2_dead	0.204000197221418	0
SUM159-2N-0-RR_harvest	25	5.54545454545455	O2_dead	0.197537762328579	0
SUM159-2N-0-RR_harvest	25	5.59090909090909	O2_dead	0.166247982470142	0
SUM159-2N-0-RR_harvest	25	5.63636363636364	O2_dead	0.161199088711914	0
SUM159-2N-0-RR_harvest	25	5.68181818181818	O2_dead	0.13550531448366	0
SUM159-2N-0-RR_harvest	25	5.72727272727273	O2_dead	0.131529407722287	0
SUM159-2N-0-RR_harvest	25	5.77272727272727	O2_dead	0.110411713309447	0
SUM159-2N-0-RR_harvest	25	5.81818181818182	O2_dead	0.107296476543923	0
SUM159-2N-0-RR_harvest	25	5.86363636363636	O2_dead	0.0899556468644834	0
SUM159-2N-0-RR_harvest	25	5.90909090909091	O2_dead	0.0875565095637915	0
SUM159-2N-0-RR_harvest	25	5.95454545454545	O2_dead	0.0733420974769712	0
SUM159-2N-0-RR_harvest	25	6	O2_dead	0.0715393988964064	0
SUM159-2N-0-RR_harvest	25	6.04545454545455	O2_dead	0.0599038183974663	0
SUM159-2N-0-RR_harvest	25	6.09090909090909	O2_dead	0.0585837743366164	0
SUM159-2N-0-RR_harvest	25	6.13636363636364	O2_dead	0.0490609833697602	0
SUM159-2N-0-RR_harvest	25	6.18181818181818	O2_dead	0.048115966967649	0
SUM159-2N-0-RR_harvest	25	6.22727272727273	O2_dead	0.0403121996285373	0
SUM159-2N-0-RR_harvest	25	6.27272727272727	O2_dead	0.0396462083886144	0
SUM159-2N-0-RR_harvest	25	6.31818181818182	O2_dead	0.0332358838165958	0
SUM159-2N-0-RR_harvest	25	6.36363636363636	O2_dead	0.0327710788022591	0
SUM159-2N-0-RR_harvest	25	6.40909090909091	O2_dead	0.0274885783777701	0
SUM159-2N-0-RR_harvest	25	6.45454545454545	O2_dead	0.0271643212709393	0
SUM159-2N-0-RR_harvest	25	6.5	O2_dead	0.022797276859385	0
SUM159-2N-0-RR_harvest	25	6.54545454545455	O2_dead	0.0225709395252762	0
SUM159-2N-0-RR_harvest	25	6.59090909090909	O2_dead	0.0189479642424436	0
SUM159-2N-0-RR_harvest	25	6.63636363636364	O2_dead	0.0187875711024394	0
SUM159-2N-0-RR_harvest	25	6.68181818181818	O2_dead	0.0157737240143516	0
SUM159-2N-0-RR_harvest	25	6.72727272727273	O2_dead	0.0156600423173837	0
SUM159-2N-0-RR_harvest	25	6.77272727272727	O2_dead	0.01314448193454	0
SUM159-2N-0-RR_harvest	25	6.81818181818182	O2_dead	0.0130613836797028	0
SUM159-2N-0-RR_harvest	25	6.86363636363636	O2_dead	0.0109587656115622	0
SUM159-2N-0-RR_harvest	25	6.90909090909091	O2_dead	0.010900128334805	0
SUM159-2N-0-RR_harvest	25	6.95454545454545	O2_dead	0.0091371722501962	0
SUM159-2N-0-RR_harvest	25	7	O2_dead	0.00909399624139242	0
SUM159-2N-0-RR_harvest	25	1	MS_dead	2.28266665248889e-05	0
SUM159-2N-0-RR_harvest	25	1.04545454545455	MS_dead	0.00114392730889607	0
SUM159-2N-0-RR_harvest	25	1.09090909090909	MS_dead	0.0235965952024362	0
SUM159-2N-0-RR_harvest	25	1.13636363636364	MS_dead	0.286575112783906	0
SUM159-2N-0-RR_harvest	25	1.18181818181818	MS_dead	2.37678404099553	2
SUM159-2N-0-RR_harvest	25	1.22727272727273	MS_dead	14.6259361241219	15
SUM159-2N-0-RR_harvest	25	1.27272727272727	MS_dead	70.4594892824347	70
SUM159-2N-0-RR_harvest	25	1.31818181818182	MS_dead	275.980087911208	276
SUM159-2N-0-RR_harvest	25	1.36363636363636	MS_dead	904.113647039829	904
SUM159-2N-0-RR_harvest	25	1.40909090909091	MS_dead	2532.34082782343	2532
SUM159-2N-0-RR_harvest	25	1.45454545454545	MS_dead	6171.65077116619	6172
SUM159-2N-0-RR_harvest	25	1.5	MS_dead	13275.9196877962	13276
SUM159-2N-0-RR_harvest	25	1.54545454545455	MS_dead	25503.1128474223	25503
SUM159-2N-0-RR_harvest	25	1.59090909090909	MS_dead	44168.0628076986	44168
SUM159-2N-0-RR_harvest	25	1.63636363636364	MS_dead	69489.9883414703	69490
SUM159-2N-0-RR_harvest	25	1.68181818181818	MS_dead	99970.7381108847	99971
SUM159-2N-0-RR_harvest	25	1.72727272727273	MS_dead	132330.826837952	132331
SUM159-2N-0-RR_harvest	25	1.77272727272727	MS_dead	161784.455465885	161784
SUM159-2N-0-RR_harvest	25	1.81818181818182	MS_dead	181482.925285109	181483
SUM159-2N-0-RR_harvest	25	1.86363636363636	MS_dead	182121.343632207	182121
SUM159-2N-0-RR_harvest	25	1.90909090909091	MS_dead	157288.845628166	157289
SUM159-2N-0-RR_harvest	25	1.95454545454545	MS_dead	113424.155904607	113424
SUM159-2N-0-RR_harvest	25	2	MS_dead	193388.022797466	193388
SUM159-2N-0-RR_harvest	25	2.04545454545455	MS_dead	72162.453831161	72162
SUM159-2N-0-RR_harvest	25	2.09090909090909	MS_dead	75327.170824467	75327
SUM159-2N-0-RR_harvest	25	2.13636363636364	MS_dead	72247.0776412716	72247
SUM159-2N-0-RR_harvest	25	2.18181818181818	MS_dead	63356.0491165261	63356
SUM159-2N-0-RR_harvest	25	2.22727272727273	MS_dead	52509.6895680325	52510
SUM159-2N-0-RR_harvest	25	2.27272727272727	MS_dead	42791.0282526932	42791
SUM159-2N-0-RR_harvest	25	2.31818181818182	MS_dead	35025.2851035272	35025
SUM159-2N-0-RR_harvest	25	2.36363636363636	MS_dead	28783.1147857292	28783
SUM159-2N-0-RR_harvest	25	2.40909090909091	MS_dead	23540.2284912103	23540
SUM159-2N-0-RR_harvest	25	2.45454545454545	MS_dead	19053.79086169	19054
SUM159-2N-0-RR_harvest	25	2.5	MS_dead	15259.4497241272	15259
SUM159-2N-0-RR_harvest	25	2.54545454545455	MS_dead	12118.4339223037	12118
SUM159-2N-0-RR_harvest	25	2.59090909090909	MS_dead	9560.70969044645	9561
SUM159-2N-0-RR_harvest	25	2.63636363636364	MS_dead	7494.66608270811	7495
SUM159-2N-0-RR_harvest	25	2.68181818181818	MS_dead	5830.18855843997	5830
SUM159-2N-0-RR_harvest	25	2.72727272727273	MS_dead	4491.3362994668	4491
SUM159-2N-0-RR_harvest	25	2.77272727272727	MS_dead	3417.82819770104	3418
SUM159-2N-0-RR_harvest	25	2.81818181818182	MS_dead	2561.64935915353	2562
SUM159-2N-0-RR_harvest	25	2.86363636363636	MS_dead	1883.37099995405	1883
SUM159-2N-0-RR_harvest	25	2.90909090909091	MS_dead	1349.93357904122	1350
SUM159-2N-0-RR_harvest	25	2.95454545454545	MS_dead	933.477083294691	933
SUM159-2N-0-RR_harvest	25	3	MS_dead	610.852728577435	611
SUM159-2N-0-RR_harvest	25	3.04545454545455	MS_dead	506.77421563132	507
SUM159-2N-0-RR_harvest	25	3.09090909090909	MS_dead	419.820614542125	420
SUM159-2N-0-RR_harvest	25	3.13636363636364	MS_dead	347.179180082073	347
SUM159-2N-0-RR_harvest	25	3.18181818181818	MS_dead	286.635586985908	287
SUM159-2N-0-RR_harvest	25	3.22727272727273	MS_dead	236.13131307033	236
SUM159-2N-0-RR_harvest	25	3.27272727272727	MS_dead	194.202744963328	194
SUM159-2N-0-RR_harvest	25	3.31818181818182	MS_dead	159.271023503328	159
SUM159-2N-0-RR_harvest	25	3.36363636363636	MS_dead	130.436602068491	130
SUM159-2N-0-RR_harvest	25	3.40909090909091	MS_dead	106.404012916653	106
SUM159-2N-0-RR_harvest	25	3.45454545454545	MS_dead	86.7259332999347	87
SUM159-2N-0-RR_harvest	25	3.5	MS_dead	70.2647304236587	70
SUM159-2N-0-RR_harvest	25	3.54545454545455	MS_dead	56.9773550542598	57
SUM159-2N-0-RR_harvest	25	3.59090909090909	MS_dead	45.7381332824641	46
SUM159-2N-0-RR_harvest	25	3.63636363636364	MS_dead	36.8069602667331	37
SUM159-2N-0-RR_harvest	25	3.68181818181818	MS_dead	29.1662909150542	29
SUM159-2N-0-RR_harvest	25	3.72727272727273	MS_dead	23.2398642019515	23
SUM159-2N-0-RR_harvest	25	3.77272727272727	MS_dead	18.0796353204108	18
SUM159-2N-0-RR_harvest	25	3.81818181818182	MS_dead	14.180540761374	14
SUM159-2N-0-RR_harvest	25	3.86363636363636	MS_dead	10.7418306173041	11
SUM159-2N-0-RR_harvest	25	3.90909090909091	MS_dead	8.1942741568983	8
SUM159-2N-0-RR_harvest	25	3.95454545454545	MS_dead	5.95293151832771	6
SUM159-2N-0-RR_harvest	25	4	MS_dead	4.54618757597646	5
SUM159-2N-0-RR_harvest	25	4.04545454545455	MS_dead	3.58030857711004	4
SUM159-2N-0-RR_harvest	25	4.09090909090909	MS_dead	3.08396212393588	3
SUM159-2N-0-RR_harvest	25	4.13636363636364	MS_dead	2.53872237100936	3
SUM159-2N-0-RR_harvest	25	4.18181818181818	MS_dead	2.20351121355252	2
SUM159-2N-0-RR_harvest	25	4.22727272727273	MS_dead	1.79080878964234	2
SUM159-2N-0-RR_harvest	25	4.27272727272727	MS_dead	1.56447502759504	2
SUM159-2N-0-RR_harvest	25	4.31818181818182	MS_dead	1.2556324527979	1
SUM159-2N-0-RR_harvest	25	4.36363636363636	MS_dead	1.09982640849709	1
SUM159-2N-0-RR_harvest	25	4.40909090909091	MS_dead	0.874639003946184	1
SUM159-2N-0-RR_harvest	25	4.45454545454545	MS_dead	0.765297700601739	1
SUM159-2N-0-RR_harvest	25	4.5	MS_dead	0.604833996032889	1
SUM159-2N-0-RR_harvest	25	4.54545454545455	MS_dead	0.527300560041765	1
SUM159-2N-0-RR_harvest	25	4.59090909090909	MS_dead	0.413802776319132	0
SUM159-2N-0-RR_harvest	25	4.63636363636364	MS_dead	0.358386074093535	0
SUM159-2N-0-RR_harvest	25	4.68181818181818	MS_dead	0.277919569208821	0
SUM159-2N-0-RR_harvest	25	4.72727272727273	MS_dead	0.23818395780155	0
SUM159-2N-0-RR_harvest	25	4.77272727272727	MS_dead	0.181447875937104	0
SUM159-2N-0-RR_harvest	25	4.81818181818182	MS_dead	0.153213988598887	0
SUM159-2N-0-RR_harvest	25	4.86363636363636	MS_dead	0.114018181860296	0
SUM159-2N-0-RR_harvest	25	4.90909090909091	MS_dead	0.0942451059793756	0
SUM159-2N-0-RR_harvest	25	4.95454545454545	MS_dead	0.0679053664324275	0
SUM159-2N-0-RR_harvest	25	5	MS_dead	0.0541478901736642	0
SUM159-2N-0-RR_harvest	25	5.04545454545455	MS_dead	0.0435370745839408	0
SUM159-2N-0-RR_harvest	25	5.09090909090909	MS_dead	0.0397505600214878	0
SUM159-2N-0-RR_harvest	25	5.13636363636364	MS_dead	0.0319364873889796	0
SUM159-2N-0-RR_harvest	25	5.18181818181818	MS_dead	0.0293430939689972	0
SUM159-2N-0-RR_harvest	25	5.22727272727273	MS_dead	0.0239361319017345	0
SUM159-2N-0-RR_harvest	25	5.27272727272727	MS_dead	0.0230714118767574	0
SUM159-2N-0-RR_harvest	25	5.31818181818182	MS_dead	0.020934130983321	0
SUM159-2N-0-RR_harvest	25	5.36363636363636	MS_dead	0.0246204900026942	0
SUM159-2N-0-RR_harvest	25	5.40909090909091	MS_dead	0.0291735178951687	0
SUM159-2N-0-RR_harvest	25	5.45454545454545	MS_dead	0.0442197149162282	0
SUM159-2N-0-RR_harvest	25	5.5	MS_dead	0.0609055288555159	0
SUM159-2N-0-RR_harvest	25	5.54545454545455	MS_dead	0.0957247964846491	0
SUM159-2N-0-RR_harvest	25	5.59090909090909	MS_dead	0.125668152146441	0
SUM159-2N-0-RR_harvest	25	5.63636363636364	MS_dead	0.180641081944433	0
SUM159-2N-0-RR_harvest	25	5.68181818181818	MS_dead	0.212339057106184	0
SUM159-2N-0-RR_harvest	25	5.72727272727273	MS_dead	0.272415939079454	0
SUM159-2N-0-RR_harvest	25	5.77272727272727	MS_dead	0.285599019432306	0
SUM159-2N-0-RR_harvest	25	5.81818181818182	MS_dead	0.3295501239485	0
SUM159-2N-0-RR_harvest	25	5.86363636363636	MS_dead	0.312728651323245	0
SUM159-2N-0-RR_harvest	25	5.90909090909091	MS_dead	0.331138972181225	0
SUM159-2N-0-RR_harvest	25	5.95454545454545	MS_dead	0.291278784886867	0
SUM159-2N-0-RR_harvest	25	6	MS_dead	0.29064344699216	0
SUM159-2N-0-RR_harvest	25	6.04545454545455	MS_dead	0.243724112560825	0
SUM159-2N-0-RR_harvest	25	6.09090909090909	MS_dead	0.235534705872612	0
SUM159-2N-0-RR_harvest	25	6.13636363636364	MS_dead	0.192890380314816	0
SUM159-2N-0-RR_harvest	25	6.18181818181818	MS_dead	0.184170945436776	0
SUM159-2N-0-RR_harvest	25	6.22727272727273	MS_dead	0.149617812182212	0
SUM159-2N-0-RR_harvest	25	6.27272727272727	MS_dead	0.142633030817897	0
SUM159-2N-0-RR_harvest	25	6.31818181818182	MS_dead	0.115724058353864	0
SUM159-2N-0-RR_harvest	25	6.36363636363636	MS_dead	0.110535404897185	0
SUM159-2N-0-RR_harvest	25	6.40909090909091	MS_dead	0.0897342500450735	0
SUM159-2N-0-RR_harvest	25	6.45454545454545	MS_dead	0.0859189407855907	0
SUM159-2N-0-RR_harvest	25	6.5	MS_dead	0.0698095467293842	0
SUM159-2N-0-RR_harvest	25	6.54545454545455	MS_dead	0.0669894833355395	0
SUM159-2N-0-RR_harvest	25	6.59090909090909	MS_dead	0.0544655717401707	0
SUM159-2N-0-RR_harvest	25	6.63636363636364	MS_dead	0.0523596373925002	0
SUM159-2N-0-RR_harvest	25	6.68181818181818	MS_dead	0.0425912785675175	0
SUM159-2N-0-RR_harvest	25	6.72727272727273	MS_dead	0.0410094219404256	0
SUM159-2N-0-RR_harvest	25	6.77272727272727	MS_dead	0.0333616419101516	0
SUM159-2N-0-RR_harvest	25	6.81818181818182	MS_dead	0.0321610865368568	0
SUM159-2N-0-RR_harvest	25	6.86363636363636	MS_dead	0.0261616509666137	0
SUM159-2N-0-RR_harvest	25	6.90909090909091	MS_dead	0.0252524934390699	0
SUM159-2N-0-RR_harvest	25	6.95454545454545	MS_dead	0.0205300172953293	0
SUM159-2N-0-RR_harvest	25	7	MS_dead	0.0198348425469841	0
SUM159-2N-30-0_harvest	25	1	live	0.000130766084853809	0
SUM159-2N-30-0_harvest	25	1.04545454545455	live	0.00591217456432509	0
SUM159-2N-30-0_harvest	25	1.09090909090909	live	0.111569429996949	0
SUM159-2N-30-0_harvest	25	1.13636363636364	live	1.24873032319858	1
SUM159-2N-30-0_harvest	25	1.18181818181818	live	9.59776767362453	10
SUM159-2N-30-0_harvest	25	1.22727272727273	live	54.9937743705572	55
SUM159-2N-30-0_harvest	25	1.27272727272727	live	247.752919373326	248
SUM159-2N-30-0_harvest	25	1.31818181818182	live	911.289022602308	911
SUM159-2N-30-0_harvest	25	1.36363636363636	live	2815.27165692231	2815
SUM159-2N-30-0_harvest	25	1.40909090909091	live	7468.6001807793	7469
SUM159-2N-30-0_harvest	25	1.45454545454545	live	17321.6206625415	17322
SUM159-2N-30-0_harvest	25	1.5	live	35644.9259753519	35645
SUM159-2N-30-0_harvest	25	1.54545454545455	live	65899.4179691822	65899
SUM159-2N-30-0_harvest	25	1.59090909090909	live	110625.824757785	110626
SUM159-2N-30-0_harvest	25	1.63636363636364	live	170166.203403515	170166
SUM159-2N-30-0_harvest	25	1.68181818181818	live	241732.193459596	241732
SUM159-2N-30-0_harvest	25	1.72727272727273	live	319373.235150095	319373
SUM159-2N-30-0_harvest	25	1.77272727272727	live	395067.551214455	395068
SUM159-2N-30-0_harvest	25	1.81818181818182	live	460147.304600726	460147
SUM159-2N-30-0_harvest	25	1.86363636363636	live	505907.876856613	505908
SUM159-2N-30-0_harvest	25	1.90909090909091	live	525077.792878646	525078
SUM159-2N-30-0_harvest	25	1.95454545454545	live	517158.74540455	517159
SUM159-2N-30-0_harvest	25	2	live	562397.96170955	562398
SUM159-2N-30-0_harvest	25	2.04545454545455	live	482265.733759719	482266
SUM159-2N-30-0_harvest	25	2.09090909090909	live	464201.577237797	464202
SUM159-2N-30-0_harvest	25	2.13636363636364	live	433762.184754744	433762
SUM159-2N-30-0_harvest	25	2.18181818181818	live	393715.568798092	393716
SUM159-2N-30-0_harvest	25	2.22727272727273	live	351030.470798022	351030
SUM159-2N-30-0_harvest	25	2.27272727272727	live	310737.008867288	310737
SUM159-2N-30-0_harvest	25	2.31818181818182	live	274149.702110387	274150
SUM159-2N-30-0_harvest	25	2.36363636363636	live	240782.168139221	240782
SUM159-2N-30-0_harvest	25	2.40909090909091	live	210193.502668541	210194
SUM159-2N-30-0_harvest	25	2.45454545454545	live	182413.260143573	182413
SUM159-2N-30-0_harvest	25	2.5	live	157613.98405643	157614
SUM159-2N-30-0_harvest	25	2.54545454545455	live	135813.45248691	135813
SUM159-2N-30-0_harvest	25	2.59090909090909	live	116826.63560549	116827
SUM159-2N-30-0_harvest	25	2.63636363636364	live	100357.844683686	100358
SUM159-2N-30-0_harvest	25	2.68181818181818	live	86097.812262483	86098
SUM159-2N-30-0_harvest	25	2.72727272727273	live	73771.8326870899	73772
SUM159-2N-30-0_harvest	25	2.77272727272727	live	63145.3854670401	63145
SUM159-2N-30-0_harvest	25	2.81818181818182	live	54013.289995378	54013
SUM159-2N-30-0_harvest	25	2.86363636363636	live	46188.3851502586	46188
SUM159-2N-30-0_harvest	25	2.90909090909091	live	39498.758466073	39499
SUM159-2N-30-0_harvest	25	2.95454545454545	live	33786.328341721	33786
SUM159-2N-30-0_harvest	25	3	live	28911.7148009197	28912
SUM159-2N-30-0_harvest	25	3.04545454545455	live	24750.4796575943	24750
SUM159-2N-30-0_harvest	25	3.09090909090909	live	21199.3567406707	21199
SUM159-2N-30-0_harvest	25	3.13636363636364	live	18165.1561760732	18165
SUM159-2N-30-0_harvest	25	3.18181818181818	live	15575.8754850231	15576
SUM159-2N-30-0_harvest	25	3.22727272727273	live	13360.77929539	13361
SUM159-2N-30-0_harvest	25	3.27272727272727	live	11472.0659239314	11472
SUM159-2N-30-0_harvest	25	3.31818181818182	live	9852.88353290544	9853
SUM159-2N-30-0_harvest	25	3.36363636363636	live	8474.68478603915	8475
SUM159-2N-30-0_harvest	25	3.40909090909091	live	7288.35039643664	7288
SUM159-2N-30-0_harvest	25	3.45454545454545	live	6281.76857389867	6282
SUM159-2N-30-0_harvest	25	3.5	live	5409.24066167598	5409
SUM159-2N-30-0_harvest	25	3.54545454545455	live	4673.1676835577	4673
SUM159-2N-30-0_harvest	25	3.59090909090909	live	4028.17476528486	4028
SUM159-2N-30-0_harvest	25	3.63636363636364	live	3489.35390509688	3489
SUM159-2N-30-0_harvest	25	3.68181818181818	live	3009.76603022793	3010
SUM159-2N-30-0_harvest	25	3.72727272727273	live	2614.97254899479	2615
SUM159-2N-30-0_harvest	25	3.77272727272727	live	2256.28790336802	2256
SUM159-2N-30-0_harvest	25	3.81818181818182	live	1966.48586273464	1966
SUM159-2N-30-0_harvest	25	3.86363636363636	live	1697.02683969468	1697
SUM159-2N-30-0_harvest	25	3.90909090909091	live	1483.53619363176	1484
SUM159-2N-30-0_harvest	25	3.95454545454545	live	1280.62322841332	1281
SUM159-2N-30-0_harvest	25	4	live	1133.12207343755	1133
SUM159-2N-30-0_harvest	25	4.04545454545455	live	969.616373450833	970
SUM159-2N-30-0_harvest	25	4.09090909090909	live	854.028358498145	854
SUM159-2N-30-0_harvest	25	4.13636363636364	live	736.582056121144	737
SUM159-2N-30-0_harvest	25	4.18181818181818	live	652.218768600307	652
SUM159-2N-30-0_harvest	25	4.22727272727273	live	561.394723264666	561
SUM159-2N-30-0_harvest	25	4.27272727272727	live	499.675348594661	500
SUM159-2N-30-0_harvest	25	4.31818181818182	live	429.281534715395	429
SUM159-2N-30-0_harvest	25	4.36363636363636	live	383.793534260392	384
SUM159-2N-30-0_harvest	25	4.40909090909091	live	329.40431984223	329
SUM159-2N-30-0_harvest	25	4.45454545454545	live	295.651490836426	296
SUM159-2N-30-0_harvest	25	4.5	live	253.724951924482	254
SUM159-2N-30-0_harvest	25	4.54545454545455	live	228.570525468477	229
SUM159-2N-30-0_harvest	25	4.59090909090909	live	196.131976137295	196
SUM159-2N-30-0_harvest	25	4.63636363636364	live	177.292670676827	177
SUM159-2N-30-0_harvest	25	4.68181818181818	live	151.992272194095	152
SUM159-2N-30-0_harvest	25	4.72727272727273	live	137.811391872365	138
SUM159-2N-30-0_harvest	25	4.77272727272727	live	117.965972812216	118
SUM159-2N-30-0_harvest	25	4.81818181818182	live	107.281688747324	107
SUM159-2N-30-0_harvest	25	4.86363636363636	live	91.7117797092745	92
SUM159-2N-30-0_harvest	25	4.90909090909091	live	83.684023187155	84
SUM159-2N-30-0_harvest	25	4.95454545454545	live	71.4900904842263	71
SUM159-2N-30-0_harvest	25	5	live	65.4667413675071	65
SUM159-2N-30-0_harvest	25	5.04545454545455	live	55.9135677479477	56
SUM159-2N-30-0_harvest	25	5.09090909090909	live	51.3837786949681	51
SUM159-2N-30-0_harvest	25	5.13636363636364	live	43.8782847311146	44
SUM159-2N-30-0_harvest	25	5.18181818181818	live	40.4581902782681	40
SUM159-2N-30-0_harvest	25	5.22727272727273	live	34.5400649740925	35
SUM159-2N-30-0_harvest	25	5.27272727272727	live	31.9488413867328	32
SUM159-2N-30-0_harvest	25	5.31818181818182	live	27.2666090843957	27
SUM159-2N-30-0_harvest	25	5.36363636363636	live	25.2973844965294	25
SUM159-2N-30-0_harvest	25	5.40909090909091	live	21.5812499583052	22
SUM159-2N-30-0_harvest	25	5.45454545454545	live	20.0792096364363	20
SUM159-2N-30-0_harvest	25	5.5	live	17.1205075833351	17
SUM159-2N-30-0_harvest	25	5.54545454545455	live	15.9696093475835	16
SUM159-2N-30-0_harvest	25	5.59090909090909	live	13.6068790903824	14
SUM159-2N-30-0_harvest	25	5.63636363636364	live	12.7212041844307	13
SUM159-2N-30-0_harvest	25	5.68181818181818	live	10.8298221038658	11
SUM159-2N-30-0_harvest	25	5.72727272727273	live	10.14646772381	10
SUM159-2N-30-0_harvest	25	5.77272727272727	live	8.63006292032589	9
SUM159-2N-30-0_harvest	25	5.81818181818182	live	8.10278554915752	8
SUM159-2N-30-0_harvest	25	5.86363636363636	live	6.88609473071058	7
SUM159-2N-30-0_harvest	25	5.90909090909091	live	6.48011204574517	6
SUM159-2N-30-0_harvest	25	5.95454545454545	live	5.50349523782392	6
SUM159-2N-30-0_harvest	25	6	live	5.19187210532228	5
SUM159-2N-30-0_harvest	25	6.04545454545455	live	4.40747425285234	4
SUM159-2N-30-0_harvest	25	6.09090909090909	live	4.16889220712496	4
SUM159-2N-30-0_harvest	25	6.13636363636364	live	3.53815528105839	4
SUM159-2N-30-0_harvest	25	6.18181818181818	live	3.3557106407883	3
SUM159-2N-30-0_harvest	25	6.22727272727273	live	2.84761227457302	3
SUM159-2N-30-0_harvest	25	6.27272727272727	live	2.70800055966357	3
SUM159-2N-30-0_harvest	25	6.31818181818182	live	2.29777564744514	2
SUM159-2N-30-0_harvest	25	6.36363636363636	live	2.19074056755151	2
SUM159-2N-30-0_harvest	25	6.40909090909091	live	1.85867264386905	2
SUM159-2N-30-0_harvest	25	6.45454545454545	live	1.77634440835237	2
SUM159-2N-30-0_harvest	25	6.5	live	1.50686094548842	2
SUM159-2N-30-0_harvest	25	6.54545454545455	live	1.44335167236078	1
SUM159-2N-30-0_harvest	25	6.59090909090909	live	1.2240576349309	1
SUM159-2N-30-0_harvest	25	6.63636363636364	live	1.17485328467143	1
