solution	objective	context	oxygen_pct	cohort	N_ref	current_N_min	current_N_max	expanded_N_min	expanded_N_max	current_misseg_nonviable_rate	expanded_misseg_nonviable_rate	current_boundary_dropped_rate	expanded_boundary_dropped_rate	upper_truncation_rate_removed	current_boundary_share	expanded_boundary_share	upper_truncation_share_of_current_cin_loss
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.020414974629829	4N	88	22	154	22	308	0.156057715996149	0.156057715996149	0.000103018701677497	0	0.000103018701677497	0.000659696574025728	0	0.000659696574025728
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.021744333723725	4N	88	22	154	22	308	0.156061019721947	0.156061019721947	0.000103020916688242	0	0.000103020916688242	0.000659696792340514	0	0.000659696792340514
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.02283105022831	4N	88	22	154	22	308	0.156063854306622	0.156063854306622	0.000103022817161384	0	0.000103022817161384	0.000659696979659293	0	0.000659696979659293
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.02316025651082	4N	88	22	154	22	308	0.156064736642384	0.156064736642384	0.00010302340873182	0	0.00010302340873182	0.000659697037968009	0	0.000659697037968009
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.024668379747213	4N	88	22	154	22	308	0.15606891841788	0.15606891841788	0.000103026212445574	0	0.000103026212445574	0.000659697314325226	0	0.000659697314325226
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.026274707236874	4N	88	22	154	22	308	0.156073623163135	0.156073623163135	0.00010302936679453	0	0.00010302936679453	0.000659697625256668	0	0.000659697625256668
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.027985633732651	4N	88	22	154	22	308	0.156078916252261	0.156078916252261	0.000103032915611314	0	0.000103032915611314	0.000659697975087816	0	0.000659697975087816
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.029807970393632	4N	88	22	154	22	308	0.15608487122403	0.15608487122403	0.000103036908203202	0	0.000103036908203202	0.000659698368685293	0	0.000659698368685293
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.031724135715711	4N	88	22	154	22	308	0.15609148276285	0.15609148276285	0.000103041341009007	0	0.000103041341009007	0.000659698805705197	0	0.000659698805705197
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.031748971900214	4N	88	22	154	22	308	0.156091570799578	0.156091570799578	0.000103041400034626	0	0.000103041400034626	0.000659698811524572	0	0.000659698811524572
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.033816365334822	4N	88	22	154	22	308	0.156099108026446	0.156099108026446	0.000103046453494402	0	0.000103046453494402	0.000659699309766151	0	0.000659699309766151
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.03601838094324	4N	88	22	154	22	308	0.156107587564485	0.156107587564485	0.000103052138758153	0	0.000103052138758153	0.000659699870341247	0	0.000659699870341247
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.038363784899037	4N	88	22	154	22	308	0.156117127131045	0.156117127131045	0.000103058534757575	0	0.000103058534757575	0.000659700501048216	0	0.000659700501048216
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.04	4N	88	22	154	22	308	0.156124090060835	0.156124090060835	0.000103063203210941	0	0.000103063203210941	0.000659700961437537	0	0.000659700961437537
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.040861914201499	4N	88	22	154	22	308	0.15612785912495	0.15612785912495	0.000103065730269684	0	0.000103065730269684	0.000659701210661052	0	0.000659701210661052
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.04352271384601	4N	88	22	154	22	308	0.156139932451099	0.156139932451099	0.00010307382514067	0	0.00010307382514067	0.000659702009051427	0	0.000659702009051427
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.045662100456621	4N	88	22	154	22	308	0.156150116748103	0.156150116748103	0.000103080653489853	0	0.000103080653489853	0.000659702682594848	0	0.000659702682594848
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.04635677641485	4N	88	22	154	22	308	0.156153514570109	0.156153514570109	0.000103082931660792	0	0.000103082931660792	0.000659702907326038	0	0.000659702907326038
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.049375384246021	4N	88	22	154	22	308	0.156168793800305	0.156168793800305	0.00010309317610864	0	0.00010309317610864	0.000659703917981102	0	0.000659703917981102
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.052590554347978	4N	88	22	154	22	308	0.156185981902551	0.156185981902551	0.000103104700485265	0	0.000103104700485265	0.0006597050550762	0	0.0006597050550762
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.056015086239061	4N	88	22	154	22	308	0.156205316981922	0.156205316981922	0.000103117664461036	0	0.000103117664461036	0.00065970633442987	0	0.00065970633442987
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.059662612902085	4N	88	22	154	22	308	0.156227066744168	0.156227066744168	0.000103132247560744	0	0.000103132247560744	0.000659707773839658	0	0.000659707773839658
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.06	4N	88	22	154	22	308	0.156229138406364	0.156229138406364	0.000103133636604921	0	0.000103133636604921	0.000659707910958875	0	0.000659707910958875
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.063547655056929	4N	88	22	154	22	308	0.156251532149137	0.156251532149137	0.000103148651615324	0	0.000103148651615324	0.000659709393329704	0	0.000659709393329704
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.067685678967194	4N	88	22	154	22	308	0.156279051508087	0.156279051508087	0.00010316710351179	0	0.00010316710351179	0.000659711215429312	0	0.000659711215429312
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.068493150684932	4N	88	22	154	22	308	0.156284596053499	0.156284596053499	0.00010317082118423	0	0.00010317082118423	0.000659711582600334	0	0.000659711582600334
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.072093158011036	4N	88	22	154	22	308	0.156310005076938	0.156310005076938	0.000103187858276439	0	0.000103187858276439	0.000659713265486363	0	0.000659713265486363
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.076787638261312	4N	88	22	154	22	308	0.156344820203112	0.156344820203112	0.000103211202530165	0	0.000103211202530165	0.000659715572019928	0	0.000659715572019928
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.079310339289277	4N	88	22	154	22	308	0.156364309500521	0.156364309500521	0.000103224270625164	0	0.000103224270625164	0.000659716863538878	0	0.000659716863538878
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.08	4N	88	22	154	22	308	0.156369732007853	0.156369732007853	0.00010322790657698	0	0.00010322790657698	0.000659717222921022	0	0.000659717222921022
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.081787808336092	4N	88	22	154	22	308	0.156383977089674	0.156383977089674	0.000103237458358876	0	0.000103237458358876	0.000659718167117021	0	0.000659718167117021
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.087113573797613	4N	88	22	154	22	308	0.156428015247001	0.156428015247001	0.000103266987646399	0	0.000103266987646399	0.000659721086878964	0	0.000659721086878964
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.091324200913242	4N	88	22	154	22	308	0.156464519945282	0.156464519945282	0.000103291465799658	0	0.000103291465799658	0.000659723508100001	0	0.000659723508100001
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.092786136395874	4N	88	22	154	22	308	0.156477540709176	0.156477540709176	0.000103300196922046	0	0.000103300196922046	0.00065972437192361	0	0.00065972437192361
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.098828078472308	4N	88	22	154	22	308	0.156533234099633	0.156533234099633	0.000103337542780022	0	0.000103337542780022	0.000659728067950389	0	0.000659728067950389
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.1	4N	88	22	154	22	308	0.156544385648996	0.156544385648996	0.000103345020669261	0	0.000103345020669261	0.00065972880824678	0	0.00065972880824678
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.1017792418496	4N	88	22	154	22	308	0.156561531943475	0.156561531943475	0.00010335651850836	0	0.00010335651850836	0.000659729946658981	0	0.000659729946658981
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.10526345285957	4N	88	22	154	22	308	0.156595859638285	0.156595859638285	0.000103379537933159	0	0.000103379537933159	0.000659732226376048	0	0.000659732226376048
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.11211787863531	4N	88	22	154	22	308	0.156666275190252	0.156666275190252	0.000103426757968921	0	0.000103426757968921	0.000659736905049938	0	0.000659736905049938
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.11415525114155	4N	88	22	154	22	308	0.156687937585088	0.156687937585088	0.000103441284808381	0	0.000103441284808381	0.000659738345015867	0	0.000659738345015867
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.11941864311112	4N	88	22	154	22	308	0.156745443464263	0.156745443464263	0.000103479848881145	0	0.000103479848881145	0.000659742169058762	0	0.000659742169058762
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.12	4N	88	22	154	22	308	0.156751931052928	0.156751931052928	0.000103484199577613	0	0.000103484199577613	0.000659742600604671	0	0.000659742600604671
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.12424814440992	4N	88	22	154	22	308	0.156800154341256	0.156800154341256	0.000103516539310938	0	0.000103516539310938	0.000659745809196097	0	0.000659745809196097
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.12719481046273	4N	88	22	154	22	308	0.156834444476596	0.156834444476596	0.000103539535456531	0	0.000103539535456531	0.000659748091632037	0	0.000659748091632037
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.13547733743379	4N	88	22	154	22	308	0.156934489403748	0.156934489403748	0.000103606630600059	0	0.000103606630600059	0.000659754755160799	0	0.000659754755160799
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.13698630136986	4N	88	22	154	22	308	0.156953294563798	0.156953294563798	0.000103619242544431	0	0.000103619242544431	0.000659756008399591	0	0.000659756008399591
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.14	4N	88	22	154	22	308	0.156991382618331	0.156991382618331	0.000103644787086027	0	0.000103644787086027	0.000659758547408055	0	0.000659758547408055
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.14429919657395	4N	88	22	154	22	308	0.157046935953426	0.157046935953426	0.000103682045688314	0	0.000103682045688314	0.00065976225234379	0	0.00065976225234379
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.14671704697025	4N	88	22	154	22	308	0.157078805806346	0.157078805806346	0.000103703420540151	0	0.000103703420540151	0.000659764378684526	0	0.000659764378684526
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.15369550750187	4N	88	22	154	22	308	0.157173305388494	0.157173305388494	0.000103766802043523	0	0.000103766802043523	0.000659770687477014	0	0.000659770687477014
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.15862067857855	4N	88	22	154	22	308	0.157242235895958	0.157242235895958	0.000103813035519168	0	0.000103813035519168	0.000659775292892022	0	0.000659775292892022
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.15981735159817	4N	88	22	154	22	308	0.157259261819803	0.157259261819803	0.00010382445541892	0	0.00010382445541892	0.000659776430905368	0	0.000659776430905368
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.16	4N	88	22	154	22	308	0.157261870018025	0.157261870018025	0.000103826204837333	0	0.000103826204837333	0.000659776605253879	0	0.000659776605253879
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.16370367671556	4N	88	22	154	22	308	0.157315301341301	0.157315301341301	0.000103862043623705	0	0.000103862043623705	0.000659780177904639	0	0.000659780177904639
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.16918594953057	4N	88	22	154	22	308	0.157396284954865	0.157396284954865	0.000103916364248153	0	0.000103916364248153	0.000659785596321917	0	0.000659785596321917
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.17436354650683	4N	88	22	154	22	308	0.15747483055566	0.15747483055566	0.000103969051025019	0	0.000103969051025019	0.000659790855651423	0	0.000659790855651423
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.18	4N	88	22	154	22	308	0.157562599842574	0.157562599842574	0.000104027926582245	0	0.000104027926582245	0.000659796737294052	0	0.000659796737294052
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.18264840182648	4N	88	22	154	22	308	0.157604650079773	0.157604650079773	0.000104056134487087	0	0.000104056134487087	0.000659799556948481	0	0.000659799556948481
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.18571755357251	4N	88	22	154	22	308	0.157654025689266	0.157654025689266	0.00010408925689042	0	0.00010408925689042	0.000659802869259346	0	0.000659802869259346
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.19165485209089	4N	88	22	154	22	308	0.157751499119095	0.157751499119095	0.000104154646216283	0	0.000104154646216283	0.000659809412788807	0	0.000659809412788807
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.19781089795399	4N	88	22	154	22	308	0.157855270299192	0.157855270299192	0.000104224262813234	0	0.000104224262813234	0.000659816385854046	0	0.000659816385854046
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.2	4N	88	22	154	22	308	0.157892831906416	0.157892831906416	0.000104249462262232	0	0.000104249462262232	0.000659818911584642	0	0.000659818911584642
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.20547945205479	4N	88	22	154	22	308	0.157988361434507	0.157988361434507	0.00010431355292058	0	0.00010431355292058	0.000659825339338937	0	0.000659825339338937
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.21069172297753	4N	88	22	154	22	308	0.158081226115388	0.158081226115388	0.00010437585781395	0	0.00010437585781395	0.000659831593469756	0	0.000659831593469756
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.21412375465121	4N	88	22	154	22	308	0.158143428280596	0.158143428280596	0.000104417591719282	0	0.000104417591719282	0.000659835785717631	0	0.000659835785717631
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.22	4N	88	22	154	22	308	0.15825186374857	0.15825186374857	0.000104490347588781	0	0.000104490347588781	0.000659843099982781	0	0.000659843099982781
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.22441130691174	4N	88	22	154	22	308	0.158334862679552	0.158334862679552	0.000104546038452045	0	0.000104546038452045	0.000659848703665128	0	0.000659848703665128
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.2283105022831	4N	88	22	154	22	308	0.158409359653621	0.158409359653621	0.000104596026048405	0	0.000104596026048405	0.000659853737167324	0	0.000659853737167324
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.23659265721154	4N	88	22	154	22	308	0.158571102226245	0.158571102226245	0.000104704560158863	0	0.000104704560158863	0.000659864678046395	0	0.000659864678046395
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.2390242671052	4N	88	22	154	22	308	0.158619489386559	0.158619489386559	0.000104737030610143	0	0.000104737030610143	0.000659867954466298	0	0.000659867954466298
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.24	4N	88	22	154	22	308	0.158639020065764	0.158639020065764	0.00010475013693128	0	0.00010475013693128	0.000659869277374021	0	0.000659869277374021
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.25114155251142	4N	88	22	154	22	308	0.158866650968513	0.158866650968513	0.000104902898419952	0	0.000104902898419952	0.00065988471439212	0	0.00065988471439212
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.25458877741685	4N	88	22	154	22	308	0.158938789909395	0.158938789909395	0.000104951312953145	0	0.000104951312953145	0.000659889613678165	0	0.000659889613678165
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.25906155977186	4N	88	22	154	22	308	0.159033585407822	0.159033585407822	0.000105014934864987	0	0.000105014934864987	0.000659896056889085	0	0.000659896056889085
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.26	4N	88	22	154	22	308	0.159053645287804	0.159053645287804	0.000105028398312873	0	0.000105028398312873	0.00065989742111073	0	0.00065989742111073
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.2711667998048	4N	88	22	154	22	308	0.159296858912317	0.159296858912317	0.0001051916420175	0	0.0001051916420175	0.000659913982609924	0	0.000659913982609924
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.27397260273973	4N	88	22	154	22	308	0.159359271153203	0.159359271153203	0.000105233535093019	0	0.000105233535093019	0.000659918238850199	0	0.000659918238850199
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.28	4N	88	22	154	22	308	0.15949509824656	0.15949509824656	0.000105324709810943	0	0.000105324709810943	0.000659927510591465	0	0.000659927510591465
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.28153046233218	4N	88	22	154	22	308	0.15952996658598	0.15952996658598	0.000105348116106945	0	0.000105348116106945	0.000659929892727972	0	0.000659929892727972
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.28882433099548	4N	88	22	154	22	308	0.159698240855858	0.159698240855858	0.000105461078822576	0	0.000105461078822576	0.000659941400266701	0	0.000659941400266701
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.29680365296804	4N	88	22	154	22	308	0.159886276614497	0.159886276614497	0.000105587315611857	0	0.000105587315611857	0.000659954281537604	0	0.000659954281537604
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.3	4N	88	22	154	22	308	0.159962748291492	0.159962748291492	0.000105638656928214	0	0.000105638656928214	0.000659959526938036	0	0.000659959526938036
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.30399936489251	4N	88	22	154	22	308	0.160059351597078	0.160059351597078	0.000105703516199771	0	0.000105703516199771	0.000659966158816674	0	0.000659966158816674
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.30763166521505	4N	88	22	154	22	308	0.160147970565914	0.160147970565914	0.000105763016813495	0	0.000105763016813495	0.00065997224806558	0	0.00065997224806558
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.31724135715711	4N	88	22	154	22	308	0.160386443336784	0.160386443336784	0.000105923141951519	0	0.000105923141951519	0.00065998866036755	0	0.00065998866036755
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.31963470319635	4N	88	22	154	22	308	0.160446738150751	0.160446738150751	0.000105963629775915	0	0.000105963629775915	0.00065999281607086	0	0.00065999281607086
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.32	4N	88	22	154	22	308	0.160455972434936	0.160455972434936	0.00010596983065489	0	0.00010596983065489	0.00065999345274238	0	0.00065999345274238
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.32646826745283	4N	88	22	154	22	308	0.160620858240736	0.160620858240736	0.000106080556033818	0	0.000106080556033818	0.000660004830726918	0	0.000660004830726918
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.32766367402912	4N	88	22	154	22	308	0.160651615071268	0.160651615071268	0.000106101210838879	0	0.000106101210838879	0.000660006955141655	0	0.000660006955141655
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.34	4N	88	22	154	22	308	0.160974153248947	0.160974153248947	0.000106317826035222	0	0.000106317826035222	0.00066002927186457	0	0.00066002927186457
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.34246575342466	4N	88	22	154	22	308	0.161039736551471	0.161039736551471	0.000106361874644051	0	0.000106361874644051	0.00066003381827341	0	0.00066003381827341
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.34893717001315	4N	88	22	154	22	308	0.161213612654614	0.161213612654614	0.00010647866260252	0	0.00010647866260252	0.000660045885996573	0	0.000660045885996573
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.34900010440477	4N	88	22	154	22	308	0.161215316002642	0.161215316002642	0.000106479806733367	0	0.000106479806733367	0.000660046004317901	0	0.000660046004317901
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.36	4N	88	22	154	22	308	0.161516677322137	0.161516677322137	0.000106682241110015	0	0.000106682241110015	0.000660066969269181	0	0.000660066969269181
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.36529680365297	4N	88	22	154	22	308	0.161664359504182	0.161664359504182	0.000106781452416298	0	0.000106781452416298	0.000660077265851431	0	0.000660077265851431
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.37140607257348	4N	88	22	154	22	308	0.161836746759826	0.161836746759826	0.000106897267248933	0	0.000106897267248933	0.00066008930385104	0	0.00066008930385104
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.37172589618132	4N	88	22	154	22	308	0.161845831584526	0.161845831584526	0.000106903370908775	0	0.000106903370908775	0.000660089938821916	0	0.000660089938821916
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.38	4N	88	22	154	22	308	0.162082934141153	0.162082934141153	0.000107062676144275	0	0.000107062676144275	0.000660106530890917	0	0.000660106530890917
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.38812785388128	4N	88	22	154	22	308	0.162319699451861	0.162319699451861	0.000107221768953918	0	0.000107221768953918	0.00066012313813517	0	0.00066012313813517
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.3938749751338	4N	88	22	154	22	308	0.16248939649382	0.16248939649382	0.000107335804441101	0	0.000107335804441101	0.000660135064979094	0	0.000660135064979094
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.39593152021394	4N	88	22	154	22	308	0.162550576931344	0.162550576931344	0.00010737691915482	0	0.00010737691915482	0.000660139369842999	0	0.000660139369842999
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.4	4N	88	22	154	22	308	0.162672315298822	0.162672315298822	0.000107458733074292	0	0.000107458733074292	0.00066014794352298	0	0.00066014794352298
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.41095890410959	4N	88	22	154	22	308	0.163004852154956	0.163004852154956	0.000107682232772788	0	0.000107682232772788	0.000660171415869366	0	0.000660171415869366
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.41634387769412	4N	88	22	154	22	308	0.163170700632577	0.163170700632577	0.000107793710943376	0	0.000107793710943376	0.000660183151349927	0	0.000660183151349927
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.42	4N	88	22	154	22	308	0.163284213956608	0.163284213956608	0.000107870015125638	0	0.000107870015125638	0.000660191194723354	0	0.000660191194723354
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.42171333853603	4N	88	22	154	22	308	0.163337660975347	0.163337660975347	0.000107905943606038	0	0.000107905943606038	0.000660194985034651	0	0.000660194985034651
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.4337899543379	4N	88	22	154	22	308	0.163718915783691	0.163718915783691	0.0001081622543932	0	0.0001081622543932	0.000660222081041177	0	0.000660222081041177
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.43881278025444	4N	88	22	154	22	308	0.163879800059952	0.163879800059952	0.00010827042528833	0	0.00010827042528833	0.000660233546061969	0	0.000660233546061969
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.44	4N	88	22	154	22	308	0.163918024506941	0.163918024506941	0.000108296126565567	0	0.000108296126565567	0.000660236272735394	0	0.000660236272735394
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.44917398797425	4N	88	22	154	22	308	0.164215917899801	0.164215917899801	0.000108496436542777	0	0.000108496436542777	0.00066025755808083	0	0.00066025755808083
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.45662100456621	4N	88	22	154	22	308	0.164460990414167	0.164460990414167	0.000108661245961293	0	0.000108661245961293	0.000660275116737205	0	0.000660275116737205
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.46	4N	88	22	154	22	308	0.164573142393755	0.164573142393755	0.0001087366725619	0	0.0001087366725619	0.000660283166419979	0	0.000660283166419979
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.46128168281477	4N	88	22	154	22	308	0.164615837379841	0.164615837379841	0.000108765387479329	0	0.000108765387479329	0.000660286233216566	0	0.000660286233216566
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.47586203573566	4N	88	22	154	22	308	0.165107468671328	0.165107468671328	0.000109096073302594	0	0.000109096073302594	0.000660321641908123	0	0.000660321641908123
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.4784227887434	4N	88	22	154	22	308	0.165194930425328	0.165194930425328	0.000109154909359292	0	0.000109154909359292	0.000660327959459006	0	0.000660327959459006
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.47945205479452	4N	88	22	154	22	308	0.165230177834495	0.165230177834495	0.000109178621079247	0	0.000109178621079247	0.000660330507023491	0	0.000660330507023491
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.48	4N	88	22	154	22	308	0.165248964058891	0.165248964058891	0.000109191259126696	0	0.000109191259126696	0.000660331865197082	0	0.000660331865197082
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.48375058537509	4N	88	22	154	22	308	0.165377956793073	0.165377956793073	0.000109278038871421	0	0.000109278038871421	0.000660341197811393	0	0.000660341197811393
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.5	4N	88	22	154	22	308	0.165944886988878	0.165944886988878	0.000109659493127657	0	0.000109659493127657	0.000660382358995149	0	0.000660382358995149
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.50228310502283	4N	88	22	154	22	308	0.166025581590147	0.166025581590147	0.000109713794796788	0	0.000109713794796788	0.000660388236843809	0	0.000660388236843809
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.50621948793541	4N	88	22	154	22	308	0.166165304179533	0.166165304179533	0.000109807822190673	0	0.000109807822190673	0.000660398425649743	0	0.000660398425649743
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	invitro	0.50957617964762	4N	88	22	154	22	308	0.166285041702012	0.166285041702012	0.000109888404652779	0	0.000109888404652779	0.00066040716854977	0	0.00066040716854977
