oxygen_pct	n_solutions	median_current_ploidy	median_expanded_ploidy	median_expanded_minus_current	max_abs_expanded_minus_current	direction_fraction_expanded_gt_current
0	6	6.8126332389637	13.9809230595929	7.1710803595119	7.78317633658644	1
0.1	6	6.81024938358098	13.9808904142486	7.17343566846698	7.783289463612	1
0.5	6	6.38468822964707	13.9410214831174	7.22237021152966	8.90417942077126	1
1	6	1.25149395969174	1.25161210131523	0.000118141623488	10.5425012362362	1
2	6	1.10715672847685	1.10715833831089	2.96319890735752e-07	7.5711454858407e-05	1
5	6	1.20091053056877	1.20091070473225	1.74163484856216e-07	0.000363130284516622	1
