r_package	consumer_path	dependency	resolved_path	status	rpm_owner
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libm.so.6	/lib64/libm.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libreadline.so.8	/app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8	resolved	file /app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libpcre2-8.so.0	/app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0	resolved	file /app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libdeflate.so.0	/app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0	resolved	file /app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	liblzma.so.5	/app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5	resolved	file /app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libbz2.so.1.0	/app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0	resolved	file /app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libz.so.1	/app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1	resolved	file /app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libdl.so.2	/lib64/libdl.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libpthread.so.0	/lib64/libpthread.so.0	resolved	glibc-2.28-251.el8_10.25.x86_64
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libiconv.so.2	/app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2	resolved	file /app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libicuuc.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libicui18n.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libgomp.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	ld-linux-x86-64.so.2	/lib64/ld-linux-x86-64.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libquadmath.so.0	/app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libgcc_s.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libncurses.so.6	/app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6	resolved	file /app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libicudata.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75 is not owned by any package
S7	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/S7/libs/S7.so	libstdc++.so.6	/app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	linux-vdso.so.1		resolved	NA
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libR.so	/app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so	resolved	file /app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libstdc++.so.6	/app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libm.so.6	/lib64/libm.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libgcc_s.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libc.so.6	/lib64/libc.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libflexiblas.so.3	/app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3	resolved	file /app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libreadline.so.8	/app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8	resolved	file /app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libpcre2-8.so.0	/app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0	resolved	file /app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libdeflate.so.0	/app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0	resolved	file /app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	liblzma.so.5	/app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5	resolved	file /app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libbz2.so.1.0	/app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0	resolved	file /app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libz.so.1	/app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1	resolved	file /app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libdl.so.2	/lib64/libdl.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libpthread.so.0	/lib64/libpthread.so.0	resolved	glibc-2.28-251.el8_10.25.x86_64
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libiconv.so.2	/app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2	resolved	file /app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libicuuc.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libicui18n.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libgomp.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	ld-linux-x86-64.so.2	/lib64/ld-linux-x86-64.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libquadmath.so.0	/app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libncurses.so.6	/app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6	resolved	file /app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6 is not owned by any package
dqrng	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/dqrng/libs/dqrng.so	libicudata.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	linux-vdso.so.1		resolved	NA
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libflexiblas.so.3	/app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3	resolved	file /app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libR.so	/app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so	resolved	file /app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libstdc++.so.6	/app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libm.so.6	/lib64/libm.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libgomp.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libgcc_s.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libpthread.so.0	/lib64/libpthread.so.0	resolved	glibc-2.28-251.el8_10.25.x86_64
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libc.so.6	/lib64/libc.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libdl.so.2	/lib64/libdl.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libquadmath.so.0	/app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	ld-linux-x86-64.so.2	/lib64/ld-linux-x86-64.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libreadline.so.8	/app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8	resolved	file /app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libpcre2-8.so.0	/app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0	resolved	file /app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libdeflate.so.0	/app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0	resolved	file /app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	liblzma.so.5	/app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5	resolved	file /app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libbz2.so.1.0	/app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0	resolved	file /app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libz.so.1	/app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1	resolved	file /app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libiconv.so.2	/app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2	resolved	file /app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libicuuc.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libicui18n.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libncurses.so.6	/app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6	resolved	file /app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6 is not owned by any package
Rtsne	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/Rtsne/libs/Rtsne.so	libicudata.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	linux-vdso.so.1		resolved	NA
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libpng16.so.16	/app/eb/software/libpng/1.6.43-GCCcore-13.3.0/lib/libpng16.so.16	resolved	file /app/eb/software/libpng/1.6.43-GCCcore-13.3.0/lib/libpng16.so.16 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libz.so.1	/app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1	resolved	file /app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libR.so	/app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so	resolved	file /app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libstdc++.so.6	/app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libm.so.6	/lib64/libm.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libgcc_s.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libc.so.6	/lib64/libc.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libpthread.so.0	/lib64/libpthread.so.0	resolved	glibc-2.28-251.el8_10.25.x86_64
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libflexiblas.so.3	/app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3	resolved	file /app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libreadline.so.8	/app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8	resolved	file /app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libpcre2-8.so.0	/app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0	resolved	file /app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libdeflate.so.0	/app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0	resolved	file /app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	liblzma.so.5	/app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5	resolved	file /app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libbz2.so.1.0	/app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0	resolved	file /app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libdl.so.2	/lib64/libdl.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libiconv.so.2	/app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2	resolved	file /app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libicuuc.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libicui18n.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libgomp.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	ld-linux-x86-64.so.2	/lib64/ld-linux-x86-64.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libquadmath.so.0	/app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libncurses.so.6	/app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6	resolved	file /app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6 is not owned by any package
ggiraph	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/ggiraph/libs/ggiraph.so	libicudata.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75 is not owned by any package
lattice	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/lattice/libs/lattice.so	linux-vdso.so.1		resolved	NA
lattice	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/lattice/libs/lattice.so	libR.so	/app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so	resolved	file /app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so is not owned by any package
lattice	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/lattice/libs/lattice.so	libc.so.6	/lib64/libc.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
lattice	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/lattice/libs/lattice.so	libflexiblas.so.3	/app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3	resolved	file /app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3 is not owned by any package
lattice	/home/4482173/R/x86_64-pc-linux-gnu-library/4.4/lattice/libs/lattice.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
