observation_id	db_source_id	source_id	context_key	cohort	ploidy	lineage_id	scenario_id	condition_replicate	lineage_group	model_passage_id	model_segment_id	lineage_passage_index	landmark_after_passage_index	model_source_depth	model_oxygen_pct	model_mapping_status	observation_role	event	db_event	source_biological_passage	db_biological_passage	db_event_datetime	seed_db_id	seed_datetime	elapsed_days_since_seed	model_endpoint_day	endpoint_offset_days	abs_endpoint_offset_days	endpoint_selection_rank	selected_for_endpoint	likelihood_observation_day	within_model_time_window	include_in_current_endpoint_likelihood	include_in_future_timecourse_likelihood	exclusion_reason	cell_state	dead_count	eligible_denominator	observed_dead_fraction	classification_status	classification_partial	n_bundles_success	n_bundles_failed	n_bundles_unavailable	failure_reasons	ltee_comment_membership	feature_modes	prediction_shard	model_initial_cells	model_final_cells	db_snapshot_file	db_snapshot_server_time	db_snapshot_session_time_zone
SUM-159_NLS_2N_O2_A3_seedT2	SUM-159_NLS_2N_O2_A3_seedT2	SUM-159_NLS_2N_O2_A3_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A3_seed	2N-O2-A3	3		4	0.5	formal_main_chain	formal_fixed_endpoint	harvest	harvest	8	8	2024-12-02 12:59:22	SUM-159_NLS_2N_O2_A3_seed	2024-11-27 13:03:18	4.9973	5	-0.00269999999999992	0.00269999999999992	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	418	10676	0.039153241	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A3_seedT2.tsv.gz	402467	7647573	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A4_seedT1	SUM-159_NLS_2N_O2_A4_seedT1	SUM-159_NLS_2N_O2_A4_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A4_seed	2N-O2-A4	4		5	0.3	formal_main_chain	formal_intra_passage	harvest	harvest	9	9	2024-12-06 16:55:51	SUM-159_NLS_2N_O2_A4_seed	2024-12-04 17:27:19	1.9781	5	-3.0219	3.0219	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	109	3375	0.032296296	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A4_seedT1.tsv.gz	523768	7184807	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A4_seedT2	SUM-159_NLS_2N_O2_A4_seedT2	SUM-159_NLS_2N_O2_A4_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A4_seed	2N-O2-A4	4		5	0.3	formal_main_chain	formal_fixed_endpoint	harvest	harvest	9	9	2024-12-09 14:44:30	SUM-159_NLS_2N_O2_A4_seed	2024-12-04 17:27:19	4.8869	5	-0.1131	0.1131	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	206	10091	0.020414231	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A4_seedT2.tsv.gz	523768	7184807	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A5_seedT1	SUM-159_NLS_2N_O2_A5_seedT1	SUM-159_NLS_2N_O2_A5_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A5_seed	2N-O2-A5	5		6	0.2	formal_main_chain	formal_intra_passage	harvest	harvest	10	10	2024-12-13 19:07:31	SUM-159_NLS_2N_O2_A5_seed	2024-12-11 17:30:47	2.0672	5	-2.9328	2.9328	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	599	7124	0.084081976	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A5_seedT1.tsv.gz	809842	11919753	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A5_seedT2	SUM-159_NLS_2N_O2_A5_seedT2	SUM-159_NLS_2N_O2_A5_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A5_seed	2N-O2-A5	5		6	0.2	formal_main_chain	formal_fixed_endpoint	harvest	harvest	10	10	2024-12-16 16:02:19	SUM-159_NLS_2N_O2_A5_seed	2024-12-11 17:30:47	4.9386	5	-0.0613999999999999	0.0613999999999999	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	319	16663	0.019144212	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A5_seedT2.tsv.gz	809842	11919753	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A6_seedT1	SUM-159_NLS_2N_O2_A6_seedT1	SUM-159_NLS_2N_O2_A6_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A6_seed	2N-O2-A6	6		7	0.1	formal_main_chain	formal_intra_passage	harvest	harvest	11	11	2024-12-20 11:58:11	SUM-159_NLS_2N_O2_A6_seed	2024-12-18 16:45:47	1.8003	5	-3.1997	3.1997	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	168	3215	0.052255054	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A6_seedT1.tsv.gz	480296	7765369	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A6_seedT2	SUM-159_NLS_2N_O2_A6_seedT2	SUM-159_NLS_2N_O2_A6_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A6_seed	2N-O2-A6	6		7	0.1	formal_main_chain	formal_fixed_endpoint	harvest	harvest	11	11	2024-12-23 13:24:56	SUM-159_NLS_2N_O2_A6_seed	2024-12-18 16:45:47	4.8605	5	-0.1395	0.1395	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	428	10906	0.039244453	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A6_seedT2.tsv.gz	480296	7765369	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A7_seedT1	SUM-159_NLS_2N_O2_A7_seedT1	SUM-159_NLS_2N_O2_A7_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A7_seed	2N-O2-A7	7		8	0	formal_main_chain	formal_intra_passage	harvest	harvest	12	12	2024-12-27 19:29:26	SUM-159_NLS_2N_O2_A7_seed	2024-12-25 14:54:11	2.1911	5	-2.8089	2.8089	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	191	4117	0.046393005	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A7_seedT1.tsv.gz	420697	7241601	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A7_seedT2	SUM-159_NLS_2N_O2_A7_seedT2	SUM-159_NLS_2N_O2_A7_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A7_seed	2N-O2-A7	7		8	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	12	12	2024-12-30 16:30:14	SUM-159_NLS_2N_O2_A7_seed	2024-12-25 14:54:11	5.0667	5	0.0667	0.0667	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	126	10199	0.012354152	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A7_seedT2.tsv.gz	420697	7241601	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A8_seedT1	SUM-159_NLS_2N_O2_A8_seedT1	SUM-159_NLS_2N_O2_A8_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A8_seed	2N-O2-A8	8		9	0	formal_main_chain	formal_intra_passage	harvest	harvest	13	13	2025-05-09 18:26:14	SUM-159_NLS_2N_O2_A8_seed	2025-05-08 16:43:39	1.0712	4	-2.9288	2.9288	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	95	917	0.103598691	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A8_seedT1.tsv.gz	291683	7415711	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A8_seedT2	SUM-159_NLS_2N_O2_A8_seedT2	SUM-159_NLS_2N_O2_A8_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A8_seed	2N-O2-A8	8		9	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	13	13	2025-05-12 11:46:49	SUM-159_NLS_2N_O2_A8_seed	2025-05-08 16:43:39	3.7939	4	-0.2061	0.2061	1	TRUE	4	TRUE	TRUE	TRUE		dead_cell	363	8325	0.043603604	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A8_seedT2.tsv.gz	291683	7415711	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A9_seedT1	SUM-159_NLS_2N_O2_A9_seedT1	SUM-159_NLS_2N_O2_A9_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A9_seed	2N-O2-A9	9		10	0	formal_main_chain	formal_intra_passage	harvest	harvest	14	14	2025-05-16 16:45:47	SUM-159_NLS_2N_O2_A9_seed	2025-05-14 15:14:19	2.0635	7	-4.9365	4.9365	3	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	59	685	0.086131387	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A9_seedT1.tsv.gz	385434	5507477	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A9_seedT2	SUM-159_NLS_2N_O2_A9_seedT2	SUM-159_NLS_2N_O2_A9_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A9_seed	2N-O2-A9	9		10	0	formal_main_chain	formal_intra_passage	harvest	harvest	14	14	2025-05-19 18:05:44	SUM-159_NLS_2N_O2_A9_seed	2025-05-14 15:14:19	5.119	7	-1.881	1.881	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	323	2755	0.117241379	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A9_seedT2.tsv.gz	385434	5507477	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A9_seedT3	SUM-159_NLS_2N_O2_A9_seedT3	SUM-159_NLS_2N_O2_A9_seedT3	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A9_seed	2N-O2-A9	9		10	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	14	14	2025-05-21 11:50:38	SUM-159_NLS_2N_O2_A9_seed	2025-05-14 15:14:19	6.8586	7	-0.1414	0.1414	1	TRUE	7	TRUE	TRUE	TRUE		dead_cell	497	4924	0.1009342	classified_partial_full_promoted	TRUE	3	0	1	no raw+mask or historical DetectionResults	TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A9_seedT3.tsv.gz	385434	5507477	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A10_seedT1	SUM-159_NLS_2N_O2_A10_seedT1	SUM-159_NLS_2N_O2_A10_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A10_seed	2N-O2-A10	10		11	0	formal_main_chain	formal_intra_passage	harvest	harvest	15	15	2025-05-26 19:15:54	SUM-159_NLS_2N_O2_A10_seed	2025-05-23 18:35:20	3.0282	5	-1.9718	1.9718	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	404	3617	0.111694775	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A10_seedT1.tsv.gz	675067	6544585	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A10_seedT2	SUM-159_NLS_2N_O2_A10_seedT2	SUM-159_NLS_2N_O2_A10_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A10_seed	2N-O2-A10	10		11	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	15	15	2025-05-28 16:59:17	SUM-159_NLS_2N_O2_A10_seed	2025-05-23 18:35:20	4.9333	5	-0.0667	0.0667	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	547	8370	0.065352449	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A10_seedT2.tsv.gz	675067	6544585	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A11_seedT1	SUM-159_NLS_2N_O2_A11_seedT1	SUM-159_NLS_2N_O2_A11_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A11_seed	2N-O2-A11	11		12	0	formal_main_chain	formal_intra_passage	harvest	harvest	16	16	2025-06-02 12:00:06	SUM-159_NLS_2N_O2_A11_seed	2025-05-30 11:46:05	3.0097	5	-1.9903	1.9903	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	909	2653	0.342630984	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A11_seedT1.tsv.gz	520225	5685713	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A11_seedT2	SUM-159_NLS_2N_O2_A11_seedT2	SUM-159_NLS_2N_O2_A11_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A11_seed	2N-O2-A11	11		12	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	16	16	2025-06-04 13:52:08	SUM-159_NLS_2N_O2_A11_seed	2025-05-30 11:46:05	5.0875	5	0.0875000000000004	0.0875000000000004	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	851	7148	0.119054281	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A11_seedT2.tsv.gz	520225	5685713	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A12_seedT1	SUM-159_NLS_2N_O2_A12_seedT1	SUM-159_NLS_2N_O2_A12_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A12_seed	2N-O2-A12	12		13	0	formal_main_chain	formal_intra_passage	harvest	harvest	17	17	2025-06-09 10:06:44	SUM-159_NLS_2N_O2_A12_seed	2025-06-06 14:14:54	2.8277	7	-4.1723	4.1723	3	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	243	1386	0.175324675	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A12_seedT1.tsv.gz	364269	7249729	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A12_seedT2	SUM-159_NLS_2N_O2_A12_seedT2	SUM-159_NLS_2N_O2_A12_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A12_seed	2N-O2-A12	12		13	0	formal_main_chain	formal_intra_passage	harvest	harvest	17	17	2025-06-11 17:07:46	SUM-159_NLS_2N_O2_A12_seed	2025-06-06 14:14:54	5.12	7	-1.88	1.88	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	950	4419	0.214980765	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A12_seedT2.tsv.gz	364269	7249729	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A12_seedT3	SUM-159_NLS_2N_O2_A12_seedT3	SUM-159_NLS_2N_O2_A12_seedT3	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A12_seed	2N-O2-A12	12		13	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	17	17	2025-06-13 17:07:48	SUM-159_NLS_2N_O2_A12_seed	2025-06-06 14:14:54	7.1201	7	0.1201	0.1201	1	TRUE	7	FALSE	TRUE	FALSE		dead_cell	518	6980	0.074212034	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A12_seedT3.tsv.gz	364269	7249729	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A13_seedT1	SUM-159_NLS_2N_O2_A13_seedT1	SUM-159_NLS_2N_O2_A13_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A13_seed	2N-O2-A13	13		14	0	formal_main_chain	formal_intra_passage	harvest	harvest	18	18	2025-06-16 13:02:05	SUM-159_NLS_2N_O2_A13_seed	2025-06-14 17:09:25	1.8282	6	-4.1718	4.1718	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	163	1459	0.111720356	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A13_seedT1.tsv.gz	563670	8451705	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A13_seedT3	SUM-159_NLS_2N_O2_A13_seedT3	SUM-159_NLS_2N_O2_A13_seedT3	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A13_seed	2N-O2-A13	13		14	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	18	18	2025-06-20 16:11:19	SUM-159_NLS_2N_O2_A13_seed	2025-06-14 17:09:25	5.9597	6	-0.0403000000000002	0.0403000000000002	1	TRUE	6	TRUE	TRUE	TRUE		dead_cell	810	10179	0.079575597	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A13_seedT3.tsv.gz	563670	8451705	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A14_seedT1	SUM-159_NLS_2N_O2_A14_seedT1	SUM-159_NLS_2N_O2_A14_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A14_seed	2N-O2-A14	14		15	0	formal_main_chain	formal_intra_passage	harvest	harvest	19	19	2025-06-27 12:18:12	SUM-159_NLS_2N_O2_A14_seed	2025-06-25 11:01:16	2.0534	7	-4.9466	4.9466	3	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	133	901	0.147613762	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A14_seedT1.tsv.gz	455615	6241585	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A14_seedT2	SUM-159_NLS_2N_O2_A14_seedT2	SUM-159_NLS_2N_O2_A14_seedT2	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A14_seed	2N-O2-A14	14		15	0	formal_main_chain	formal_intra_passage	harvest	harvest	19	19	2025-06-30 12:28:00	SUM-159_NLS_2N_O2_A14_seed	2025-06-25 11:01:16	5.0602	7	-1.9398	1.9398	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	432	4598	0.093953893	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A14_seedT2.tsv.gz	455615	6241585	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A14_seedT3	SUM-159_NLS_2N_O2_A14_seedT3	SUM-159_NLS_2N_O2_A14_seedT3	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A14_seed	2N-O2-A14	14		15	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	19	19	2025-07-02 15:27:24	SUM-159_NLS_2N_O2_A14_seed	2025-06-25 11:01:16	7.1848	7	0.1848	0.1848	1	TRUE	7	FALSE	TRUE	FALSE		dead_cell	822	8489	0.096831193	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A14_seedT3.tsv.gz	455615	6241585	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_2N_O2_A15_seedT1	SUM-159_NLS_2N_O2_A15_seedT1	SUM-159_NLS_2N_O2_A15_seedT1	SUM-159-NLS-2N	2N	2N	O2	2N-O2	O2	deprived	SUM-159_NLS_2N_O2_A15_seed	2N-O2-A15	15		16	0	formal_main_chain	formal_intra_passage	harvest	harvest	20	20	2025-07-07 15:27:24	SUM-159_NLS_2N_O2_A15_seed	2025-07-05 15:27:24	2	4	-2	2	2	FALSE		TRUE	FALSE	TRUE	not_closest_harvest_to_fixed_endpoint	dead_cell	554	3361	0.164831895	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O2_A15_seedT1.tsv.gz	915685	6207051	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
