seed	cohort	lineage_id	scenario_id	passage_id	chromosome_number	endpoint_state	reseeded_state	reseed_mode	boundary_scale
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	123	0.000564104152921139	1.55739540082113e-05	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	124	0.000263504474838034	7.27490934224539e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	125	0.000104396654510892	2.88221366133259e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	126	4.71737744110008e-05	1.30238749221435e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	127	1.85007242507452e-05	5.10773457539117e-07	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	128	8.17768576207606e-06	2.25771963019002e-07	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	129	3.2187549862819e-06	8.88643380135921e-08	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	130	1.51530931381072e-06	4.18351069377813e-08	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	131	7.44690118545653e-07	2.05596246660158e-08	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	132	8.06116593741729e-07	2.22555049296805e-08	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	133	7.20302510500485e-07	1.98863243825506e-08	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	134	1.4631352593715e-06	4.03946702381919e-08	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	135	1.86282579368537e-06	5.14294445200112e-08	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	136	4.70662103260222e-06	1.29941783119746e-07	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	137	4.7941074723621e-06	1.32357134579414e-07	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	138	1.0393943764042e-05	2.86959068297719e-07	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	139	1.27181333802575e-05	3.5112598144995e-07	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	140	3.1609084319506e-05	8.72672932621502e-07	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	141	3.02020437049852e-05	8.33826939900554e-07	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	142	6.33367200338773e-05	1.7486188671553e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	143	7.29023932918408e-05	2.0127107987705e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	144	0.000177542614921901	4.9016489330434e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	145	0.000156696765341614	4.32613056299719e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	146	0.000317348852639177	8.76146082238133e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	147	0.000335146229746321	9.2528160643134e-06	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	148	0.000806762827663013	2.22733463465829e-05	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	149	0.000614713726669548	1.69711980629685e-05	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	150	0.00120425300772907	3.32473725986635e-05	downsample_to_observed_inoculum	0.0276082952546327
