N	output	parameter	O2_pct	replicates	S1_mean	S1_range	ST_mean	ST_range	S1_delta_vs_max_N	ST_delta_vs_max_N
129	dominant_growth_rate	buffer_smax	1.325	2	0.0007984746493	3.52122378e-05	0.02104431653	0.01697190267	0.002016483225	0.00282659798
129	dominant_growth_rate	buffer_smax	1.350	2	0.0008297994827	6.38814114e-05	0.02118179322	0.01604339077	0.001976807561	0.00264325269
129	dominant_growth_rate	buffer_smax	1.375	2	0.0008419606159	4.4224528e-05	0.0212260334	0.01557633286	0.001956707373	0.00255478194
129	dominant_growth_rate	buffer_smax	1.400	2	0.0008492704088	2.0589797e-05	0.02129260531	0.01512179932	0.001941938296	0.00244553268
129	dominant_growth_rate	buffer_smax	1.425	2	0.0008339815507	2.55863872e-05	0.02111796669	0.01419591436	0.001949811582	0.00257925183
129	dominant_growth_rate	buffer_smax	1.450	2	0.0008153988976	2.64272574e-05	0.0209861855	0.01328790454	0.001961724827	0.00267253249
129	dominant_growth_rate	buffer_smax	1.475	2	0.0007947018624	2.38698661e-05	0.02090524294	0.0123992018	0.001976752382	0.00271969415
129	dominant_growth_rate	buffer_smax	1.500	2	0.0007728647924	1.69887536e-05	0.02088020497	0.01153884716	0.001993433204	0.00271321428
129	dominant_growth_rate	buffer_smax	1.525	2	0.0007415459478	2.59353148e-05	0.02075383847	0.01036384994	0.002020062185	0.00281021347
129	dominant_growth_rate	buffer_smax	1.550	2	0.0006966311064	1.88444049e-05	0.02049488131	0.00935750271	0.002060626124	0.00304145057
129	dominant_growth_rate	buffer_smax	1.575	2	0.0006371858502	1.50457125e-05	0.02009235876	0.00868406225	0.002115978418	0.00341747656
129	dominant_growth_rate	buffer_smax	1.600	2	0.0005775728084	4.86978722e-05	0.01971709979	0.00802234029	0.002172345363	0.00376762128
129	dominant_growth_rate	buffer_smax	1.625	2	0.0005198871182	7.91240525e-05	0.01933152793	0.00727417117	0.002227254616	0.00412945916
129	dominant_growth_rate	buffer_smax	1.650	2	0.0004629612249	0.0001037854269	0.01892254659	0.00640811931	0.00228165561	0.00451588378
129	dominant_growth_rate	buffer_smax	1.675	2	0.0004093088105	0.0001226452971	0.01854742662	0.00550223255	0.002332437367	0.00486839084
129	dominant_growth_rate	buffer_smax	1.700	2	0.0003596744058	0.0001342744868	0.01820991585	0.00455788399	0.002379157458	0.00518435595
129	dominant_growth_rate	buffer_smax	1.725	2	0.0003171090807	0.0001393970562	0.01786355641	0.00362516332	0.002419128714	0.00551020928
129	dominant_growth_rate	buffer_smax	1.750	2	0.0002814434783	0.0001391901132	0.01752907085	0.00262506728	0.002452448661	0.00582434157
129	dominant_growth_rate	buffer_smax	1.775	2	0.0002470182789	0.000140975218	0.0171040514	0.00184762488	0.002485037366	0.00622961723
129	dominant_growth_rate	buffer_smax	1.800	2	0.0002110048189	0.0001507831855	0.01650703912	0.00144444385	0.002519469634	0.0068081317
129	dominant_growth_rate	buffer_smax	1.825	2	0.0001816193748	0.0001546917492	0.01593584066	0.00101347461	0.002546895568	0.00736183262
129	dominant_growth_rate	buffer_smax	1.850	2	0.000158429862	0.0001493533431	0.01539631756	0.00054860613	0.002568626556	0.00788430815
129	dominant_growth_rate	buffer_smax	1.875	2	0.0001412498579	0.0001353155749	0.01489873901	3.397496e-05	0.002584675026	0.00836524589
129	dominant_growth_rate	buffer_smax	1.900	2	0.0001308397475	0.0001111583975	0.01444312794	0.00052629096	0.002593060112	0.00880269191
129	dominant_growth_rate	buffer_smax	1.925	2	0.0001267723841	7.777262031e-05	0.01403602981	0.00114159621	0.002594418975	0.00919251491
129	dominant_growth_rate	buffer_smax	1.950	2	0.0001290387013	3.51584351e-05	0.01367700613	0.00180784818	0.00258871152	0.00953561331
129	dominant_growth_rate	buffer_smax	1.975	2	0.0001376205697	1.67108854e-05	0.013370417	0.00253100295	0.002576719934	0.00982671252
129	dominant_growth_rate	buffer_smax	2.000	2	0.000152359507	7.76175206e-05	0.01312681347	0.00332982869	0.002558387642	0.01005513055
129	dominant_growth_rate	buffer_smax	2.025	2	0.0001728210232	0.0001468195751	0.01294021049	0.0041904295	0.002534240397	0.01022720952
129	dominant_growth_rate	buffer_smax	2.050	2	0.0001889558112	0.0002043660071	0.01257312869	0.00463630538	0.00251400026	0.01058080541
129	dominant_growth_rate	buffer_smax	2.075	2	0.0002034477756	0.0002557860518	0.01214337658	0.004901893155	0.002495277241	0.01099806164
129	dominant_growth_rate	buffer_smax	2.100	2	0.0002194864835	0.0003076283367	0.01174492805	0.005174297411	0.002474540713	0.01138340765
129	dominant_growth_rate	buffer_smax	2.125	2	0.0002376509401	0.0003612234875	0.01139638856	0.005490199095	0.002451070656	0.01171689491
129	dominant_growth_rate	buffer_smax	2.150	2	0.0002584706523	0.0004178021268	0.01111292103	0.005879683712	0.002424487334	0.01198537875
129	dominant_growth_rate	buffer_smax	2.175	2	0.0002809644731	0.0004755692095	0.01088309747	0.006319921403	0.002395986463	0.01220150732
129	dominant_growth_rate	buffer_smax	2.200	2	0.0003052517368	0.0005349236589	0.0107145564	0.0068264593	0.002365407109	0.01235692157
129	dominant_growth_rate	buffer_smax	2.225	2	0.0003315033706	0.0005963586127	0.0106117672	0.007408728255	0.002332047478	0.01244819815
129	dominant_growth_rate	buffer_smax	2.250	2	0.0003588845838	0.0006583454122	0.01056648858	0.008050938703	0.002297454013	0.01248393647
129	dominant_growth_rate	buffer_smax	2.275	2	0.0003872953082	0.0007208136083	0.01058605517	0.008768633612	0.002261506967	0.01245547281
129	dominant_growth_rate	buffer_smax	2.300	2	0.0004173985091	0.0007852071558	0.01066771576	0.009557345436	0.002223386719	0.01236604356
129	dominant_growth_rate	buffer_smax	2.325	2	0.0004473150614	0.0008478741105	0.01080265569	0.01040062252	0.00218594326	0.01222033731
129	dominant_growth_rate	buffer_smax	2.350	2	0.000478563047	0.000911945479	0.01100048549	0.01131898879	0.002147454134	0.01201147437
129	dominant_growth_rate	buffer_smax	2.375	2	0.0004919189933	0.0009390581962	0.0110361317	0.01186370874	0.002126284264	0.01196641253
129	dominant_growth_rate	buffer_smax	2.400	2	0.00049646321	0.0009474464871	0.01103066472	0.01227842755	0.002113644321	0.01196249872
129	dominant_growth_rate	buffer_smax	2.425	2	0.0004995730354	0.0009519291884	0.01107818278	0.01275292423	0.002102567731	0.01190659267
129	dominant_growth_rate	buffer_smax	2.450	2	0.0005013068898	0.0009526787722	0.01118080203	0.01329307816	0.00209246606	0.01179757079
129	dominant_growth_rate	buffer_smax	2.475	2	0.0005029823586	0.0009523784843	0.01134058923	0.01390472149	0.002082287386	0.01163111886
129	dominant_growth_rate	buffer_smax	2.500	2	0.0005030389352	0.0009479488197	0.01155023772	0.01457497923	0.002073545598	0.01141676022
129	dominant_growth_rate	buffer_smax	2.525	2	0.000501317673	0.0009391078058	0.01180952631	0.01530517594	0.002067219321	0.01115464448
129	dominant_growth_rate	buffer_smax	2.550	2	0.0004933711191	0.0009169918181	0.01210244077	0.01606506849	0.002070469914	0.01085433293
129	dominant_growth_rate	buffer_smax	2.575	2	0.0004848004696	0.0008928307865	0.01244115796	0.01688080498	0.002073993294	0.01050963851
129	dominant_growth_rate	buffer_smax	2.600	2	0.0004756767274	0.000866791344	0.01282395627	0.01775073704	0.002078410605	0.01012135818
129	dominant_growth_rate	buffer_smax	2.625	2	0.0004672139077	0.0008413239954	0.01325505496	0.01868509065	0.002082222483	0.00968529203
129	dominant_growth_rate	buffer_smax	2.650	2	0.0004589616976	0.0008155491159	0.01373006112	0.019676853	0.002085602463	0.00920613799
129	dominant_growth_rate	buffer_smax	2.675	2	0.0004504943346	0.0007886353025	0.01423850343	0.02070683371	0.002089576015	0.00869453488
129	dominant_growth_rate	buffer_smax	2.700	2	0.0004427707485	0.0007625201692	0.01478748741	0.02179096954	0.002092623751	0.00814305056
129	dominant_growth_rate	buffer_smax	2.725	2	0.0004354969238	0.0007366355011	0.01537238857	0.02292170557	0.002095353494	0.00755634758
129	dominant_growth_rate	buffer_smax	2.750	2	0.0004294591278	0.0007125740587	0.01599069009	0.02409566625	0.00209695783	0.00693751457
129	dominant_growth_rate	buffer_smax	2.775	2	0.0004233162203	0.0006876744728	0.01663606397	0.02530181358	0.002101274209	0.00628798344
129	dominant_growth_rate	buffer_smax	2.800	2	0.0003985660617	0.0006249542641	0.01705184776	0.02602839739	0.002124968681	0.00586722858
129	dominant_growth_rate	buffer_smax	2.825	2	0.0003738643042	0.0005617475676	0.01748273968	0.02676634253	0.002148710638	0.00543206359
129	dominant_growth_rate	buffer_smax	2.850	2	0.0003504712588	0.0005005989495	0.01794345086	0.02754655107	0.002171343491	0.0049671167
129	dominant_growth_rate	buffer_smax	2.875	2	0.0003289982679	0.0004427561868	0.01842868349	0.02835985653	0.002192574391	0.00447840103
129	dominant_growth_rate	buffer_smax	2.900	2	0.000309031494	0.0003874178323	0.01894027611	0.02921131294	0.002212877545	0.0039638036
129	dominant_growth_rate	buffer_smax	2.925	2	0.0002910394342	0.0003355481973	0.01947915294	0.03010409231	0.002231632629	0.00342237334
129	dominant_growth_rate	buffer_smax	2.950	2	0.0002749269065	0.0002869852448	0.02003524082	0.03101931756	0.002248247428	0.00286382307
129	dominant_growth_rate	buffer_smax	2.975	2	0.0002607230284	0.0002418164421	0.02061605977	0.03197324329	0.002263351044	0.00228133275
129	dominant_growth_rate	buffer_smax	3.000	2	0.0002486282754	0.0002004727552	0.02121591648	0.03295564231	0.002276335942	0.00167940268
129	dominant_growth_rate	buffer_smax	3.025	2	0.0002383970572	0.0001624936615	0.02183007876	0.03395815475	0.002287801767	0.00106146031
129	dominant_growth_rate	buffer_smax	3.050	2	0.0002301183293	0.0001280882268	0.0224632888	0.03499131469	0.002297898362	0.00042214478
129	dominant_growth_rate	buffer_smax	3.075	2	0.0002240055488	9.77148614e-05	0.02310937189	0.03604376821	0.002305410956	0.00022941378
129	dominant_growth_rate	buffer_smax	3.100	2	0.0002195670447	7.04219058e-05	0.02376755865	0.0371149184	0.002311930938	0.00089327409
129	dominant_growth_rate	buffer_smax	3.125	2	0.0002170942428	4.68239239e-05	0.02443425317	0.03819846265	0.002315852302	0.00156550567
129	dominant_growth_rate	buffer_smax	3.150	2	0.0002165889378	2.69560969e-05	0.02511527656	0.03930688057	0.002318466815	0.00225193206
129	dominant_growth_rate	buffer_smax	3.175	2	0.0002176167912	9.9810721e-06	0.02579642396	0.0404125493	0.002319157275	0.00293841878
129	dominant_growth_rate	buffer_smax	3.200	2	0.0002215231046	1.3796299e-06	0.02647063242	0.04150208046	0.002317286307	0.0036179744
129	dominant_growth_rate	buffer_smax	3.225	2	0.0002272155823	9.2802179e-06	0.0271487589	0.04259787749	0.002313576602	0.00430122161
129	dominant_growth_rate	buffer_smax	3.250	2	0.00023450933	1.40607531e-05	0.02782781193	0.04369460045	0.002308249253	0.00498554788
129	dominant_growth_rate	buffer_smax	3.275	2	0.0002433344605	1.58320479e-05	0.02850834393	0.04479395216	0.002301423445	0.00567067635
129	dominant_growth_rate	buffer_smax	3.300	2	0.0002537455971	1.4456755e-05	0.02918906202	0.04589390137	0.002292517368	0.00635759129
129	dominant_growth_rate	buffer_smax	3.325	2	0.0002632743036	1.48445955e-05	0.02982663271	0.04690829373	0.002283888288	0.00700255576
129	dominant_growth_rate	buffer_smax	3.350	2	0.0002674711729	2.58682553e-05	0.03032673494	0.0476489596	0.002280562628	0.00751072971
129	dominant_growth_rate	buffer_smax	3.375	2	0.0002729716251	3.42318526e-05	0.03083002337	0.04839764219	0.002275719809	0.00802148959
129	dominant_growth_rate	buffer_smax	3.400	2	0.0002798419	3.97790055e-05	0.03132924335	0.04914022922	0.00226972586	0.00852878851
129	dominant_growth_rate	buffer_smax	3.425	2	0.000287853349	4.29442896e-05	0.0318302606	0.04988881399	0.002262337043	0.0090373879
129	dominant_growth_rate	buffer_smax	3.450	2	0.000297091769	4.35346023e-05	0.03232629042	0.05063015539	0.002253769258	0.00954124336
129	dominant_growth_rate	buffer_smax	3.475	2	0.000307314304	4.20153805e-05	0.03282160582	0.05137309588	0.002244478804	0.01004443215
129	dominant_growth_rate	buffer_smax	3.500	2	0.0003185630814	3.82833414e-05	0.03331127251	0.05210803314	0.002234333922	0.01054201584
129	dominant_growth_rate	buffer_smax	3.525	2	0.0003307654677	3.24659758e-05	0.03380107535	0.05284677449	0.002222026017	0.01104108557
129	dominant_growth_rate	buffer_smax	3.550	2	0.0003437326411	2.49243989e-05	0.03428238272	0.05357226731	0.002208056823	0.01153248741
129	dominant_growth_rate	buffer_smax	3.575	2	0.0003576127938	1.53469375e-05	0.03476443527	0.05430317799	0.00219292329	0.01202501515
129	dominant_growth_rate	buffer_smax	3.600	2	0.0003720212842	4.4888069e-06	0.03523576285	0.05501672745	0.002177351043	0.01250645569
129	dominant_growth_rate	buffer_smax	3.625	2	0.000387171903	8.0904417e-06	0.03570510534	0.05573053414	0.002160780615	0.01298633003
129	dominant_growth_rate	buffer_smax	3.650	2	0.0004028310451	2.19352913e-05	0.03616674235	0.05643327489	0.002143810656	0.01345808609
129	dominant_growth_rate	buffer_smax	3.675	2	0.0004190213535	3.71015799e-05	0.03662333762	0.05713037517	0.00212604098	0.01392516188
129	dominant_growth_rate	buffer_smax	3.700	2	0.0004356377914	5.33886771e-05	0.03707295412	0.05781804056	0.002107934638	0.01438484028
129	dominant_growth_rate	buffer_smax	3.725	2	0.0004526617396	7.0767717e-05	0.03751652239	0.05849819467	0.002088929531	0.0148390767
129	dominant_growth_rate	buffer_smax	3.750	2	0.0004698789851	8.88176174e-05	0.03795012002	0.05916303944	0.002068443908	0.0152849494
129	dominant_growth_rate	buffer_smax	3.775	2	0.0004876259378	0.0001082175536	0.03838231463	0.05982974223	0.002047175599	0.01572954899
129	dominant_growth_rate	buffer_smax	3.800	2	0.0005052250446	0.00012761783	0.03879903808	0.06047018533	0.002026143251	0.01615849833
129	dominant_growth_rate	buffer_smax	3.825	2	0.0005233759522	0.0001484222519	0.03921619195	0.06111617806	0.002004381929	0.01658807599
129	dominant_growth_rate	buffer_smax	3.850	2	0.000541280896	0.0001690389476	0.03961813648	0.06173643567	0.001982900373	0.01700221161
129	dominant_growth_rate	buffer_smax	3.875	2	0.0005595443045	0.0001906796242	0.04001708913	0.06235537735	0.001960905044	0.0174134998
129	dominant_growth_rate	buffer_smax	3.900	2	0.0005776697855	0.0002123535841	0.04040553125	0.06295794065	0.001939162541	0.01781415593
129	dominant_growth_rate	buffer_smax	3.925	2	0.0005958763928	0.000234500306	0.04078586615	0.06354889837	0.001917092989	0.01820663317
129	dominant_growth_rate	buffer_smax	3.950	2	0.0006139208169	0.000256633869	0.04115653197	0.06412508515	0.001895322696	0.01858937202
129	dominant_growth_rate	buffer_smax	3.975	2	0.0006321054862	0.0002793592017	0.04152236424	0.06469612341	0.001873251864	0.01896722014
129	dominant_growth_rate	buffer_smax	4.000	2	0.0006499364435	0.0003016878771	0.04187498534	0.06524520296	0.001851563847	0.01933176953
129	dominant_growth_rate	buffer_smax	4.025	2	0.0006678311015	0.0003244536649	0.04222293413	0.06578934103	0.001829333043	0.0196940887
129	dominant_growth_rate	buffer_smax	4.050	2	0.000685487136	0.0003470503624	0.04256065433	0.06631735953	0.001807241437	0.02004662432
129	dominant_growth_rate	buffer_smax	4.075	2	0.0007029269485	0.000369520755	0.04288939844	0.06683169363	0.001785280616	0.02039018656
129	dominant_growth_rate	buffer_smax	4.100	2	0.0007202920284	0.0003921453827	0.04321171558	0.06733736797	0.001763451288	0.02072734903
129	dominant_growth_rate	buffer_smax	4.125	2	0.0007372772486	0.0004143111652	0.04352320919	0.06782551252	0.0017419177	0.02105362554
129	dominant_growth_rate	buffer_smax	4.150	2	0.0007541381844	0.0004365260769	0.04382737794	0.06830304499	0.001720541921	0.02137248911
129	dominant_growth_rate	buffer_smax	4.175	2	0.0007706942456	0.0004584254433	0.04412339922	0.06876823819	0.001699449464	0.02168326035
129	dominant_growth_rate	buffer_smax	4.200	2	0.0007870291048	0.0004801728304	0.04441093698	0.06922033611	0.001679021695	0.02198698934
129	dominant_growth_rate	buffer_smax	4.225	2	0.0008028958223	0.0005012703254	0.04468729199	0.06965385494	0.001659213697	0.02227978349
129	dominant_growth_rate	buffer_smax	4.250	2	0.0008188607712	0.0005228464136	0.04496298065	0.07008974091	0.001639106195	0.02257177173
129	dominant_growth_rate	buffer_smax	4.275	2	0.0008339928376	0.0005430344087	0.04522003514	0.07049197105	0.001621265968	0.0228451203
129	dominant_growth_rate	buffer_smax	4.300	2	0.0008492668763	0.0005637793875	0.04547845777	0.07090046202	0.001603376586	0.02312006901
129	dominant_growth_rate	buffer_smax	4.325	2	0.000863916709	0.0005835442119	0.04572241725	0.07128346314	0.001586080363	0.0233802937
129	dominant_growth_rate	buffer_smax	4.350	2	0.0008784477516	0.0006033348048	0.04596345507	0.07166396918	0.001568904902	0.02363800913
129	dominant_growth_rate	buffer_smax	4.375	2	0.0008896326231	0.0006166913898	0.04613478099	0.07190831176	0.00155504128	0.02382579174
129	dominant_growth_rate	buffer_smax	4.400	2	0.0009007534346	0.0006301730888	0.04630464287	0.07215289905	0.001541417559	0.02401209254
129	dominant_growth_rate	buffer_smax	4.425	2	0.0009114009751	0.0006429563118	0.04646409564	0.07237975399	0.001528969336	0.02418781362
129	dominant_growth_rate	buffer_smax	4.450	2	0.0009219443069	0.0006557739641	0.04662100368	0.07260451929	0.001516548281	0.02436084716
129	dominant_growth_rate	buffer_smax	4.475	2	0.0009321332811	0.0006681204937	0.04677077201	0.07281791967	0.00150443887	0.02452704443
129	dominant_growth_rate	buffer_smax	4.500	2	0.0009420925225	0.0006802398749	0.04691522619	0.0730235222	0.001492543805	0.0246879123
129	dominant_growth_rate	buffer_smax	4.525	2	0.0009518099752	0.0006921027135	0.04705549577	0.07322350295	0.001480818355	0.02484470474
129	dominant_growth_rate	buffer_smax	4.550	2	0.0009611964203	0.0007035252935	0.04718832101	0.07341126072	0.001469410648	0.02499416817
129	dominant_growth_rate	buffer_smax	4.575	2	0.0009703299356	0.0007146585088	0.04731686143	0.07359303425	0.001458202241	0.02513937296
129	dominant_growth_rate	buffer_smax	4.600	2	0.0009792620234	0.0007256001273	0.04744128755	0.07376908564	0.001447147408	0.02528061337
129	dominant_growth_rate	buffer_smax	4.625	2	0.0009878122282	0.0007359840376	0.04755853327	0.07393320533	0.001436468992	0.02541465203
129	dominant_growth_rate	buffer_smax	4.650	2	0.0009963018432	0.0007464476675	0.04767510921	0.07409833865	0.001425782642	0.02554812144
129	dominant_growth_rate	buffer_smax	4.675	2	0.001004272844	0.0007560698619	0.04778149435	0.0742453694	0.001415597171	0.02567148596
129	dominant_growth_rate	buffer_smax	4.700	2	0.001012315441	0.0007660259921	0.04789010742	0.07439906239	0.001405297921	0.0257970504
129	dominant_growth_rate	buffer_smax	4.725	2	0.001019732653	0.0007749171103	0.04798670531	0.0745308605	0.001395597834	0.02591071441
129	dominant_growth_rate	buffer_smax	4.750	2	0.001027277668	0.0007842446771	0.04808633076	0.07467077995	0.001385738021	0.02602743678
129	dominant_growth_rate	buffer_smax	4.775	2	0.001034216493	0.00079253586	0.04817510138	0.07479098837	0.001376429758	0.02613332112
129	dominant_growth_rate	buffer_smax	4.800	2	0.001041199101	0.0008010858409	0.04826478918	0.07491496405	0.00136709365	0.02624019317
129	dominant_growth_rate	buffer_smax	4.825	2	0.00104775022	0.0008089393934	0.04834751891	0.07502689232	0.00135821984	0.02634013781
129	dominant_growth_rate	buffer_smax	4.850	2	0.001054184746	0.0008167217029	0.04842775573	0.07513564108	0.001349722864	0.02643763626
129	dominant_growth_rate	buffer_smax	4.875	2	0.001060324174	0.0008240712514	0.04850353589	0.07523722216	0.001341532276	0.02653072916
129	dominant_growth_rate	buffer_smax	4.900	2	0.001066266612	0.0008311798238	0.04857610011	0.07533405798	0.001333497602	0.02662064356
129	dominant_growth_rate	buffer_smax	4.925	2	0.001071994705	0.0008380083773	0.0486450717	0.07542533783	0.001325667651	0.02670691722
129	dominant_growth_rate	buffer_smax	4.950	2	0.001077478231	0.0008444922206	0.04871065964	0.07551142399	0.001318073386	0.02678986868
129	dominant_growth_rate	buffer_smax	4.975	2	0.001082716241	0.0008506253069	0.04877152674	0.07558958808	0.001310688471	0.02686810203
129	dominant_growth_rate	buffer_smax	5.000	2	0.001087815672	0.0008566174505	0.04883103173	0.07566649513	0.00130342936	0.02694496317
129	dominant_growth_rate	gamma_growth	0.000	2	0.001234555945	0.001904638884	0.0195607511	0.00174383065	0.0003182259941	0.00360285916
129	dominant_growth_rate	gamma_growth	0.025	2	0.001266055281	0.001971359477	0.01971295492	0.0008505557	0.0003321777047	0.00371157422
129	dominant_growth_rate	gamma_growth	0.050	2	0.001271922265	0.0019853595	0.01967325464	0.00061611371	0.0003067877728	0.00364769958
129	dominant_growth_rate	gamma_growth	0.075	2	0.001277986921	0.001998478834	0.01985338764	0.00116051443	0.000251518905	0.00364297478
129	dominant_growth_rate	gamma_growth	0.100	2	0.001311157919	0.001950373763	0.02121803179	0.0043286046	0.000204173565	0.00451816692
129	dominant_growth_rate	gamma_growth	0.125	2	0.001652074314	0.00122684047	0.02909132111	0.02072772028	0.00059928978	0.01099828113
129	dominant_growth_rate	gamma_growth	0.150	2	0.003815340669	0.00325965659	0.06901812463	0.1014427193	0.003195433003	0.04473600422
129	dominant_growth_rate	gamma_growth	0.175	2	0.006800389654	0.009496990792	0.1266525607	0.217689993	0.005905901593	0.1067471787
129	dominant_growth_rate	gamma_growth	0.200	2	0.005556067995	0.007303712625	0.126765318	0.2188274252	0.004585008173	0.1125382999
129	dominant_growth_rate	gamma_growth	0.225	2	0.001965895331	0.000357951375	0.08982228565	0.1457271199	0.001029706415	0.07817412702
129	dominant_growth_rate	gamma_growth	0.250	2	0.0008934304085	0.001668952491	0.05459046805	0.07591754944	5.7008229e-06	0.04411437749
129	dominant_growth_rate	gamma_growth	0.275	2	0.0009374110706	0.001596238055	0.0314638647	0.03012836689	9.4955225e-05	0.02171028466
129	dominant_growth_rate	gamma_growth	0.300	2	0.0009791308282	0.001648439251	0.0195518004	0.0065233131	0.0001779794875	0.01035407012
129	dominant_growth_rate	gamma_growth	0.325	2	0.0009812721158	0.001848538282	0.01376032175	0.00504308758	0.0002184416804	0.00502552124
129	dominant_growth_rate	gamma_growth	0.350	2	0.001008470118	0.001922991946	0.01096208846	0.01019870046	0.0002810493198	0.00262396334
129	dominant_growth_rate	gamma_growth	0.375	2	0.001100401865	0.001874573971	0.009980509424	0.01212712541	0.0004054364501	0.001990261608
129	dominant_growth_rate	gamma_growth	0.400	2	0.001180478875	0.00184994531	0.009833622544	0.01296923369	0.0005152580708	0.002155885058
129	dominant_growth_rate	gamma_growth	0.425	2	0.00115340533	0.001806491071	0.009671841593	0.01349403509	0.0005156529685	0.002280532361
129	dominant_growth_rate	gamma_growth	0.450	2	0.001096771943	0.001770875192	0.009726169636	0.01413577285	0.0004846637558	0.002601049541
129	dominant_growth_rate	gamma_growth	0.475	2	0.0009783034372	0.001643208842	0.009738003939	0.01444738628	0.0003903535991	0.002862320851
129	dominant_growth_rate	gamma_growth	0.500	2	0.0008453935631	0.001485344926	0.009868162635	0.01475497613	0.0002803397564	0.003227259969
129	dominant_growth_rate	gamma_growth	0.525	2	0.0007182627374	0.001317808873	0.009953561926	0.01473530471	0.0001749739707	0.003533960932
129	dominant_growth_rate	gamma_growth	0.550	2	0.0005999375352	0.001140264132	0.01001692078	0.01445457653	7.73643842e-05	0.003806070409
129	dominant_growth_rate	gamma_growth	0.575	2	0.0004947409832	0.0009641231628	0.01014989303	0.01413438897	8.0987228e-06	0.004136294885
129	dominant_growth_rate	gamma_growth	0.600	2	0.000405100035	0.0008011033938	0.01034998273	0.01381853134	7.89417185e-05	0.004522978931
129	dominant_growth_rate	gamma_growth	0.625	2	0.0003331905649	0.000662803819	0.01061447866	0.01355317959	0.0001329499996	0.004964150072
129	dominant_growth_rate	gamma_growth	0.650	2	0.0002811604664	0.0005592034506	0.01094150666	0.01338305399	0.0001679334784	0.005458718996
129	dominant_growth_rate	gamma_growth	0.675	2	0.0002537444224	0.0005033361389	0.01117818461	0.01304403885	0.0001791145058	0.005854561958
129	dominant_growth_rate	gamma_growth	0.700	2	0.0002472877595	0.000489598988	0.01130411911	0.01252846639	0.0001699005534	0.006134799686
129	dominant_growth_rate	gamma_growth	0.725	2	0.000256711665	0.000508268791	0.01141634605	0.01205473506	0.0001454902055	0.006394900538
129	dominant_growth_rate	gamma_growth	0.750	2	0.0002807191824	0.0005565116569	0.01153300301	0.01167530324	0.000107153546	0.006653493786
129	dominant_growth_rate	gamma_growth	0.775	2	0.0003177996671	0.0006308499016	0.0116707706	0.01143270363	5.63713618e-05	0.006927507543
129	dominant_growth_rate	gamma_growth	0.800	2	0.0003662607851	0.0007275055806	0.01185242191	0.01137595088	5.1715725e-06	0.007239738345
129	dominant_growth_rate	gamma_growth	0.825	2	0.0004088628853	0.0008117933135	0.01176671294	0.01088161783	6.02812989e-05	0.007279593025
129	dominant_growth_rate	gamma_growth	0.850	2	0.000448314391	0.000889126598	0.01156416623	0.0102465755	0.0001116550113	0.007197284302
129	dominant_growth_rate	gamma_growth	0.875	2	0.0004890476801	0.000968524355	0.0114016862	0.009778226626	0.0001637974249	0.00715099052
129	dominant_growth_rate	gamma_growth	0.900	2	0.0005309660816	0.001050036661	0.01131160976	0.009533401629	0.0002165831061	0.007172243277
129	dominant_growth_rate	gamma_growth	0.925	2	0.0005737374246	0.001133265547	0.01131515304	0.009545946591	0.0002696946434	0.007282169646
129	dominant_growth_rate	gamma_growth	0.950	2	0.0006183108469	0.001220347614	0.01143353535	0.009849493254	0.0003240893739	0.007501830022
129	dominant_growth_rate	gamma_growth	0.975	2	0.0006314698652	0.001245027536	0.01129356989	0.009688912588	0.0003471046474	0.007464276314
129	dominant_growth_rate	gamma_growth	1.000	2	0.0006314020086	0.001243783519	0.01110470038	0.00947469019	0.0003565609875	0.007374887755
129	dominant_growth_rate	gamma_growth	1.025	2	0.0006341733565	0.001248775547	0.01104356055	0.009552150096	0.0003683764583	0.007408532721
129	dominant_growth_rate	gamma_growth	1.050	2	0.0006407730785	0.001261948613	0.01111782594	0.009929459433	0.0003836146971	0.007573605395
129	dominant_growth_rate	gamma_growth	1.075	2	0.0006527737106	0.001286365729	0.01133723533	0.01061955867	0.0004044563554	0.007884917723
129	dominant_growth_rate	gamma_growth	1.100	2	0.0006719113244	0.001325385791	0.01170489965	0.01162281711	0.0004321264153	0.008341590147
129	dominant_growth_rate	gamma_growth	1.125	2	0.0006833570163	0.001349223393	0.01208130611	0.01265505275	0.0004517849609	0.008804399567
129	dominant_growth_rate	gamma_growth	1.150	2	0.0006638717829	0.001311273744	0.01224472724	0.0132683323	0.0004401598961	0.009051652328
129	dominant_growth_rate	gamma_growth	1.175	2	0.0006523788138	0.001289264888	0.012554631	0.01417772483	0.000436184862	0.009442711447
129	dominant_growth_rate	gamma_growth	1.200	2	0.0006510469232	0.001287434002	0.01301943207	0.01539677165	0.000442063621	0.009986055801
129	dominant_growth_rate	gamma_growth	1.225	2	0.0006591689019	0.001304288864	0.01363038594	0.01690522754	0.0004570236689	0.01067185567
129	dominant_growth_rate	gamma_growth	1.250	2	0.0006459046363	0.001278094383	0.01406982376	0.01806548491	0.0004502921371	0.01118347906
129	dominant_growth_rate	gamma_growth	1.275	2	0.0006207474793	0.001227806367	0.01443767653	0.0190755336	0.0004313783664	0.01162057983
129	dominant_growth_rate	gamma_growth	1.300	2	0.0006033419419	0.001192704058	0.0149412971	0.02034858661	0.0004199583235	0.01219169151
129	dominant_growth_rate	gamma_growth	1.325	2	0.0005940138047	0.001173447509	0.01557779558	0.02187774272	0.0004165724982	0.01289890068
