segment_id	cohort	passage_index	oxygen_pct	day	live_cells	selected_day	target_live_cells	lineage_terminal_key	lineage_label	lineage_passage_index
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	1	550466.642641978	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	7
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	2	393587.065618774	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	7
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	2	393587.065618774	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	7
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	3	282174.083240567	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	7
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	3	282174.083240567	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	7
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	4	202945.438329689	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	7
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	4	202945.438329689	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	7
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	5	146518.679456104	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	7
20.5_20.5_2_1_0.5_0.3_0.2	2N	12	0.2	5	146518.679456104	1	11864712	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	7
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	13	20.5	0	352684	3	4501460	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	8
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	13	20.5	1	582932.463476392	3	4501460	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	8
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	13	20.5	2	963497.619275169	3	4501460	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	8
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	13	20.5	3	1592512.78770906	3	4501460	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	0	480646.5	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	0	480646.5	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	1	364287.922448697	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	1	364287.922448697	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	2	276744.789169307	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	2	276744.789169307	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	3	210801.56774481	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	3	210801.56774481	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	4	161063.864300099	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	4	161063.864300099	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	5	123495.608975767	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	8
20.5_20.5_2_1_0.5_0.3_0.2_0.1	2N	14	0.1	5	123495.608975767	1	7890877	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	8
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	15	20.5	0	692047	2	6053832	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	9
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	15	20.5	1	1143846.9842685	2	6053832	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	9
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	15	20.5	2	1890602.08025118	2	6053832	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	0	393001	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	0	393001	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	1	302899.765183809	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	1	302899.765183809	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	2	234043.411467868	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	2	234043.411467868	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	3	181356.734553259	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	3	181356.734553259	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	4	140988.065390333	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	4	140988.065390333	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	5	110011.952753784	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	9
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0	2N	16	0	5	110011.952753784	1	7057195.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	9
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	17	20.5	0	1127468	3	10859596	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	10
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	17	20.5	1	1863530.10285462	3	10859596	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	10
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	17	20.5	2	3080125.27740848	3	10859596	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	10
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	17	20.5	3	5090963.65287308	3	10859596	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	0	1e+06	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	1	784509.631632679	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	2	619955.452613934	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	3	493768.267235995	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	4	396565.125698979	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	5	321325.819305704	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	6	262785.442695678	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	7	216985.630126247	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	8	180942.478412891	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	9	152400.401378908	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	10	129649.359458146	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	11	111388.89964356	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	12	96626.8247084337	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	13	84603.5218946191	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	2N	18	1	14	74735.336573037	6	282568	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0	2N	19	0	0	282568	1	5842225.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0	2N	19	0	1	218333.541279537	1	5842225.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0	2N	19	0	2	169183.390822926	1	5842225.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0	2N	19	0	3	131524.417690322	1	5842225.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	10
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0	2N	19	0	4	102627.537708843	1	5842225.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	10
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	20	20.5	0	839992	2	7082437	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	11
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	20	20.5	1	1388376.8657802	2	7082437	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	11
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	20	20.5	2	2294771.3502663	2	7082437	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	11
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	2N	21	0	0	409384.5	1	6777405	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	11
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	2N	21	0	1	317225.930733337	1	6777405	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	11
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	2N	21	0	2	246613.789705837	1	6777405	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	11
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	2N	21	0	3	192430.934542002	1	6777405	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	11
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	2N	21	0	4	150787.598660959	1	6777405	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	11
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	2N	21	0	5	118724.57123456	1	6777405	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	11
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	2N	21	0	6	93988.7040098414	1	6777405	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	11
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0	2N	21	0	7	74862.9929204654	1	6777405	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	11
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	22	20.5	0	797221	3	10161940	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	12
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	22	20.5	1	1317682.95450257	3	10161940	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	12
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	22	20.5	2	2177925.22788558	3	10161940	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	12
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	22	20.5	3	3599769.96461933	3	10161940	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	12
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0	2N	23	0	0	710157	1	7593946.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	12
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0	2N	23	0	1	552081.363491889	1	7593946.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	12
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0	2N	23	0	2	430785.074179746	1	7593946.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	12
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0	2N	23	0	3	337560.331380797	1	7593946.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	12
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0	2N	23	0	4	265782.513791652	1	7593946.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	12
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0	2N	23	0	5	210407.621392637	1	7593946.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	12
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	24	20.5	0	372317	2	4017658	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	13
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	24	20.5	1	615382.487501277	2	4017658	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	13
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	24	20.5	2	1017131.99538442	2	4017658	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	13
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0	2N	25	0	0	505743.5	1	5751437	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	13
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0	2N	25	0	1	394627.972171329	1	5751437	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	13
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0	2N	25	0	2	309227.863332192	1	5751437	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	13
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0	2N	25	0	3	243474.575501919	1	5751437	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	13
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0	2N	25	0	4	192747.466201301	1	5751437	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	13
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0	2N	25	0	5	153525.389476122	1	5751437	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	13
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	26	20.5	0	441031	3	6546749	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	14
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	26	20.5	1	728956.028408282	3	6546749	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	14
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	26	20.5	2	1204851.3008044	3	6546749	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	14
20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	2N	26	20.5	3	1991431.72743602	3	6546749	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	2N	27	0	0	389333.5	1	7768840	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	2N	27	0	1	305079.149682884	1	7768840	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	2N	27	0	2	240208.031707437	1	7768840	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	2N	27	0	3	190161.495705838	1	7768840	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	2N	27	0	4	151465.636638016	1	7768840	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	2N	27	0	5	121470.888697968	1	7768840	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	2N	27	0	6	98154.6262053681	1	7768840	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0	2N	27	0	7	79971.4129990308	1	7768840	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	14
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0	2N	28	0	0	601545	1	8159287.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	15
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0	2N	28	0	1	473634.299981017	1	8159287.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	15
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0	2N	28	0	2	374954.203125526	1	8159287.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	15
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0	2N	28	0	3	298654.986993004	1	8159287.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	15
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0	2N	28	0	4	239512.330094924	1	8159287.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	15
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0	2N	28	0	5	193538.088540236	1	8159287.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	15
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0	2N	28	0	6	157685.023708954	1	8159287.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	15
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	2N	29	0	0	470653.5	1	6028816	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	16
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	2N	29	0	1	372594.442461131	1	6028816	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	16
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	2N	29	0	2	296775.412539224	1	6028816	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	16
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	2N	29	0	3	238004.967752786	1	6028816	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	16
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	2N	29	0	4	192320.063409474	1	6028816	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	16
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	2N	29	0	5	156692.638552473	1	6028816	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	16
