pair,rank_within_pair,joint_seed,warm_start_invivo_seed,warm_start_invivo_cluster,warm_start_invivo_subcluster,warm_start_invitro_seed,objective_index,objective_total,objective_invivo,objective_invitro,objective_soft_coupling,objective_constraints,optimizer_iter_completed,optimizer_iter_target,optimizer_local_attempted,optimizer_local_accepted,optimizer_start_used,n_saturating_params,n_near_quadratic_params,n_projection_applied,soft_penalty_fraction_of_total_cap,vivo_lam_max,vitro_lam_max,vivo_p_misseg,vitro_p_misseg,vivo_p_mis_base,vitro_p_mis_base,vivo_44_stress_weight,vivo_44_mu_eff,vivo_44_stress_misseg_increment,vivo_44_p_mis_total,vivo_44_lambda_eff,vivo_44_survival_per_copy,vivo_88_stress_weight,vivo_88_mu_eff,vivo_88_stress_misseg_increment,vivo_88_p_mis_total,vivo_88_lambda_eff,vivo_88_survival_per_copy,vitro_44_stress_weight,vitro_44_mu_eff,vitro_44_stress_misseg_increment,vitro_44_p_mis_total,vitro_44_lambda_eff,vitro_44_survival_per_copy,vitro_88_stress_weight,vitro_88_mu_eff,vitro_88_stress_misseg_increment,vitro_88_p_mis_total,vitro_88_lambda_eff,vitro_88_survival_per_copy,vivo_pmis_o2_0_N44,vivo_stressinc_o2_0_N44,vivo_growth_o2_0_N44,vivo_pmis_o2_0_N88,vivo_stressinc_o2_0_N88,vivo_growth_o2_0_N88,vivo_pmis_o2_0.1_N44,vivo_stressinc_o2_0.1_N44,vivo_growth_o2_0.1_N44,vivo_pmis_o2_0.1_N88,vivo_stressinc_o2_0.1_N88,vivo_growth_o2_0.1_N88,vivo_pmis_o2_0.5_N44,vivo_stressinc_o2_0.5_N44,vivo_growth_o2_0.5_N44,vivo_pmis_o2_0.5_N88,vivo_stressinc_o2_0.5_N88,vivo_growth_o2_0.5_N88,vivo_pmis_o2_1_N44,vivo_stressinc_o2_1_N44,vivo_growth_o2_1_N44,vivo_pmis_o2_1_N88,vivo_stressinc_o2_1_N88,vivo_growth_o2_1_N88,vivo_pmis_o2_2_N44,vivo_stressinc_o2_2_N44,vivo_growth_o2_2_N44,vivo_pmis_o2_2_N88,vivo_stressinc_o2_2_N88,vivo_growth_o2_2_N88,vivo_pmis_o2_5_N44,vivo_stressinc_o2_5_N44,vivo_growth_o2_5_N44,vivo_pmis_o2_5_N88,vivo_stressinc_o2_5_N88,vivo_growth_o2_5_N88,vivo_survival_N44,vivo_survival_N88,vivo_survival_gradient_44_to_88,vivo_survival_ratio_88_over_44,vitro_pmis_o2_0_N44,vitro_stressinc_o2_0_N44,vitro_growth_o2_0_N44,vitro_pmis_o2_0_N88,vitro_stressinc_o2_0_N88,vitro_growth_o2_0_N88,vitro_pmis_o2_0.1_N44,vitro_stressinc_o2_0.1_N44,vitro_growth_o2_0.1_N44,vitro_pmis_o2_0.1_N88,vitro_stressinc_o2_0.1_N88,vitro_growth_o2_0.1_N88,vitro_pmis_o2_0.5_N44,vitro_stressinc_o2_0.5_N44,vitro_growth_o2_0.5_N44,vitro_pmis_o2_0.5_N88,vitro_stressinc_o2_0.5_N88,vitro_growth_o2_0.5_N88,vitro_pmis_o2_1_N44,vitro_stressinc_o2_1_N44,vitro_growth_o2_1_N44,vitro_pmis_o2_1_N88,vitro_stressinc_o2_1_N88,vitro_growth_o2_1_N88,vitro_pmis_o2_2_N44,vitro_stressinc_o2_2_N44,vitro_growth_o2_2_N44,vitro_pmis_o2_2_N88,vitro_stressinc_o2_2_N88,vitro_growth_o2_2_N88,vitro_pmis_o2_5_N44,vitro_stressinc_o2_5_N44,vitro_growth_o2_5_N44,vitro_pmis_o2_5_N88,vitro_stressinc_o2_5_N88,vitro_growth_o2_5_N88,vitro_survival_N44,vitro_survival_N88,vitro_survival_gradient_44_to_88,vitro_survival_ratio_88_over_44
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,25,C02,Sc01,10,18.9704641759336,18.9704641759336,14.1156060934481,3.85253526260594,1.00232281987956,0.0,46.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.18541191457629327,0.18491656911625537,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.1847546166079586,0.1842592711479207,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17628871772940616,0.17579337226936825,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15930181955766123,0.15880647409762333,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.1220807577227237,0.1215854122626858,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.055011668372545806,0.05451632291250791,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010459342235071957,0.010450800418040772,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010458760937417468,0.010450219120386283,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010447592936027865,0.01043905111899668,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010416564651953833,0.010408022834922648,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.010304807952212164,0.01029626613518098,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009656959009446155,0.00964841719241497,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,25,C02,Sc01,10,18.9726945574714,18.9726945574714,14.1174511004594,3.85292063713244,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.2212806662010418,0.18422060611974056,0.18471595157977846,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.011620746433153166,0.01045197135927857,0.010460513176309754,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.1853844644150845,0.1848891189550466,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.18471595157977846,0.18422060611974056,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17611293942520623,0.17561759396516832,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15889186955173212,0.15839652409169422,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.12134767227849466,0.12085232681845676,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.05434752478521797,0.05385217932518007,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010461084708521981,0.010452542891490797,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010460513176309754,0.01045197135927857,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010449532581037242,0.010440990764006057,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010419022881405986,0.010410481064374802,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.01030910852694109,0.010300566709909906,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009671152912431326,0.00966261109540014,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,25,C02,Sc01,10,18.9726969603447,18.9726969603447,14.1178388778592,3.85253526260594,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.18541191457629327,0.18491656911625537,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.1847546166079586,0.1842592711479207,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17628871772940616,0.17579337226936825,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15930181955766123,0.15880647409762333,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.1220807577227237,0.1215854122626858,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.055011668372545806,0.05451632291250791,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010459342235071957,0.010450800418040772,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010458760937417468,0.010450219120386283,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010447592936027865,0.01043905111899668,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010416564651953833,0.010408022834922648,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.010304807952212164,0.01029626613518098,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009656959009446155,0.00964841719241497,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,25,C02,Sc01,10,18.97270458352,18.97270458352,14.1178465010345,3.85253526260594,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.18541191457629327,0.18491656911625537,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.1847546166079586,0.1842592711479207,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17628871772940616,0.17579337226936825,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15930181955766123,0.15880647409762333,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.1220807577227237,0.1215854122626858,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.055011668372545806,0.05451632291250791,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010459342235071957,0.010450800418040772,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010458760937417468,0.010450219120386283,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010447592936027865,0.01043905111899668,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010416564651953833,0.010408022834922648,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.010304807952212164,0.01029626613518098,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009656959009446155,0.00964841719241497,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,25,C02,Sc01,10,18.9727620578699,18.9727620578699,14.1178958146316,3.85254342335879,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238482853434302,1.34671035200766,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.10709980554769381,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024038337278254926,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.8995108164895896,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5596888465657923,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08702551658249612,0.18541191457629327,0.18491656911625537,0.017463330037281895,0.1734970449535083,0.17300169949347038,0.10709980554769381,0.1847546166079586,0.1842592711479207,0.024038337278254926,0.13465586244097622,0.1341605169809383,0.19148817906723087,0.17628871772940616,0.17579337226936825,0.08564024427973131,0.08860291383265954,0.08810756837262164,0.21965002156655786,0.15930181955766123,0.15880647409762333,0.14689326167580463,0.04270260669031938,0.042207261230281484,0.23198538843076966,0.1220807577227237,0.1215854122626858,0.19812851964267178,0.011797334799175597,0.011301989339137697,0.2370188162568011,0.055011668372545806,0.05451632291250791,0.22823096848471786,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.89780690133844,0.010459342235071957,0.010450800418040772,0.5578256923898177,0.01032772086407285,0.010319179047041665,0.8995108164895896,0.010458760937417468,0.010450219120386283,0.5596888465657923,0.010302736829503197,0.010294195012472012,0.9299378424032545,0.010447592936027865,0.01043905111899668,0.59388633168916,0.010233676930373681,0.010225135113342497,0.9964226621703813,0.010416564651953833,0.010408022834922648,0.6752728757631458,0.00998917146953356,0.009980629652502375,1.1253641316346965,0.010304807952212164,0.01029626613518098,0.8653175821509379,0.008690889490039783,0.008682347673008598,1.2796736514264857,0.009656959009446155,0.00964841719241497,1.1729196077532396,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,25,C02,Sc01,10,18.9727901150504,18.9727901150504,14.1179320325649,3.85253526260594,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.18541191457629327,0.18491656911625537,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.1847546166079586,0.1842592711479207,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17628871772940616,0.17579337226936825,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15930181955766123,0.15880647409762333,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.1220807577227237,0.1215854122626858,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.055011668372545806,0.05451632291250791,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010459342235071957,0.010450800418040772,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010458760937417468,0.010450219120386283,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010447592936027865,0.01043905111899668,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010416564651953833,0.010408022834922648,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.010304807952212164,0.01029626613518098,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009656959009446155,0.00964841719241497,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,25,C02,Sc01,10,18.9728799471426,18.9728799471426,14.1180218646571,3.85253526260594,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.18541191457629327,0.18491656911625537,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.1847546166079586,0.1842592711479207,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17628871772940616,0.17579337226936825,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15930181955766123,0.15880647409762333,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.1220807577227237,0.1215854122626858,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.055011668372545806,0.05451632291250791,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010459342235071957,0.010450800418040772,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010458760937417468,0.010450219120386283,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010447592936027865,0.01043905111899668,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010416564651953833,0.010408022834922648,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.010304807952212164,0.01029626613518098,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009656959009446155,0.00964841719241497,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,25,C02,Sc01,10,18.9728882956682,18.9728882956682,14.1180302131827,3.85253526260594,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.18541191457629327,0.18491656911625537,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.1847546166079586,0.1842592711479207,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17628871772940616,0.17579337226936825,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15930181955766123,0.15880647409762333,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.1220807577227237,0.1215854122626858,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.055011668372545806,0.05451632291250791,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010459342235071957,0.010450800418040772,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010458760937417468,0.010450219120386283,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010447592936027865,0.01043905111899668,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010416564651953833,0.010408022834922648,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.010304807952212164,0.01029626613518098,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009656959009446155,0.00964841719241497,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,25,C02,Sc01,10,18.9729296968644,18.9729296968644,14.1180716143789,3.85253526260594,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.18541191457629327,0.18491656911625537,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.1847546166079586,0.1842592711479207,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17628871772940616,0.17579337226936825,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15930181955766123,0.15880647409762333,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.1220807577227237,0.1215854122626858,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.055011668372545806,0.05451632291250791,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010459342235071957,0.010450800418040772,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010458760937417468,0.010450219120386283,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010447592936027865,0.01043905111899668,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010416564651953833,0.010408022834922648,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.010304807952212164,0.01029626613518098,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009656959009446155,0.00964841719241497,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,25,C02,Sc01,10,18.9729603576732,18.9729603576732,14.1181022751877,3.85253526260594,1.00232281987956,0.0,26.0,500.0,True,False,False,12,2,0,0.8949310891781784,0.238802464684995,1.3485151936293,0.186505530221572,0.0105535150770604,0.0004953454600379,8.54181703118544e-06,0.7048666194940357,0.03516174550042398,0.17300169949347038,0.1734970449535083,0.1072433391489869,0.72799836443028,0.7048666194940357,0.22513682991764633,0.1842592711479207,0.1847546166079586,0.024070553108162376,0.9136329234654352,0.9943171940128549,0.004971585970064274,0.010319179047041665,0.01032772086407285,0.9007163277996465,0.203695250225646,0.9943171940128549,0.01142170525107834,0.010450219120386283,0.010458760937417468,0.5604389334155323,0.8366802890104067,0.1772746364447009,0.176779290984663,0.08714214691376142,0.18541191457629327,0.18491656911625537,0.017486734138139056,0.1734970449535083,0.17300169949347038,0.1072433391489869,0.1847546166079586,0.1842592711479207,0.024070553108162376,0.13465586244097622,0.1341605169809383,0.19174480873902178,0.17628871772940616,0.17579337226936825,0.08575501808920956,0.08860291383265954,0.08810756837262164,0.21994439332996418,0.15930181955766123,0.15880647409762333,0.1470901258880802,0.04270260669031938,0.042207261230281484,0.23229629187339088,0.1220807577227237,0.1215854122626858,0.19839404860229734,0.011797334799175597,0.011301989339137697,0.2373364654261678,0.055011668372545806,0.05451632291250791,0.22853684030834717,0.72799836443028,0.9136329234654352,0.18563455903515524,1.2549930990304214,0.01032902314510469,0.010320481328073505,0.8990101290862,0.010459342235071957,0.010450800418040772,0.5585732822674364,0.01032772086407285,0.010319179047041665,0.9007163277996465,0.010458760937417468,0.010450219120386283,0.5604389334155323,0.010302736829503197,0.010294195012472012,0.9311841315707844,0.010447592936027865,0.01043905111899668,0.5946822495109528,0.010233676930373681,0.010225135113342497,0.9977580533261332,0.010416564651953833,0.010408022834922648,0.6761778666472843,0.00998917146953356,0.009980629652502375,1.1268723282719668,0.010304807952212164,0.01029626613518098,0.8664772681857817,0.008690889490039783,0.008682347673008598,1.2813886514372657,0.009656959009446155,0.00964841719241497,1.1744915375477607,0.203695250225646,0.8366802890104067,0.6329850387847606,4.10751005771398
