solution	objective	N_ref	target_oxygen_pct	evaluated_oxygen_pct_vivo	evaluated_oxygen_pct_vitro	function_name	vivo_value	vitro_value	vivo_minus_vitro	vivo_to_vitro_ratio
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	44	20.5	5	5	death_rate	5.93786692560373e-05	0.000523857785978845	-0.000464479116722808	0.113348834063975
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	44	20.5	5	5	buffer_death_rate	0.0299726923178321	0.675064496727637	-0.645091804409805	0.0443997461918442
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	44	20.5	5	5	misseg_nonviable_rate	0.0299726923178321	0.675064496727637	-0.645091804409805	0.0443997461918442
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	44	20.5	5	5	boundary_dropped_rate	0	0	0	NA
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	44	20.5	5	5	net_growth_rate	0.238116023207717	1.28086479365129	-1.04274877044357	0.185902543647041
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	0	0	0	ms_rate	0.116996932859058	0.0104663469175263	0.106530585941532	11.1783924019509
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	0	0	0	proliferation_rate	0.00863979413566896	0.558573282267436	-0.549933488131767	0.0154676108040777
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	0	0	0	death_rate	0.319514045045781	0.0114869835499703	0.308027061495811	27.8153131895629
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	0	0	0	buffer_death_rate	0.0105863634721485	0.156237803971448	-0.1456514404993	0.0677580150453416
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	0	0	0	misseg_nonviable_rate	0.0105842057924616	0.156102979105891	-0.145518773313429	0.0678027149326978
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	0	0	0	boundary_dropped_rate	2.15767968685095e-06	0.000134824865556841	-0.00013266718586999	0.0160035738062078
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	0	0	0	net_growth_rate	-0.310874250910112	0.547086298717466	-0.857960549627578	-0.568236220937893
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	1	1	1	ms_rate	0.107930288797509	0.0104235693344082	0.0975067194631008	10.3544462875333
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	1	1	1	proliferation_rate	0.120616761800361	0.676177866647284	-0.555561104846923	0.178380227673555
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	1	1	1	death_rate	0.011757637057858	0.00807638983672554	0.00368124722113246	1.45580355772239
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	1	1	1	buffer_death_rate	0.140630447117182	0.188416331195533	-0.047785884078351	0.746381410915171
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	1	1	1	misseg_nonviable_rate	0.140600324601212	0.188253119683531	-0.047652795082319	0.746868497252915
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	1	1	1	boundary_dropped_rate	3.01225159701362e-05	0.000163211512002793	-0.000133088996032657	0.184561221206141
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	1	1	1	net_growth_rate	0.108859124742503	0.668101476810559	-0.559242352068056	0.162938009450577
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	5	5	5	ms_rate	0.0310250012554525	0.0096639636919002	0.0213610375635523	3.21038056894356
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	5	5	5	proliferation_rate	0.231773198249854	1.17449153754776	-0.942718339297906	0.197339181118135
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	5	5	5	death_rate	0.00036948655776445	0.00120350915401258	-0.00083402259624813	0.307007683765892
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	5	5	5	buffer_death_rate	0.102758749302106	0.3050451631801	-0.202286413877994	0.336864050656777
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	5	5	5	misseg_nonviable_rate	0.102700866867181	0.304761671884195	-0.202060805017014	0.336987476910173
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	5	5	5	boundary_dropped_rate	5.78824349246449e-05	0.000283491295904318	-0.000225608860979673	0.204177114997495
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	5	5	5	net_growth_rate	0.23140371169209	1.17328802839375	-0.94188431670166	0.197226687814147
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	20.5	5	5	ms_rate	0.0310250012554525	0.0096639636919002	0.0213610375635523	3.21038056894356
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	20.5	5	5	proliferation_rate	0.231773198249854	1.17449153754776	-0.942718339297906	0.197339181118135
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	20.5	5	5	death_rate	0.00036948655776445	0.00120350915401258	-0.00083402259624813	0.307007683765892
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	20.5	5	5	buffer_death_rate	0.102758749302106	0.3050451631801	-0.202286413877994	0.336864050656777
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	20.5	5	5	misseg_nonviable_rate	0.102700866867181	0.304761671884195	-0.202060805017014	0.336987476910173
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	20.5	5	5	boundary_dropped_rate	5.78824349246449e-05	0.000283491295904318	-0.000225608860979673	0.204177114997495
tsne_vi_seed366_C01Sc01_vt_seed10	18.8522859133708	88	20.5	5	5	net_growth_rate	0.23140371169209	1.17328802839375	-0.94188431670166	0.197226687814147
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	0	0	0	ms_rate	0.496683385050738	0.0103302035137453	0.486353181536993	48.0806969959357
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	0	0	0	proliferation_rate	0.0584589520748928	0.8990101290862	-0.840551177011307	0.0650259103691228
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	0	0	0	death_rate	0.14893296184244	0.005	0.14393296184244	29.786592368488
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	0	0	0	buffer_death_rate	0.0862096319670316	0.547791470683511	-0.461581838716479	0.157376732900684
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	0	0	0	misseg_nonviable_rate	0.079583062932406	0.547791470683511	-0.468208407751105	0.145279850438536
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	0	0	0	boundary_dropped_rate	0.00662656903462563	0	0.00662656903462563	NA
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	0	0	0	net_growth_rate	-0.0904740097675472	0.8940101290862	-0.984484138853747	-0.101200206601713
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	1	1	1	ms_rate	0.151350178341608	0.0102348572990142	0.141115321042594	14.7877174952098
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	1	1	1	proliferation_rate	0.133251778072823	0.997758053326133	-0.86450627525331	0.133551192725144
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	1	1	1	death_rate	0.000434028807749585	0.00351545286088025	-0.00308142405313066	0.123463128343842
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	1	1	1	buffer_death_rate	0.0777167506338855	0.603280993902949	-0.525564243269063	0.128823469360594
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	1	1	1	misseg_nonviable_rate	0.0777167506338855	0.603280993902949	-0.525564243269063	0.128823469360594
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	1	1	1	boundary_dropped_rate	0	0	0	NA
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	1	1	1	net_growth_rate	0.132817749265074	0.994242600465253	-0.861424851200179	0.133586862203372
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	5	5	5	ms_rate	0.00338102737582278	0.00869206985867978	-0.005311042482857	0.388978394190715
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	5	5	5	proliferation_rate	0.133744100983849	1.28138865143727	-1.14764455045342	0.104374344843647
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	5	5	5	death_rate	6.77117766186748e-06	0.000523857785978845	-0.000517086608316978	0.0129256027935431
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	5	5	5	buffer_death_rate	0.00204449865006389	0.67471512272615	-0.672670624076086	0.00303016574136237
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	5	5	5	misseg_nonviable_rate	0.00204449865006389	0.67471512272615	-0.672670624076086	0.00303016574136237
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	5	5	5	boundary_dropped_rate	0	0	0	NA
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	5	5	5	net_growth_rate	0.133737329806187	1.28086479365129	-1.1471274638451	0.104411746242903
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	20.5	5	5	ms_rate	0.00338102737582278	0.00869206985867978	-0.005311042482857	0.388978394190715
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	20.5	5	5	proliferation_rate	0.133744100983849	1.28138865143727	-1.14764455045342	0.104374344843647
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	20.5	5	5	death_rate	6.77117766186748e-06	0.000523857785978845	-0.000517086608316978	0.0129256027935431
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	20.5	5	5	buffer_death_rate	0.00204449865006389	0.67471512272615	-0.672670624076086	0.00303016574136237
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	20.5	5	5	misseg_nonviable_rate	0.00204449865006389	0.67471512272615	-0.672670624076086	0.00303016574136237
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	20.5	5	5	boundary_dropped_rate	0	0	0	NA
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	44	20.5	5	5	net_growth_rate	0.133737329806187	1.28086479365129	-1.1471274638451	0.104411746242903
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	88	0	0	0	ms_rate	0.499556629949052	0.0104605226037126	0.489096107345339	47.7563740239662
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	88	0	0	0	proliferation_rate	0.0155391533231945	0.558573282267436	-0.543034128944241	0.0278193637549506
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	88	0	0	0	death_rate	1.08223856922002	0.0114869835499703	1.07075158567005	94.2143396055284
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	88	0	0	0	buffer_death_rate	0.0266762830517947	0.156134306043717	-0.129458022991922	0.170854719425502
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	88	0	0	0	misseg_nonviable_rate	0.0266733673348502	0.15603130504939	-0.12935793771454	0.170948819061707
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	88	0	0	0	boundary_dropped_rate	2.91571694450033e-06	0.000103000994326753	-0.000100085277382253	0.0283076582275577
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	88	0	0	0	net_growth_rate	-1.06669941589683	0.547086298717466	-1.6137857146143	-1.94978272787583
tsne_vi_seed290_C01Sc02_vt_seed10	19.7913140832613	88	1	1	1	ms_rate	0.379649991698849	0.0104177450205945	0.369232246678254	36.4426265903352
