model_preset	n_tr	success	posterior_objective	data_nll	prior_penalty	n_observations	objective	observation_channels	model_variant	theta_alive	theta_dead	fit_beta_dose	fixed_beta_dose	use_hill_dose_gate	fit_hill_dose_gate	use_confluence_death	fit_mu_confluence_death	fixed_mu_confluence_death	confluence_death_exponent	mu_log_r	mu_log_K	mu_log_k_tr	mu_log_k_kill	mu_log_k_clear	mu_log_k_cyto	mu_log_beta_dose	mu_log_mu_base_death	mu_mu_confluence_death	dose_gate_ec50_uM	dose_gate_hill	optimizer_message	2N_r	2N_K	2N_k_tr	2N_k_kill	2N_k_clear	2N_k_cyto	2N_beta_dose	2N_mu_base_death	2N_mu_confluence_death	4N_r	4N_K	4N_k_tr	4N_k_kill	4N_k_clear	4N_k_cyto	4N_beta_dose	4N_mu_base_death	4N_mu_confluence_death
beta_hill_baseline_confluence	2	True	53822.78251429223	53820.081727433084	2.700786859147917	7100	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	1.2581480630121322	4.915921487663332	True	1.0	True	True	True	True	0.0	4.0	-0.19356103046139211	10.396675365745143	0.4102954096032886	4.295248877163954	-0.3835848375466663	0.23374233801904876	-0.3764822891575691	-2.3556073911131006	-2.9729509132835643	0.012463049128689906	1.9419978943769052	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	0.9111561768644516	36079.73111114527	3.559000726834705	124.66228351935611	0.7264733597021477	1.401572321331866	0.8836870850701807	0.3465578510544675	0.05190524438481159	0.876748052059248	49589.51526851533	1.9174909110690985	126.32805288695238	0.871632887622533	1.437803682298309	0.3654970028971089	0.12222608901296407	0.0515664887074407
beta_hill_baseline_confluence	3	True	52492.45296507775	52490.26604670755	2.1869183701973185	7100	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	1.8992268699823476	6.75977229195011	True	1.0	True	True	True	True	0.0	4.0	-0.07715965585530003	10.115550344238251	0.6559173225625643	4.034254382084698	-1.175819749947221	5.900182772047627	-0.2390486313401761	-2.9811635268592167	-2.952508148074074	0.012685244417092218	2.1170876671049625	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	0.8467536105600677	25236.088247832024	3.97328748518473	71.84648503245022	0.2321338377669498	967.6545683547582	0.8034274189195849	0.15545247025878614	0.0534162767277163	1.3374394135445777	30558.63571309035	3.5943462266421835	100.3406056189744	0.2535602628118578	502.27453684921636	0.607737144342049	0.04191669078560476	0.053277470002230654
beta_hill_baseline_confluence	4	True	49351.88588817519	49346.62225565617	5.263632519014559	7100	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	8.020518807177995	9.522670130722828	True	1.0	True	True	True	True	0.0	4.0	0.07672074926120281	10.227576295816164	0.7536827847066419	4.377444996684022	-1.360383305220618	6.677273236628236	-0.549191222443968	-3.3179952785926514	-2.963202347179786	0.016475886913778885	2.6250457223296264	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	1.2235565350027116	34350.84444671621	6.254987000119921	189.4757663766493	0.21433741642518792	6814.815320195441	0.3626528598536355	0.12758999779058988	0.052264161513405474	1.4653616083910317	31367.56298549228	3.0443269752404403	106.35559777628896	0.15840479893820422	729.8415060936385	0.5306838407010482	0.018489031429147727	0.05272811849975941
beta_hill_baseline_confluence	5	True	50199.51026965903	50195.20379431703	4.30647534200099	7100	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	4.524519149074229	9.115875256973082	True	1.0	True	True	True	True	0.0	4.0	0.004600749878184897	10.372435322699278	0.8002575696563318	4.4399895947329515	-1.390520400451769	6.514745307007783	-0.4927969283747272	-3.081364054961491	-2.959690845300506	0.013799515348895385	2.508263257629408	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	0.9545513799743087	39890.24109464452	6.925385517953578	200.93256787210677	0.19342765630841285	3819.785718876283	0.46384730271983343	0.16824307330825586	0.05238648574732175	1.5137495208209462	41671.522872011345	3.1633562961658916	121.05209337711695	0.16033570410191889	801.346116831995	0.4895528510910796	0.028496871360465158	0.05316573470758075
beta_hill_baseline_confluence	6	True	54116.14323576181	54113.961808521126	2.181427240684326	7100	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	1.8444299947966518	3.6336160870160055	True	1.0	True	True	True	True	0.0	4.0	-0.2640812024479013	10.125328043566604	0.24404166870130628	3.3800249026556433	-1.8542259408880362	5.523536938613212	0.18036794695555786	-2.5591067845300075	-2.9875866279280587	0.012094634640934774	2.0103890475124526	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	0.7513782297732692	27258.624267579802	1.4509734374094767	29.669718053672298	0.10618401516137911	678.2833333049181	1.6573044983800218	0.24062345719861872	0.05071136608181883	0.8601343855200007	29121.16217590169	2.8626349565408833	34.15062819126142	0.07252641523910394	231.32284343846644	1.0274146728760143	0.09561707979301261	0.05051671061373959
beta_hill_baseline_confluence	7	True	54544.44686558209	54542.05371819984	2.393147382253022	7100	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	1.4503974145042773	3.8528327197000234	True	1.0	True	True	True	True	0.0	4.0	-0.21384638633485714	10.052767389893168	-0.6355586404908946	3.2307835543154764	-1.5291512767165019	5.772542208678171	0.297421623956971	-2.283439198089839	-2.9889487509745476	0.01164825856757428	2.0202400372002938	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	0.8609949835814215	23810.13479198573	0.5264887355983868	25.314313330247774	0.21374283216912407	1283.8203418274036	2.0011336019946864	0.28529607927919953	0.05069762926232192	0.8724448410435885	26829.528730667043	0.5644552195783803	25.58674984975935	0.09566412159042167	257.91302313212765	1.2122341868269728	0.18411913638938165	0.05032274485685205
