seed_id,seed_number,n_o2,o2_min,o2_max,curve_class,final_interpretation_class,sign_sequence,n_sign_changes,step_epsilon,slope_epsilon,flat_range_threshold,reverse_fraction_tolerance,ploidy_range,net_ploidy_change,max_positive_step,max_negative_step,positive_step_total,negative_step_total,fraction_positive_steps,fraction_negative_steps,fraction_zero_steps,low_amplitude_curve,terminal_plateau,terminal_plateau_for_class,classification_rule_version,min_ploidy,o2_at_min_ploidy,max_ploidy,o2_at_max_ploidy,dominant_growth_rate_min,dominant_growth_rate_max,min_spectral_gap,median_spectral_gap,fraction_o2_gap_below_0p005,fraction_o2_gap_below_0p01,monotonicity_reliability,n_crossings_ploidy_1p5,first_o2_crossing_ploidy_1p5,all_o2_crossings_ploidy_1p5,crossing_status_ploidy_1p5,n_crossings_ploidy_2,first_o2_crossing_ploidy_2,all_o2_crossings_ploidy_2,crossing_status_ploidy_2,mode_label_o2_0,dominant_mean_ploidy_o2_0,spectral_gap_o2_0,mode_label_o2_0p1,dominant_mean_ploidy_o2_0p1,spectral_gap_o2_0p1,mode_label_o2_0p5,dominant_mean_ploidy_o2_0p5,spectral_gap_o2_0p5,mode_label_o2_1,dominant_mean_ploidy_o2_1,spectral_gap_o2_1,mode_label_o2_2,dominant_mean_ploidy_o2_2,spectral_gap_o2_2,mode_label_o2_5,dominant_mean_ploidy_o2_5,spectral_gap_o2_5,objective,objective_source,objective_total,objective_data,objective_burden,objective_ploidy,runtime,convergence_status
seed1,1,201,0,5,monotone_increasing,monotone_increasing,1,0,9.4672130143269e-05,9.4672130143269e-05,0.05,0.05,0.94672130143269,0.94672130143269,0.0461228139873802,0.0,0.94672130143269,0.0,1.0,0.0,0.0,False,False,False,shape_first_v3,1.96112082886033,0.0,2.90784213029302,5.0,-0.0314802791819197,0.155646925684229,0.0328739932866757,0.0386025226505574,0.0,0.0,reliable,0,,,always_above,1,0.0210737202,0.02107372,crossed,mode2,1.96112082886033,0.0328739932866757,mode1,2.10181265635305,0.0358288383910765,mode1,2.34368095041654,0.0386924232242274,mode1,2.48946985525256,0.039293162927983,mode1,2.65591073644927,0.0391088657535327,mode1,2.90784213029302,0.0375115699638512,72897.4321080883,raw_likelihood,,14.027790002002,7.82429365291232,5.09245078807615,,early_stop_reltol_or_steptol
seed2,2,201,0,5,single_transition_increase_then_plateau,single_transition_increase_then_plateau,1,0,3.5630626169346e-05,3.5630626169346e-05,0.05,0.05,0.35630626169346,0.35630626169346,0.0301965103764603,0.0,0.35584247063716,0.0,0.3,0.0,0.7,False,True,True,shape_first_v3,1.99234883729686,0.0,2.34865509899032,5.0,-0.0255062504115178,0.0881958651888723,0.0441034161124893,0.0441061750464438,0.0,0.0,reliable,0,,,always_above,1,0.1280351882,0.1280352,crossed,mode2,1.99234883729686,0.0536887537599516,mode2,1.99476712149895,0.0536696277466436,mode1,2.29466091471689,0.0469861412810198,mode1,2.34548902055282,0.0442940606741856,mode1,2.34852441334483,0.0441113360725614,mode1,2.34865509899032,0.0441034161124893,73861.8582898097,raw_likelihood,,14.0870067240692,7.79359928090741,5.22421257853863,,early_stop_reltol_or_steptol
seed3,3,201,0,5,monotone_increasing,monotone_increasing,"1,-1,1",2,0.0001639117368933,0.0001639117368933,0.05,0.05,1.63911736893302,1.63911736893302,1.28288221032911,0.0022007802717296,1.65293029802339,0.0147238661374898,0.755,0.055,0.19,False,False,False,shape_first_v3,1.00035437304268,0.0,2.6394717419757,5.0,-0.154930004832989,0.141968823856919,0.0003986126955149,0.0248056082307276,0.0248756218905473,0.144278606965174,caution_small_gap,1,1.0592406792,1.059241,crossed,1,1.0689843641,1.068984,crossed,mode2,1.00035437304268,0.0053511107064857,mode2,1.00036160255869,0.0054269539204748,mode2,1.00085832260452,0.0113172007848096,mode2,1.00245362590309,0.0042442825825161,mode1,2.34826927203136,0.0439072151978328,mode1,2.6394717419757,0.0206453165865442,70361.3254246354,raw_likelihood,,13.7890143371834,7.78905450866755,4.86343479960332,,early_stop_reltol_or_steptol
seed4,4,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,2.8816851412787e-05,2.8816851412787e-05,0.05,0.05,0.28816851412787,0.28816851412787,0.00941421080242,0.0004243811212996,0.30380838768493,0.0156138921248798,0.69,0.28,0.03,False,False,False,shape_first_v3,2.18476528706468,0.0,2.47293380119255,5.0,-0.0960777046457632,0.159781577446205,0.0345438829282332,0.0439395267855719,0.0,0.0,reliable,0,,,always_above,0,,,always_above,mode1,2.18476528706468,0.0366920571606818,mode1,2.19951366628111,0.0392633142686585,mode1,2.33822892756775,0.0563065669383973,mode1,2.44041085201582,0.0537102881292336,mode1,2.45793485471019,0.0476200703775795,mode1,2.47293380119255,0.0345438829282332,71381.1539285334,raw_likelihood,,13.8230345492111,7.77375220091955,4.92477425651824,,early_stop_reltol_or_steptol
seed5,5,201,0,5,inverted_u_shaped,inverted_u_shaped,"1,-1",1,0.0001888292979988,0.0001888292979988,0.05,0.05,1.88829297998833,0.0051314243285001,0.55767269645836,1.4496238512137,1.88760202128969,1.88220042356878,0.17,0.215,0.615,False,True,True,shape_first_v3,1.00040680522947,0.0,2.8886997852178,1.125,-0.209939342856731,0.148397308930814,0.0001145414499091,0.0094580480261965,0.18407960199005,0.532338308457711,caution_small_gap,2,0.4970567073,0.4970567;2.0416280,crossed,2,0.5505224093,0.5505224;2.0330051,crossed,mode2,1.00040680522947,0.0026068373180913,mode2,1.00044784072807,0.0024436521622434,mode2,1.56565575830352,0.0001145414499091,mode1,2.86032480820669,0.0365098673120259,mode1,2.47766186781158,0.0014788577356707,mode2,1.00553822955797,0.004671580940577,69557.1283097764,raw_likelihood,,14.4776394984247,8.30112719382705,4.99508950477214,,early_stop_reltol_or_steptol
seed6,6,201,0,5,inverted_u_shaped,inverted_u_shaped,"1,-1",1,0.000398124706327,0.000398124706327,0.05,0.05,3.98124706327091,-3.23202572325107,0.0862385828637899,3.98120585216063,0.74917400138964,3.98120585216063,0.06,0.005,0.935,False,True,True,shape_first_v3,1.00003826805419,1.275,4.9812853313251,0.3,-0.0930652547321029,0.217329941562695,2.82521254242607e-06,0.0118262148855069,0.0696517412935323,0.378109452736318,caution_small_gap,1,0.3218607468,0.3218607,crossed,1,0.3187209946,0.318721,crossed,mode1,4.23211132993546,2.88693954374197e-06,mode1,4.41676589867858,2.12430096715871e-05,mode2,1.00005569825779,0.0326564624543857,mode2,1.00003936294518,0.026631527953841,mode2,1.00004211784761,0.0163111565925494,mode2,1.00008560668439,0.007217546711346,67993.7787038248,raw_likelihood,,13.9799717593335,8.21325297060977,4.78122124759405,,early_stop_reltol_or_steptol
seed7,7,201,0,5,complex_nonmonotone,unreliable_small_spectral_gap,"1,-1,1",2,6.789265998037e-05,6.789265998037e-05,0.05,0.05,0.6789265998037,0.0367340006167201,0.0760951195772399,0.0575105027040099,0.71566060042042,0.67892495298017,0.82,0.175,0.005,False,False,False,shape_first_v3,1.27961704467973,1.225,1.95854364448343,0.325,-0.126946040724489,0.142157224388486,0.0024509478942825,0.0046305048986287,0.532338308457711,0.686567164179104,unreliable_small_gap,2,0.1030876257,0.1030876;0.5777508,crossed,0,,,always_below,mode2,1.40891800857309,0.0045831863585477,mode2,1.49225467815627,0.0087181908844952,mode2,1.63660862417537,0.0804378447258379,mode2,1.28797632945235,0.0371731076426021,mode2,1.31827984327509,0.006972928505696,mode2,1.44565200918981,0.0024509478942825,71195.1753358473,raw_likelihood,,14.4553752925985,8.05318886783875,5.14539483188488,,early_stop_reltol_or_steptol
seed8,8,201,0,5,inverted_u_shaped,unreliable_small_spectral_gap,"1,-1",1,0.000207669595233,0.000207669595233,0.05,0.05,2.07669595233059,0.0100833383775099,0.69200568533965,2.04168669729259,2.07587974657856,2.07565084762417,0.14,0.045,0.815,False,True,True,shape_first_v3,1.00085302240949,1.85,3.07754897474008,1.125,-0.209454088022548,0.187598005681874,4.21117988394504e-06,0.0028608986189815,0.621890547263682,0.771144278606965,unreliable_small_gap,2,0.6911649023,0.6911649;1.1443167,crossed,2,0.8348827073,0.8348827;1.1381943,crossed,mode2,1.00106849900216,0.0011645472532951,mode2,1.00107196226454,0.001161662778669,mode2,1.00317805590144,0.0005915088189298,mode1,2.70324050162552,0.0052541556452983,mode2,1.00088204662791,0.0152195879220032,mode2,1.01115183737967,0.0008070558909339,67475.7935537499,raw_likelihood,,13.7703506303021,7.84826282633531,4.72703831716354,,early_stop_reltol_or_steptol
seed9,9,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,2.6174853553902e-05,2.6174853553902e-05,0.05,0.05,0.26174853553902,0.12608391221426,0.0080215805276298,0.0029697415396401,0.28537773762139,0.15931203536965,0.52,0.45,0.03,False,False,False,shape_first_v3,2.29104596404601,0.0,2.55279449958503,1.65,-0.0650225961912812,0.209067935909804,0.0223141738395582,0.0429669062279823,0.0,0.0,reliable,0,,,always_above,0,,,always_above,mode1,2.29104596404601,0.0428040622905138,mode1,2.29112952565867,0.0428048031701864,mode1,2.31364932102769,0.0429959638455631,mode1,2.44826345068596,0.0441792775493887,mode1,2.53541445670645,0.04926042255263,mode1,2.41712987626027,0.0223141738395582,74002.7095774867,raw_likelihood,,14.3341613566487,7.86071568280305,5.17893412676645,,early_stop_reltol_or_steptol
seed10,10,201,0,5,inverted_u_shaped,unreliable_small_spectral_gap,"1,-1",1,0.0003455504343838,0.0003455504343838,0.05,0.05,3.45550434383829,-0.56679187829033,0.17016849792374,3.45277767847271,2.88372115610294,3.45444710041818,0.115,0.015,0.87,False,True,True,shape_first_v3,1.00067072453382,1.225,4.45617506837211,0.575,-0.196542232347649,0.220286458527848,0.0001079404835066,0.0045135545383624,0.522388059701492,0.686567164179104,unreliable_small_gap,1,0.5964043253,0.5964043,crossed,2,0.1319683417,0.1319683;0.5927841,crossed,mode2,1.57245391226917,0.0001079404835066,mode2,1.81498421887584,0.0005406121584634,mode1,4.09286198584237,0.0135914065027635,mode2,1.0007251909301,0.0239401921257753,mode2,1.0009628208145,0.0085308481241917,mode2,1.00566203397884,0.0010962394951228,66789.5632968117,raw_likelihood,,15.0722631563165,8.98042934443413,4.75742205404772,,early_stop_reltol_or_steptol
seed11,11,201,0,5,inverted_u_shaped,unreliable_small_spectral_gap,"1,-1",1,0.0005660548665219,0.0005660548665219,0.05,0.05,5.66054866521932,-1.86501277349244,0.247514412036909,5.66053614440463,3.79371159235393,5.66053614440463,0.09,0.005,0.905,False,True,True,shape_first_v3,1.00003178984414,0.725,6.66058045506346,0.45,-0.078320505344309,0.208746385739057,4.90149222603931e-06,0.002565225285702,0.716417910447761,0.855721393034826,unreliable_small_gap,1,0.4727919243,0.4727919,crossed,1,0.4705836529,0.4705837,crossed,mode1,2.86686886270953,9.24204611079532e-05,mode1,3.43019722480414,0.0003094823803405,mode2,1.00004018837051,0.0171470143557171,mode2,1.00003653828494,0.0133377181717233,mode2,1.00009412980819,0.0046446636693551,mode2,1.00185608921709,0.0009246600963184,68165.0592564213,raw_likelihood,,13.9969611703661,8.41849433054341,4.78086879601716,,early_stop_reltol_or_steptol
seed12,12,201,0,5,inverted_u_shaped,unreliable_small_spectral_gap,"1,-1",1,0.0001647650335909,0.0001647650335909,0.05,0.05,1.64765033590993,-0.54424064159459,0.0723751494620601,1.64713750698155,1.10323268788554,1.64745035894194,0.13,0.01,0.86,False,True,True,shape_first_v3,1.00001685023086,1.55,2.64766718614079,0.675,-0.167989627900693,0.177272868838104,1.03833144458609e-05,0.0050437683434234,0.497512437810945,0.681592039800995,unreliable_small_gap,1,0.6924191162,0.6924191,crossed,2,0.3745920154,0.3745920;0.6848302,crossed,mode2,1.5443471708746,4.75071692748741e-05,mode2,1.54625960757454,5.68065501102832e-05,mode1,2.33513680007698,0.0153952752116815,mode2,1.00002817609217,0.0216052896269562,mode2,1.00001906792791,0.0113127915538792,mode2,1.00010652928001,0.0014829083844282,66688.1549800715,raw_likelihood,,13.6757178742432,7.85416649486941,4.67473147935729,,early_stop_reltol_or_steptol
seed13,13,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,8.4512827837982e-05,8.4512827837982e-05,0.05,0.05,0.84512827837982,-0.18819590227717,0.0720006364155004,0.0342643502983004,0.65657284096629,0.84484881452762,0.385,0.54,0.075,False,False,False,shape_first_v3,2.12767572497896,3.225,2.97280400335878,0.35,-0.0792233531111398,0.13989193925641,0.0059135676591448,0.008591469847774,0.0,0.681592039800995,caution_small_gap,0,,,always_above,0,,,always_above,mode1,2.33191572466319,0.0250670247102385,mode1,2.56352914754417,0.029563688772432,mode1,2.87887128083466,0.0254968836854642,mode1,2.36558086554219,0.0301781811235015,mode1,2.15427912222288,0.0065886353284456,mode1,2.14371982238602,0.0085237843377492,71033.7864667637,raw_likelihood,,14.4054670926871,8.40129744689392,5.03246921695579,,early_stop_reltol_or_steptol
seed14,14,201,0,5,inverted_u_shaped,unreliable_small_spectral_gap,"1,-1",1,0.0005164538628707,0.0005164538628707,0.05,0.05,5.16453862870786,-1.50913148686253,0.173392536263259,5.16447357317704,3.65395685189974,5.16447357317704,0.125,0.005,0.87,False,True,True,shape_first_v3,1.00014339918816,0.95,6.16468202789602,0.625,-0.149245422524104,0.258057867464599,5.82459671474855e-06,0.0029323527309202,0.646766169154229,0.796019900497512,unreliable_small_gap,1,0.6475806269,0.6475806,crossed,1,0.6451602446,0.6451602,crossed,mode1,2.51072517599628,0.0001543098190921,mode1,2.78121037794522,0.0002493092496277,mode1,5.39381279980881,1.7694686283154e-05,mode2,1.00014388813976,0.0209769174827675,mode2,1.00028562704949,0.0071370699092598,mode2,1.00159368913375,0.0011312846123112,68449.0776652859,raw_likelihood,,14.2759015640092,8.61311047222152,4.7464996682206,,early_stop_reltol_or_steptol
seed15,15,201,0,5,inverted_u_shaped,unreliable_small_spectral_gap,"1,-1",1,0.0001711344219081,0.0001711344219081,0.05,0.05,1.71134421908187,-1.16959378458285,0.0689337805420598,1.70921479265278,0.53901702839839,1.71113764830516,0.055,0.015,0.93,False,True,True,shape_first_v3,1.00009294141639,0.7,2.71143716049826,0.275,-0.145957229393148,0.20982716387793,0.0002349708367086,0.0012434710040152,0.73134328358209,0.810945273631841,unreliable_small_gap,1,0.292719206,0.2927192,crossed,1,0.2854059063,0.2854059,crossed,mode1,2.17242013209987,0.0231626466548859,mode1,2.27968866418632,0.0300067462903635,mode2,1.0001156196471,0.0246936109758934,mode2,1.00011057934572,0.0097352910638186,mode2,1.00034173172733,0.0021110223642428,mode2,1.00282634751702,0.0002349708367086,67094.3436400509,raw_likelihood,,14.7869296076239,9.25204520397949,4.80055798927273,,early_stop_reltol_or_steptol
seed16,16,201,0,5,inverted_u_shaped,unreliable_small_spectral_gap,"1,-1",1,0.0001966086944333,0.0001966086944333,0.05,0.05,1.96608694433394,-0.75119713252551,0.13189798109234,1.95786015670435,1.21151560900551,1.96529767842024,0.08,0.035,0.885,False,True,True,shape_first_v3,1.00129882746592,1.1,2.96738577179986,0.4,-0.137571343525368,0.176266486128632,8.24636091949493e-05,0.0065915158154282,0.358208955223881,0.671641791044776,unreliable_small_gap,1,0.4187371116,0.4187371,crossed,2,0.0670598782,0.06705988;0.41235259,crossed,mode2,1.75587016279435,8.24636091949493e-05,mode1,2.17244845740619,0.0065713465550477,mode2,1.00300659008018,0.0214439887483039,mode2,1.00130823524788,0.017372125587353,mode2,1.00166338533494,0.0091014413138343,mode2,1.00467303026884,0.0030872938966944,67382.4426318684,raw_likelihood,,13.6014504474305,7.80607972505381,4.70414241258627,,early_stop_reltol_or_steptol
seed17,17,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,0.0001584487502546,0.0001584487502546,0.05,0.05,1.58448750254647,0.14558879878679,1.41758223016443,1.5779233525133,1.7282603101901,1.58392524677426,0.585,0.035,0.38,False,False,False,shape_first_v3,1.0004013831503,1.4,2.58488888569677,0.7,-0.151865991614346,0.230904513899248,6.33935208916303e-05,0.0148283567978575,0.129353233830846,0.263681592039801,caution_small_gap,2,0.7671639532,0.767164;2.883505,crossed,2,0.7592421489,0.7592421;2.8923226,crossed,mode1,2.33151153898261,0.0289011807187295,mode1,2.36333731375638,0.0323056723284685,mode1,2.56476585660373,0.0244622568167919,mode2,1.0005673048457,0.0167312500907816,mode2,1.00054793743135,0.0127728499306176,mode1,2.4771003377694,0.0150914546211229,72104.8488576845,raw_likelihood,,14.0129377953876,7.8181456904166,4.96211038502444,,early_stop_reltol_or_steptol
seed18,18,201,0,5,inverted_u_shaped,inverted_u_shaped,"1,-1",1,0.0001504653735551,0.0001504653735551,0.05,0.05,1.50465373555117,-1.22470744106011,0.0183321310616198,1.49545698689123,0.27956190549488,1.50383530254072,0.46,0.03,0.51,False,True,True,shape_first_v3,1.00009926647927,5.0,2.50475300203044,2.375,-0.0496482067615737,0.173690351824715,0.0001987793353405,0.0150717366613081,0.119402985074627,0.248756218905473,caution_small_gap,1,2.3917967553,2.391797,crossed,1,2.3834381063,2.383438,crossed,mode1,2.22480670753938,0.0395324961539705,mode1,2.28773978666339,0.0412268464895442,mode1,2.40938457867092,0.0432454848712692,mode1,2.46686347428004,0.0333538128129665,mode1,2.50167569998444,0.0071055963670532,mode2,1.00009926647927,0.0142908859736695,72930.3982007637,raw_likelihood,,13.9314325001589,7.86657562181317,5.01517444992468,,early_stop_reltol_or_steptol
seed19,19,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,3.0920018650272e-05,3.0920018650272e-05,0.05,0.05,0.30920018650272,0.29021905033883,0.04747741518247,0.0021523294829299,0.35218998679335,0.0619693842965399,0.69,0.29,0.02,False,False,False,shape_first_v3,2.16060250469004,0.0,2.46980269119276,0.425,-0.107888460877072,0.120498042995801,0.0351266643702278,0.0404492534516791,0.0,0.0,reliable,0,,,always_above,0,,,always_above,mode1,2.16060250469004,0.0386107614760955,mode1,2.33071220577382,0.038622634736991,mode1,2.46768927048229,0.0417403366146169,mode1,2.42977486492824,0.0455837669806227,mode1,2.40787632803646,0.0437426758937882,mode1,2.45082155502887,0.0351266643702278,73054.3072327635,raw_likelihood,,13.9489644770652,7.81996371879321,5.13456107911418,,early_stop_reltol_or_steptol
seed20,20,201,0,5,complex_nonmonotone,unreliable_small_spectral_gap,"1,-1,1",2,0.0001421516322602,0.0001421516322602,0.05,0.05,1.42151632260294,-1.24096961365794,0.01621984122764,1.25291585904839,0.17624431305824,1.42111056682797,0.12,0.075,0.805,False,False,False,shape_first_v3,1.00013366597331,1.3,2.42164998857625,0.475,-0.0672728449923788,0.197653950377838,0.0004613254044265,0.002441462470897,0.631840796019901,0.751243781094527,unreliable_small_gap,1,0.8150506307,0.8150506,crossed,1,0.8050739033,0.8050739,crossed,mode1,2.24628524662538,0.0286606874752642,mode1,2.25293078120766,0.0287354851339829,mode1,2.4215403135428,0.0300934685885576,mode2,1.00018879804939,0.015252754226313,mode2,1.00021734071142,0.0043302428290495,mode2,1.00531563296744,0.0004613254044265,70007.1224193392,raw_likelihood,,15.7855290505886,9.79695064330578,4.99251682202643,,early_stop_reltol_or_steptol
seed21,21,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,4.4943476797976e-05,4.4943476797976e-05,0.05,0.05,0.44943476797976,0.44943476797976,0.0501722330565002,0.0132687179732898,0.54655280422178,0.0981852456171501,0.545,0.065,0.39,False,True,True,shape_first_v3,1.87295896186927,0.0,2.32239372984903,5.0,-0.0822197004809233,0.104268515271542,0.0287003943609914,0.0289016406493766,0.0,0.0,reliable,0,,,always_above,1,0.2490774509,0.2490775,crossed,mode2,1.87295896186927,0.0294587543471695,mode2,1.87514939004975,0.0295023783736571,mode1,2.27272741137629,0.0350137695337325,mode1,2.21506559760018,0.0368284957842451,mode1,2.31367024707794,0.0292834234807892,mode1,2.32239372984903,0.0287003943609914,71794.5715476899,raw_likelihood,,14.2130433342712,7.89380863154876,5.11665723281032,,early_stop_reltol_or_steptol
seed22,22,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,0.0001490488155965,0.0001490488155965,0.05,0.05,1.49048815596591,0.28301897800377,1.20479957733322,1.35036359521451,1.63434808379129,1.35160848618199,0.725,0.015,0.26,False,False,False,shape_first_v3,1.00010046883771,1.1,2.49058862480362,5.0,-0.0850204449951487,0.202929050587892,0.0002833442996118,0.0072652632273357,0.243781094527363,0.716417910447761,caution_small_gap,2,0.5907755274,0.5907755;2.0602369,crossed,2,0.5815187612,0.5815188;2.0706121,crossed,mode1,2.20756964679985,0.0151463297000584,mode1,2.20966152326174,0.0151403499326744,mode1,2.32882337783798,0.0064386209667201,mode2,1.0001035558334,0.0157418571535749,mode2,1.00162365470253,0.0023112725879357,mode1,2.49058862480362,0.0040613248619629,68348.783096253,raw_likelihood,,15.2084935182338,9.18121170466098,4.84643531857287,,early_stop_reltol_or_steptol
seed23,23,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,5.5207432106184e-05,5.5207432106184e-05,0.05,0.05,0.55207432106184,0.30952521429602,0.0279786450667396,0.0184172821802702,0.7277355085534,0.41831638955101,0.745,0.225,0.03,False,False,False,shape_first_v3,2.18748029302649,0.0,2.73955461408833,1.15,-0.138213066849123,0.114073255471655,0.0336974155986777,0.046065043874547,0.0,0.0,reliable,0,,,always_above,0,,,always_above,mode1,2.18748029302649,0.0467001537667772,mode1,2.18749918024182,0.0467004486819423,mode1,2.22863850731176,0.0472045729288828,mode1,2.66989210232365,0.0419769552049496,mode1,2.34265148029753,0.0651533916999478,mode1,2.49700550732251,0.0336974155986777,73577.4824856064,raw_likelihood,,14.0920719176726,7.79117894798207,5.17962183801708,,early_stop_reltol_or_steptol
seed24,24,201,0,5,u_shaped,u_shaped,"-1,1",1,0.0001482036318775,0.0001482036318775,0.05,0.05,1.48203631877534,1.48046709507444,0.9737381786472,0.0001502275838001,1.47784578598853,0.0002988314369301,0.555,0.01,0.435,False,False,False,shape_first_v3,1.00206183655034,0.55,2.48409815532568,5.0,-0.0589032056745382,0.169745608509106,0.0002482159408654,0.01198338821871,0.0845771144278607,0.368159203980099,caution_small_gap,1,3.4271752371,3.427175,crossed,1,3.4400123634,3.440012,crossed,mode2,1.00363106025124,0.0196997885185332,mode2,1.00311993117991,0.0204422640952113,mode2,1.00207187709315,0.0195871035625184,mode2,1.00240453250136,0.0148979732848109,mode2,1.00509521746955,0.0100800378881664,mode1,2.48409815532568,0.0183262358242396,68727.317277158,raw_likelihood,,13.8627026477736,8.25307454009225,4.82220650346851,,early_stop_reltol_or_steptol
seed25,25,201,0,5,inverted_u_shaped,inverted_u_shaped,"1,-1",1,0.0002014821760922,0.0002014821760922,0.05,0.05,2.01482176092235,-1.17167864396112,0.0721015921736803,2.00501274402763,0.84309253137525,2.01465045659774,0.1,0.02,0.88,False,True,True,shape_first_v3,1.00002399971668,1.375,3.01484576063903,0.5,-0.121095318971684,0.214438613802736,0.0003072468613725,0.0089280737251336,0.223880597014925,0.54228855721393,caution_small_gap,1,0.5688215885,0.5688216,crossed,1,0.5625872141,0.5625872,crossed,mode1,2.17175322926378,0.0153972171107481,mode1,2.39482313632497,0.0254782910133488,mode1,3.01484576063903,0.0214028767957219,mode2,1.00002713929531,0.0223235159824451,mode2,1.00002710020629,0.0122503788601257,mode2,1.00007458530266,0.0035126049743905,68493.8049057762,raw_likelihood,,13.5537024403046,7.88904385018167,4.7619851179534,,early_stop_reltol_or_steptol
seed26,26,201,0,5,inverted_u_shaped,inverted_u_shaped,"1,-1",1,0.0003949394039873,0.0003949394039873,0.05,0.05,3.94939403987353,-2.97710825862619,0.0441534401461592,3.94938287034895,0.97226970337275,3.94938287034895,0.16,0.005,0.835,False,True,True,shape_first_v3,1.00001589049762,1.9,4.94940993037115,0.8,-0.0657163502667519,0.232975967159984,1.80280236593278e-06,0.0121012257668802,0.169154228855721,0.393034825870647,caution_small_gap,1,0.8218351198,0.8218351,crossed,1,0.8186700684,0.8186701,crossed,mode1,3.9771402269984,1.80280236593278e-06,mode1,4.01829303802658,3.44120831104883e-05,mode1,4.46864245069056,3.3628921273815e-05,mode2,1.00002205004267,0.0338598041677535,mode2,1.00001591682654,0.0222732756834084,mode2,1.00003196837221,0.0072417635219288,67868.0514886995,raw_likelihood,,13.958562527927,8.1957636189007,4.77285465999423,,early_stop_reltol_or_steptol
seed27,27,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,0.0001413686642316,0.0001413686642316,0.05,0.05,1.41368664231624,1.30310297117126,1.14007108855362,1.38863584217929,2.71575324523139,1.41324511070639,0.745,0.06,0.195,False,False,False,shape_first_v3,1.0006841545413,1.35,2.41437079685754,0.7,-0.166581693083363,0.192031433931302,0.0001991931645953,0.0184102340259207,0.0845771144278607,0.154228855721393,caution_small_gap,3,0.0664761118,0.06647611;0.86613478;2.28534036,crossed,3,0.2326483304,0.2326483;0.8571331;2.2963046,crossed,mode2,1.00687403825132,0.0018488817384429,mode2,1.77422614734565,0.0047853773276067,mode1,2.34546894215595,0.0378217285723419,mode2,1.00123661746842,0.0174016484949622,mode2,1.00187321619651,0.0126535046098123,mode1,2.30997700942258,0.0167583674428362,68172.6995987162,raw_likelihood,,14.5607378658367,8.58066029364681,4.79899725276257,,early_stop_reltol_or_steptol
seed28,28,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,5.42781317868104e-06,5.42781317868104e-06,0.05,0.05,0.0542781317868104,0.0542781317868104,0.0009041646430798,0.0001823371902101,0.0582674728670103,0.0039883853064202,0.825,0.165,0.01,False,False,False,shape_first_v3,2.33785020910356,0.0,2.39212834089037,5.0,0.016641386252536,0.093475723848971,0.0364691774094929,0.0480563663838159,0.0,0.0,reliable,0,,,always_above,0,,,always_above,mode1,2.33785020910356,0.0364691774094929,mode1,2.33954217101471,0.0367334776271693,mode1,2.35190587153234,0.0399436061686151,mode1,2.35324342117728,0.0445196658900816,mode1,2.35153981446055,0.048655731263512,mode1,2.39212834089037,0.0474319395070589,76282.1446326608,raw_likelihood,,14.76106327851,8.03901288601804,5.3996428589397,,early_stop_reltol_or_steptol
seed29,29,201,0,5,complex_nonmonotone,complex_nonmonotone,"1,-1,1",2,9.6862738164743e-05,9.6862738164743e-05,0.05,0.05,0.96862738164743,0.07971121180181,0.0365105380006399,0.0492216694038703,1.04821660505217,0.96862429355073,0.66,0.32,0.02,False,False,False,shape_first_v3,2.25721248364663,2.875,3.22583986529406,1.25,-0.0755397007526538,0.152904881007588,0.0079197349585282,0.0272268098305481,0.0,0.0746268656716418,reliable,0,,,always_above,0,,,always_above,mode1,2.27303783521923,0.0193683121080986,mode1,2.27344031658139,0.0193661183589534,mode1,2.38814924388735,0.0185498593159587,mode1,3.01149830499022,0.0115634624276699,mode1,2.37683950599546,0.0454620450628295,mode1,2.35274904702104,0.0236959224485286,72817.6574337787,raw_likelihood,,13.8735380516742,7.8342358018189,5.14747667583596,,early_stop_reltol_or_steptol
