pair,rank,seed,O2,N,vitro,vivo,ratio_vivo_vitro
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,6,seed485,2.0,88,0.01030333730528942,0.23837311650790297,23.13552487362803
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,6,seed485,5.0,44,0.008689418843117039,0.004129991782529637,0.4752897583940309
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,6,seed485,5.0,88,0.009655488362523409,0.022428482669938275,2.322873978802737
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,0.0,44,0.01032902314510469,0.4926701787227918,47.697654637968995
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,0.0,88,0.010463163652848866,0.4988022606542059,47.67222201655941
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,0.1,44,0.01032772086407285,0.49248592736838076,47.68582864023723
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,0.1,88,0.01046260377610787,0.49877048341505525,47.67173584017724
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,0.5,44,0.010302736829503199,0.4608651862856228,44.732306950312136
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,0.5,88,0.0104518468674663,0.49300827759004384,47.169489166995156
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,1.0,44,0.010233676930373681,0.2980866281713905,29.128008456732264
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,1.0,88,0.010421956240620743,0.448897861708016,43.072322637316994
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,2.0,44,0.009989171469533558,0.06870510546503909,6.8779583646737885
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,2.0,88,0.010314242365099851,0.2431386206911623,23.57309553960714
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,5.0,44,0.008690889490039783,0.004117337990262245,0.47375334768448396
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,7,seed268,5.0,88,0.009688136163559862,0.023247703963114725,2.3996054112613194
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,0.0,44,0.010330648976270243,0.4926604499401589,47.68920627075919
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,0.0,88,0.010464179861217691,0.4987847193965272,47.665916107302536
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,0.1,44,0.010329346695238403,0.49247619858574787,47.67738106929534
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,0.1,88,0.010463616566176866,0.498752745417931,47.66542641003543
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,0.5,44,0.010304362660668752,0.4608554575029899,44.72430490650845
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,0.5,88,0.010452794053976786,0.4929552826556785,47.16014494403367
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,1.0,44,0.010235302761539234,0.2980768993887576,29.122431092984232
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,1.0,88,0.01042272185280591,0.44860250099522586,43.04082055825535
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,2.0,44,0.00999079730069911,0.06869537668240618,6.875865320338266
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,2.0,88,0.010314362447867143,0.24235407497045444,23.496757671199507
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,5.0,44,0.008692515321205336,0.004107609207629332,0.47254552403362987
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,8,seed451,5.0,88,0.009684776399256103,0.02310118365734494,2.3853089328029675
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,0.0,44,0.010332101885340015,0.4926540592935876,47.681881650102895
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,0.0,88,0.010462420975307281,0.49873715775358696,47.66938349457297
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,0.1,44,0.010330799604308175,0.49246980793917655,47.67005718839088
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,0.1,88,0.010461839677652792,0.49870414708159266,47.66887683691607
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,0.5,44,0.010305815569738523,0.4608490668564186,44.717379593870525
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,0.5,88,0.01045067167626319,0.4927209865715881,47.14730323895972
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,1.0,44,0.010236755670609006,0.29807050874218627,29.11767344393924
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,1.0,88,0.010419643392189157,0.44709669658958723,42.90902094833138
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,2.0,44,0.009992250209768882,0.06868898603583487,6.874225984521622
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,2.0,88,0.010307886692447489,0.23834434328643136,23.122522627364976
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,5.0,44,0.008693968230275108,0.004101218561058019,0.47173148698384904
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,9,seed355,5.0,88,0.009660037749681478,0.022399709448466656,2.3188014404193447
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,0.0,44,0.010325497122774,0.49264506342332137,47.71151040628731
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,0.0,88,0.010455816212741267,0.49872816188332075,47.69863506931001
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,0.1,44,0.01032419484174216,0.49246081206891035,47.699682117371765
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,0.1,88,0.010455234915086778,0.49869515121132646,47.69812971793827
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,0.5,44,0.010299210807172509,0.4608400709861524,44.74518287024644
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,0.5,88,0.010444066913697175,0.4927119907013219,47.17625756065775
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,1.0,44,0.010230150908042992,0.29806151287192006,29.13559296936497
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,1.0,88,0.010413038629623143,0.447087700719321,42.93537329703554
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,2.0,44,0.009985645447202868,0.06867999016556865,6.877871894080414
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,2.0,88,0.010301281929881475,0.23833534741616516,23.136474570685536
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,5.0,44,0.008687363467709094,0.0040922226907918096,0.471054619275755
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,10,seed187,5.0,88,0.009653432987115464,0.022390713578200445,2.3194560534149415
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,0.0,44,0.01032902314510469,0.17727463644470093,17.1627688266647
