harvest	day	burden	cohort	dose	treat_day	harvest_day	included_under_config	objective_observed_day_max	burden_present	used_in_burden_loss
SUM159-2N-60-RR_harvest	25	253.6285	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	28	268.324	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	32	231.2	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	35	301.0885	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	39	423.36	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	42	351.0135	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	46	382.3395	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	49	777.2625	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	53	755.634	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	56	1445.458	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	60	1693.776	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-60-RR_harvest	63	1824.08	2N	60	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	0	0	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	25	220.32	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	28	228.888	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	32	237.1405	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	35	263.8405	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	39	295.3125	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	42	259.6115	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	46	402.688	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	49	541.5	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	53	752.328	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	56	758.43	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	60	1068.793	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-0_harvest	63	1322.9595	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	0	0	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	25	528.22	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	28	713.9	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	32	459.5955	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	35	370.44	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	39	352.8	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	42	373.182	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	46	527.9625	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	49	919.1375	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	53	1093.75	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	56	1214.704	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	60	1524.6	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-R_harvest	63	1503.565	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	0	0	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	25	345.9375	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	28	269.568	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	32	262.132	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	35	292.966	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	39	226.512	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	42	289	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	46	237.402	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	49	382.4205	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	53	542.4055	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	56	622.725	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	60	658.944	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-L_harvest	63	885.1345	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	0	0	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	25	225.264	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	28	183.9965	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	32	224.516	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	35	303.116	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	39	535	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	42	486.68	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	46	594.88	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	49	1098.306	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	53	1132.3	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	56	1138.688	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	60	1492.777	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RL_harvest	63	1533.042	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	0	0	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	25	192.2	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	28	236.2864	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	32	221.3865	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	35	386.63	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	39	542.7	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	42	554.827	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	46	672.28	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	49	961.95	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	53	976.8285	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	56	1137.6	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	60	1062.075	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-2N-120-RR_harvest	63	1036.8	2N	120	25	63	FALSE	63	TRUE	FALSE
SUM159-4N-0-0_harvest	0	0	4N	0	60	91	TRUE	91	TRUE	FALSE
SUM159-4N-0-0_harvest	25	0	4N	0	60	91	TRUE	91	TRUE	TRUE
SUM159-4N-0-0_harvest	28	0	4N	0	60	91	TRUE	91	TRUE	TRUE
